Par_Group,Name_Ctrl,Type_Ctrl,Value_Ctrl,Gen_Model,Gen_Par,AVR_Model,AVR_Par,GOV_Model,GOV_Par,PSS_Model,PSS_Par,Rate_MVA,Rate_MW,Xdp,Xdpp,X2,Tj
0,,0,0,3,220,11,377,4,34,4,173,1166,1050,0.2,0.1,0.1,7.922
0,,0,0,3,220,11,378,4,35,0,0,1166,1050,0.2,0.1,0.1,7.922
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,1694,12,62,8,185,4,29,888.9,1000,0.2,0.1,0.1,7.704
0,,0,0,3,220,12,42,4,7,4,21,1166,1000,0.2,0.1,0.1,7.922
0,,0,0,3,220,12,42,4,7,4,21,1166,1000,0.2,0.1,0.1,7.922
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,0,0,0,0,0,0,0,0,1100,1000,0.0001,0.0001,0.0001,999999.875
0,,0,0,3,40,12,62,8,25,4,29,888.9,800,0.2,0.1,0.1,7.704
0,,0,0,3,40,12,63,8,26,4,29,888.9,800,0.2,0.1,0.1,7.704
0,,0,0,3,40,12,64,8,27,4,30,888.9,800,0.2,0.1,0.1,7.704
0,,0,0,3,40,12,65,8,28,4,29,888.9,800,0.2,0.1,0.1,7.704
0,,0,0,3,41,12,66,8,29,4,31,888.9,800,0.2,0.1,0.1,8.501
0,,0,0,3,41,12,67,8,30,4,31,888.9,800,0.2,0.1,0.1,8.501
0,,0,0,3,41,12,68,8,31,4,31,888.9,800,0.2,0.1,0.1,8.501
0,,0,0,3,41,12,69,8,30,4,31,888.9,800,0.2,0.1,0.1,8.501
0,,0,0,3,37,12,51,8,19,4,27,855.6,770,0.2,0.1,0.1,9
0,,0,0,3,37,12,52,8,20,4,27,855.6,770,0.2,0.1,0.1,9
0,,0,0,3,37,12,53,8,20,4,27,855.6,770,0.2,0.1,0.1,9
0,,0,0,3,37,12,54,8,20,4,27,855.6,770,0.2,0.1,0.1,9
0,,0,0,3,37,12,55,8,21,4,27,855.6,770,0.2,0.1,0.1,9
0,,0,0,3,37,12,56,8,20,4,27,855.6,770,0.2,0.1,0.1,9
0,,0,0,3,38,12,57,8,22,4,27,855.6,770,0.2,0.1,0.1,9.09
0,,0,0,3,38,12,58,8,23,4,27,855.6,770,0.2,0.1,0.1,9.09
0,,0,0,3,38,12,59,8,24,4,27,855.6,770,0.2,0.1,0.1,9.09
0,,0,0,3,1252,0,0,0,0,0,0,660,660,0.2,0.1,0.1,10.083
0,,0,0,3,1252,0,0,0,0,0,0,660,660,0.2,0.1,0.1,10.083
0,,0,0,3,193,12,329,3,1,4,144,100,660,0.2,0.1,0.1,83.9752
0,,0,0,3,194,12,330,3,1,4,144,100,660,0.2,0.1,0.1,59.79
0,,0,0,3,226,12,388,1,7,4,179,100,660,0.2,0.1,0.1,55.389
0,,0,0,3,227,12,389,1,7,4,179,100,660,0.2,0.1,0.1,55.389
0,,0,0,3,223,12,383,4,38,4,177,100,660,0.2,0.1,0.1,55.6349
0,,0,0,3,224,12,384,4,38,4,178,100,660,0.2,0.1,0.1,55.6349
0,,0,0,3,231,12,395,8,124,4,184,722.3,650,0.2,0.1,0.1,10.3
0,,0,0,3,239,12,403,8,124,4,184,722.3,650,0.2,0.1,0.1,10.3
0,,0,0,3,239,12,405,8,124,4,188,722.3,650,0.2,0.1,0.1,10.3
0,,0,0,3,239,12,408,8,124,4,184,722.3,650,0.2,0.1,0.1,10.3
0,,0,0,3,156,12,260,8,102,4,109,722.2,650,0.2,0.1,0.1,10.4
0,,0,0,3,156,12,261,8,103,4,109,722.2,650,0.2,0.1,0.1,10.4
0,,0,0,3,156,12,262,8,104,4,109,722.2,650,0.2,0.1,0.1,10.4
0,,0,0,3,156,12,263,8,105,4,109,722.2,650,0.2,0.1,0.1,10.4
0,,0,0,3,4,12,6,8,4,4,3,667,600,0.2,0.1,0.1,9.331
0,,0,0,3,4,12,7,8,5,4,3,667,600,0.2,0.1,0.1,9.331
0,,0,0,3,4,12,8,8,6,4,4,667,600,0.2,0.1,0.1,9.331
0,,0,0,3,4,12,9,8,7,4,4,667,600,0.2,0.1,0.1,9.331
0,,0,0,3,32,12,46,8,16,4,24,667,600,0.2,0.1,0.1,7.71
0,,0,0,3,32,12,76,8,32,4,24,667,600,0.2,0.1,0.1,7.71
0,,0,0,3,32,12,77,8,33,4,24,667,600,0.2,0.1,0.1,7.71
0,,0,0,3,32,12,78,8,33,4,24,667,600,0.2,0.1,0.1,7.71
0,,0,0,3,32,12,79,8,34,4,24,667,600,0.2,0.1,0.1,7.71
0,,0,0,3,32,12,80,8,35,4,24,667,600,0.2,0.1,0.1,7.71
0,,0,0,3,32,12,82,8,34,4,35,667,600,0.2,0.1,0.1,7.71
0,,0,0,3,32,12,81,8,36,4,35,666.7,600,0.2,0.1,0.1,7.71
0,,0,0,3,81,12,138,8,59,4,63,666.7,600,0.2,0.1,0.1,9
0,,0,0,3,81,12,139,8,60,4,63,666.7,600,0.2,0.1,0.1,9
0,,0,0,3,81,12,140,8,61,4,64,666.7,600,0.2,0.1,0.1,9
0,,0,0,3,81,12,141,8,62,4,64,666.7,600,0.2,0.1,0.1,9
0,,0,0,3,81,12,142,8,63,4,64,666.7,600,0.2,0.1,0.1,9
0,,0,0,3,81,12,143,8,64,4,64,666.7,600,0.2,0.1,0.1,9
0,,0,0,3,85,12,147,4,11,4,67,666.7,600,0.2,0.1,0.1,8.38
0,,0,0,3,85,12,148,4,12,4,67,666.7,600,0.2,0.1,0.1,8.38
0,,0,0,3,190,12,325,4,22,4,143,666.7,600,0.2,0.1,0.1,7.718
0,,0,0,3,165,12,279,4,17,4,114,666.67,600,0.2,0.1,0.1,8
0,,0,0,3,166,12,280,4,18,4,114,666.67,600,0.2,0.1,0.1,8
0,,0,0,3,7,12,12,4,3,4,6,666.67,600,0.2,0.1,0.1,6.4
0,,0,0,3,7,12,13,4,4,4,7,666.67,600,0.2,0.1,0.1,6.4
0,,0,0,3,27,12,42,4,7,4,21,666.67,600,0.2,0.1,0.1,10.5
0,,0,0,3,28,12,43,4,8,4,22,666.67,600,0.2,0.1,0.1,10.5
0,,0,0,3,175,12,301,4,19,4,128,666,600,0.2,0.1,0.1,10.762
0,,0,0,3,176,12,302,4,20,4,128,666,600,0.2,0.1,0.1,10.762
0,,0,0,3,46,12,83,8,37,4,36,649,600,0.2,0.1,0.1,10.297
0,,0,0,3,46,12,84,8,37,4,37,649,600,0.2,0.1,0.1,10.297
0,,0,0,3,46,12,85,8,38,4,36,649,600,0.2,0.1,0.1,10.297
0,,0,0,3,46,12,86,8,39,4,36,649,600,0.2,0.1,0.1,10.297
0,,0,0,3,46,12,87,8,40,4,36,649,600,0.2,0.1,0.1,10.297
0,,0,0,3,46,12,88,8,41,4,36,649,600,0.2,0.1,0.1,10.297
0,,0,0,3,209,12,360,4,26,4,162,100,600,0.2,0.1,0.1,59.0607
0,,0,0,3,210,12,361,4,26,4,162,100,600,0.2,0.1,0.1,59.0607
0,,0,0,3,210,12,368,4,32,4,170,100,600,0.2,0.1,0.1,59.0607
0,,0,0,3,210,12,369,4,33,4,170,100,600,0.2,0.1,0.1,59.0607
0,,0,0,3,164,12,277,8,106,4,112,100,550,0.2,0.1,0.1,53.61313
0,,0,0,3,164,12,278,8,107,4,113,100,550,0.2,0.1,0.1,53.61313
0,,0,0,3,164,12,277,8,108,4,112,100,550,0.2,0.1,0.1,53.61313
0,,0,0,3,164,12,277,8,109,4,112,100,550,0.2,0.1,0.1,53.61313
0,,0,0,3,164,12,277,8,110,4,112,100,550,0.2,0.1,0.1,53.61313
0,,0,0,3,164,12,277,8,111,4,112,100,550,0.2,0.1,0.1,53.61313
0,,0,0,3,156,12,260,7,80,4,109,722.2,500,0.2,0.1,0.1,10.4
0,,0,0,3,156,12,260,8,102,4,109,722.2,500,0.2,0.1,0.1,10.4
0,,0,0,3,156,12,260,8,102,4,109,722.2,500,0.2,0.1,0.1,10.4
0,,0,0,3,156,12,260,8,102,4,109,722.2,500,0.2,0.1,0.1,10.4
0,,0,0,3,214,12,365,4,27,4,166,100,467,0.2,0.1,0.1,28.02658
0,,0,0,3,214,12,366,4,27,4,167,100,467,0.2,0.1,0.1,28.02658
0,,0,0,3,232,12,398,8,123,4,182,472.2,425,0.2,0.1,0.1,10.577
0,,0,0,3,232,12,397,8,123,4,182,472.2,425,0.2,0.1,0.1,10.577
0,,0,0,3,229,12,396,8,123,4,182,472.2,425,0.2,0.1,0.1,10.577
0,,0,0,3,229,12,393,8,123,4,182,472.2,425,0.2,0.1,0.1,10.577
0,,0,0,3,1470,12,398,7,77,4,182,472.2,375,0.2,0.1,0.1,6.4
0,,0,0,3,1469,12,397,7,77,4,182,472.2,375,0.2,0.1,0.1,6.4
0,,0,0,3,229,12,396,7,77,4,182,472.2,375,0.2,0.1,0.1,10.577
0,,0,0,3,229,12,393,7,77,4,182,472.2,375,0.2,0.1,0.1,10.577
0,,0,0,3,63,12,106,8,50,4,49,399.9,360,0.1,0.05,0.05,15.66
0,,0,0,3,216,9,6,4,28,2,61,100,360,0.2,0.1,0.1,31.40468
0,,0,0,3,216,9,7,4,29,4,169,100,360,0.2,0.1,0.1,31.40468
0,,0,0,3,216,9,8,4,30,4,169,100,360,0.2,0.1,0.1,31.40468
0,,0,0,3,216,9,9,4,31,4,169,100,360,0.2,0.1,0.1,31.40468
0,,0,0,3,155,12,258,4,15,4,108,388.2,350,0.2,0.1,0.1,12.55
0,,0,0,3,155,12,259,9,3,4,108,388.2,350,0.2,0.1,0.1,12.55
0,,0,0,3,217,12,370,8,122,4,171,100,350,0.2,0.1,0.1,30.17778
0,,0,0,3,217,12,371,8,122,4,171,100,350,0.2,0.1,0.1,30.17778
0,,0,0,3,217,12,372,8,122,4,171,100,350,0.2,0.1,0.1,30.17778
0,,0,0,3,217,12,373,8,122,4,171,100,350,0.2,0.1,0.1,30.17778
0,,0,0,3,217,12,374,8,122,4,171,100,350,0.2,0.1,0.1,30.17778
0,,0,0,3,221,12,379,9,5,4,174,100,350,0.2,0.1,0.1,32.518
0,,0,0,3,221,12,380,4,36,4,175,100,350,0.2,0.1,0.1,32.518
0,,0,0,3,221,12,379,9,5,4,174,100,350,0.2,0.1,0.1,32.518
0,,0,0,3,22,9,4,4,5,4,17,388.2,330,0.2,0.1,0.1,7.62
0,,0,0,3,22,9,5,4,6,4,18,388.2,330,0.2,0.1,0.1,7.62
0,,0,0,3,1698,12,159,8,69,4,71,366.68,330,0.1,0.05,0.05,16.74
0,,0,0,3,66,12,159,8,69,4,71,366.68,330,0.1,0.05,0.05,16.74
0,,0,0,3,196,12,332,1,5,4,146,100,330,0.2,0.1,0.1,29.352
0,,0,0,3,196,12,333,1,5,4,147,100,330,0.2,0.1,0.1,29.352
0,,0,0,3,215,12,367,9,4,4,168,388.235,300,0.2,0.1,0.1,5.272
0,,0,0,3,76,12,272,1,2,2,51,353,300,0.2,0.1,0.1,7.4
0,,0,0,3,76,12,273,4,16,2,52,353,300,0.2,0.1,0.1,7.4
0,,0,0,3,5,7,1,9,1,2,2,353,300,0.2,0.1,0.1,6.4
0,,0,0,3,5,7,2,9,2,4,5,353,300,0.2,0.1,0.1,6.4
0,,0,0,3,6,12,10,4,1,2,3,353,300,0.2,0.1,0.1,7.36
0,,0,0,3,6,12,11,4,2,2,4,353,300,0.2,0.1,0.1,7.36
0,,0,0,3,57,12,97,4,9,2,23,353,300,0.2,0.1,0.1,7.36
0,,0,0,3,57,12,97,4,10,2,23,353,300,0.2,0.1,0.1,7.36
0,,0,0,3,76,12,129,1,2,4,58,353,300,0.2,0.1,0.1,7.4
0,,0,0,3,189,12,324,4,21,4,142,353,300,0.2,0.1,0.1,7.4
0,,0,0,3,99,12,172,4,13,2,36,352.9,300,0.2,0.1,0.1,7.4
0,,0,0,3,99,12,172,4,14,2,37,352.9,300,0.2,0.1,0.1,7.4
0,,0,0,3,1733,12,110,7,75,4,51,255.556,300,0.2,0.1,0.1,8.62
0,,0,0,3,1733,12,110,7,75,4,51,255.556,300,0.2,0.1,0.1,8.62
0,,0,0,3,1733,12,110,7,75,4,51,255.556,300,0.2,0.1,0.1,8.62
0,,0,0,3,1733,12,110,7,75,4,51,255.556,300,0.2,0.1,0.1,8.62
0,,0,0,3,195,12,331,4,23,4,145,100,300,0.2,0.1,0.1,25.981
0,,0,0,3,195,12,331,4,23,4,145,100,300,0.2,0.1,0.1,25.981
0,,0,0,3,207,12,358,4,24,4,160,100,300,0.2,0.1,0.1,25.976
0,,0,0,3,208,12,359,4,25,4,161,100,300,0.2,0.1,0.1,25.976
0,,0,0,3,222,12,381,4,37,4,176,100,300,0.2,0.1,0.1,26.1509
0,,0,0,3,222,12,382,4,37,4,176,100,300,0.2,0.1,0.1,26.1509
0,,0,0,3,106,12,179,8,74,4,78,300,275,0.2,0.1,0.1,8.47
0,,0,0,3,106,12,180,8,75,4,78,300,275,0.2,0.1,0.1,8.47
0,,0,0,3,106,12,181,8,76,4,79,300,275,0.2,0.1,0.1,8.47
0,,0,0,3,106,12,182,8,77,4,78,300,275,0.2,0.1,0.1,8.47
0,,0,0,3,1733,12,110,7,75,4,51,255.556,250,0.2,0.1,0.1,8.62
0,,0,0,3,1733,12,110,7,75,4,51,255.556,250,0.2,0.1,0.1,8.62
0,,0,0,3,1733,12,110,7,75,4,51,255.556,250,0.2,0.1,0.1,8.62
0,,0,0,3,90,12,163,8,72,4,73,274,240,0.1,0.05,0.05,13
0,,0,0,3,90,12,163,8,72,4,73,274,240,0.1,0.05,0.05,13
0,,0,0,3,64,12,110,7,75,4,51,255.556,240,0.2,0.1,0.1,8.62
0,,0,0,3,64,12,111,7,75,4,51,255.556,240,0.2,0.1,0.1,8.62
0,,0,0,3,64,12,112,7,76,4,52,255.556,240,0.2,0.1,0.1,8.62
0,,0,0,3,64,12,110,8,54,4,51,255.556,230,0.2,0.1,0.1,8.62
0,,0,0,3,64,12,111,8,55,4,51,255.556,230,0.2,0.1,0.1,8.62
0,,0,0,3,64,12,112,8,56,4,52,255.556,230,0.2,0.1,0.1,8.62
0,,0,0,3,64,12,113,8,57,4,52,255.556,230,0.2,0.1,0.1,8.62
0,,0,0,11,1,0,0,0,0,0,0,227.5,227.5,0.1,0.05,0.05,20
0,,0,0,3,172,12,295,8,115,4,125,258.82,220,0.1,0.05,0.05,14.0014
0,,0,0,3,173,12,295,8,1,4,125,247.06,220,0.1,0.05,0.05,14.6676
0,,0,0,3,16,12,24,8,9,4,12,222.22,200,0.2,0.1,0.1,8.78
0,,0,0,3,16,12,25,8,10,4,13,222.22,200,0.2,0.1,0.1,8.78
0,,0,0,3,16,12,25,8,11,4,13,222.22,200,0.2,0.1,0.1,8.78
0,,0,0,3,16,12,26,8,12,4,13,222.22,200,0.2,0.1,0.1,8.78
0,,0,0,10,1,0,0,0,0,0,0,196,196,0.2,0.1,0.1,10
0,,0,0,3,146,12,242,8,95,2,41,217.14,190,0.2,0.1,0.1,7.17
0,,0,0,3,146,12,242,8,96,2,41,217.14,190,0.2,0.1,0.1,7.17
0,,0,0,3,146,12,242,8,97,2,41,217.14,190,0.2,0.1,0.1,7.17
0,,0,0,3,146,12,242,8,98,2,41,217.14,190,0.2,0.1,0.1,7.17
0,,0,0,3,203,12,347,8,119,4,153,217.14,190,0.2,0.1,0.1,8.7
0,,0,0,3,203,12,348,8,119,4,154,217.14,190,0.2,0.1,0.1,8.7
0,,0,0,3,203,12,348,8,119,4,154,217.14,190,0.2,0.1,0.1,8.7
0,,0,0,3,203,12,348,8,119,4,154,217.14,190,0.2,0.1,0.1,8.7
0,,0,0,3,199,12,340,8,117,4,150,200,180,0.2,0.1,0.1,7.7
0,,0,0,3,63,12,107,8,51,4,50,199.95,180,0.2,0.1,0.1,7.83
0,,0,0,3,63,12,108,8,52,4,50,199.95,180,0.2,0.1,0.1,7.83
0,,0,0,3,199,12,341,8,117,4,151,198,180,0.2,0.1,0.1,7.7
0,,0,0,3,199,12,342,8,117,4,151,198,180,0.2,0.1,0.1,7.7
0,,0,0,3,199,12,343,8,118,4,151,198,180,0.2,0.1,0.1,7.7
0,,0,0,3,107,12,183,8,78,4,80,205.9,175,0.2,0.1,0.1,6.22
0,,0,0,3,107,12,184,8,78,4,81,205.9,175,0.2,0.1,0.1,6.22
0,,0,0,3,107,12,185,8,79,4,82,205.9,175,0.2,0.1,0.1,6.22
0,,0,0,3,107,12,186,8,80,4,83,205.9,175,0.2,0.1,0.1,6.22
0,,0,0,3,153,12,252,8,101,4,105,200,175,0.2,0.1,0.1,7.65
0,,0,0,3,153,12,253,8,101,4,106,200,175,0.2,0.1,0.1,7.65
0,,0,0,3,153,12,254,8,101,4,107,200,175,0.2,0.1,0.1,7.65
0,,0,0,3,153,12,255,8,101,4,106,200,175,0.2,0.1,0.1,7.65
0,,0,0,3,1698,12,160,8,70,4,72,183.34,165,0.2,0.1,0.1,8.37
0,,0,0,3,1698,12,161,8,71,4,71,183.34,165,0.2,0.1,0.1,8.37
0,,0,0,3,66,12,160,8,70,4,72,183.34,165,0.2,0.1,0.1,8.37
0,,0,0,3,66,12,161,8,71,4,71,183.34,165,0.2,0.1,0.1,8.37
0,,0,0,11,1,0,0,0,0,0,0,165,165,0.2,0.1,0.1,10
0,,0,0,11,1,0,0,0,0,0,0,162.5,162.5,0.1,0.05,0.05,20
0,,0,0,3,86,12,149,8,65,4,68,176.47,150,0.2,0.1,0.1,5.88
0,,0,0,3,86,12,150,8,66,4,68,176.47,150,0.2,0.1,0.1,5.88
0,,0,0,3,86,12,151,8,67,4,68,176.47,150,0.2,0.1,0.1,5.88
0,,0,0,3,86,12,152,8,68,4,68,176.47,150,0.2,0.1,0.1,5.88
0,,0,0,3,205,12,387,8,120,4,157,176.47,150,0.2,0.1,0.1,7.1867
0,,0,0,11,1,0,0,0,0,0,0,150,150,0.2,0.1,0.1,10
0,,0,0,10,2,0,0,0,0,0,0,150,150,0.2,0.1,0.1,10
0,,0,0,3,192,12,327,1,4,0,0,100,150,0.2,0.1,0.1,16.9858
0,,0,0,3,192,12,328,1,4,0,0,100,150,0.2,0.1,0.1,16.9858
0,,0,0,3,205,12,353,8,120,4,157,100,150,0.2,0.1,0.1,7.1867
0,,0,0,3,65,12,114,1,1,2,25,155.56,140,0.2,0.1,0.1,8.1
0,,0,0,3,65,12,114,1,1,2,25,155.56,140,0.2,0.1,0.1,8.1
0,,0,0,3,65,12,114,1,1,2,25,155.56,140,0.2,0.1,0.1,8.1
0,,0,0,3,65,12,114,1,1,2,25,155.56,140,0.2,0.1,0.1,8.1
