ID,Par_No,T1,TR1,DB1P,DB1N,MAX1,MIN1,Rti1,Rtd1,mode,T2,TR2,EP,DB2,MAX2,MIN2,Rti2,Rtd2,Kp1,Ki1,Kd1,Td1,Intmax1,Intmin1,Pidmax1,Pidmin1,NMC,NPA,T3,TR3,BP,DB3,MAX3,MIN3,Kp2,Ki2,Kd2,Td2,INTMAX2,INTMIN2,PIDMAX2,PIDMIN2,KW,wcp,wcn,Dbip,Dbin,Tdy1,Tdy2,Maxi,Mini,Kpi,Kii,Kdi,bpi,Kp,Kd,Ki,Intmax,Intmin,Pidmax,Pidmin,Tc,Topen,Tf,Tdy,VELC,VELO,PMAX,PMIN,Y1,Q1,Y2,Q2,Y3,Q3,A,B,Tw,Rti0,Rtd0,Dp1,Dp2,Tqm,Kp3,Ki3,Kd3,Td3,DBhp,T4,Note
85,85,0.020000,0.020000,0.006000,-0.006000,0.004000,-0.004000,1.000000,-1.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,1,0.000000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,4.000000,0.600000,0.000000,0.100000,1.100000,-1.100000,1.100000,-1.100000,1.420000,0.012000,-0.008000,0.000000,0.000000,0.500000,5.000000,9999.000000,-9999.000000,3.500000,0.200000,2.000000,0.020000,30.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,4.880000,4.880000,0.020000,0.010000,-0.850000,1.000000,1.050000,-0.050000,0.600000,0.600000,0.700000,0.700000,1.100000,1.100000,0.800000,0.500000,1.200000,1.100000,-1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,__#1 20180621
86,86,0.020000,0.020000,0.006000,-0.006000,0.004000,-0.004000,1.000000,-1.000000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,1,0.000000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,4.000000,0.600000,0.000000,0.100000,1.100000,-1.100000,1.100000,-1.100000,1.980000,0.012000,-0.008000,0.000000,0.000000,0.500000,5.000000,9999.000000,-9999.000000,3.500000,0.200000,2.000000,0.040000,30.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,5.140000,5.140000,0.020000,0.010000,-1.000000,0.940000,1.050000,-0.050000,0.600000,0.600000,0.700000,0.700000,1.100000,1.100000,0.800000,0.500000,1.200000,1.100000,-1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,__#2_ 20180621
87,87,0.020000,0.020000,0.006000,-0.006000,0.004000,-0.004000,1.000000,-1.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,0.000000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,4.000000,0.600000,0.000000,0.010000,1.100000,-1.100000,1.100000,-1.100000,1.700000,0.012000,-0.008000,0.000000,0.000000,0.500000,5.000000,9999.900000,-9999.900000,2.200000,0.060000,1.100000,0.020000,35.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,8.830000,6.070000,0.020000,0.100000,-1.000000,1.000000,1.050000,-0.003000,0.100000,0.100000,0.500000,0.500000,1.100000,1.100000,0.800000,0.500000,1.200000,1.100000,-1.100000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,___#3  20180621
88,88,0.020000,0.020000,0.006000,-0.006000,0.004000,-0.004000,1.000000,-1.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,0.000000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,3.500000,0.300000,0.000000,0.010000,1.100000,-1.100000,1.100000,-1.100000,1.900000,0.012000,-0.008000,0.000000,0.000000,0.500000,5.000000,9999.900000,-9999.900000,3.500000,0.200000,1.800000,0.040000,20.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,4.940000,4.940000,0.020000,0.100000,-1.000000,0.300000,1.050000,-0.003000,0.100000,0.100000,0.500000,0.500000,1.000000,1.100000,0.800000,0.500000,1.200000,1.100000,-1.100000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,___#4  20180621
89,89,0.020000,0.020000,0.004000,-0.004000,0.004000,-0.004000,1.000000,-1.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,0.000000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,3.000000,1.000000,0.000000,0.010000,1.100000,-1.100000,1.100000,-1.100000,2.350000,5.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,8.000000,18.050000,0.020000,0.100000,-0.700000,1.000000,1.050000,-0.030000,0.100000,0.100000,0.500000,0.500000,1.100000,1.100000,1.000000,0.500000,1.200000,1.100000,-1.100000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,___#1
90,90,0.020000,0.020000,0.004000,-0.004000,0.004000,-0.004000,1.000000,-1.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,0.000000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,3.000000,1.000000,0.000000,0.010000,1.100000,-1.100000,1.100000,-1.100000,1.880000,5.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,16.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,5.710000,13.160000,0.020000,1.000000,-0.530000,1.000000,1.050000,-0.030000,0.100000,0.100000,0.500000,0.500000,1.100000,1.100000,1.000000,0.500000,1.200000,1.100000,-1.100000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,___#2
91,91,0.000000,0.020000,0.004000,-0.004000,0.004000,-0.004000,1.000000,-1.000000,2,1.200000,0.300000,0.030000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.200000,0.130000,0.000000,0.060000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,0.000000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,3.000000,1.000000,0.000000,0.010000,1.100000,-1.100000,1.100000,-1.100000,1.050000,1.000000,-1.000000,0.000000,0.000000,1.000000,10.000000,0.004000,-0.004000,2.000000,2.000000,0.000000,0.040000,13.200000,0.000000,0.050000,0.100000,-0.100000,1.100000,-1.100000,5.000000,18.110000,0.020000,0.300000,-0.500000,1.000000,1.100000,-0.030000,0.150000,0.150000,0.710000,0.620000,1.000000,1.100000,1.000000,0.500000,2.000000,1.100000,-1.100000,0.030000,0.050000,0.100000,0.200000,0.130000,0.000000,0.060000,0.000000,0.000000,___#3
92,92,0.020000,0.020000,0.006000,-0.006000,0.003000,-0.003000,1.000000,-1.000000,2,0.800000,0.300000,0.030000,0.000000,9999.000000,-9999.000000,9999.000000,-9999.000000,0.200000,0.130000,0.000000,0.060000,9999.000000,-9999.000000,9999.000000,-9999.000000,2,1,0.000000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,3.000000,1.000000,0.000000,0.010000,1.100000,-1.100000,1.100000,-1.100000,1.700000,5.000000,-5.000000,0.000000,0.000000,0.000000,0.000000,9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,16.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,5.000000,18.550000,0.220000,1.000000,-0.570000,1.000000,1.050000,-0.003000,0.100000,0.100000,0.500000,0.500000,1.100000,1.100000,1.000000,0.500000,1.200000,1.100000,-1.100000,9999.000000,9999.000000,0.000000,0.200000,0.130000,0.000000,0.060000,0.000000,0.000000,___#4
93,93,0.000000,0.020000,0.006000,-0.006000,0.004000,-0.004000,9999.000000,-9999.000000,2,1.200000,0.300000,0.030000,0.000000,9999.000000,-9999.000000,9999.000000,-9999.000000,0.200000,0.130000,0.000000,0.060000,1.100000,-1.100000,1.100000,-1.100000,2,1,0.000000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,2.000000,1.000000,0.000000,0.010000,1.000000,-1.000000,1.000000,-1.000000,1.000000,0.100000,-0.100000,0.006000,-0.006000,10.000000,9999.000000,0.004000,-0.004000,2.000000,1.000000,0.000000,0.040000,15.000000,0.000000,0.000000,0.100000,-0.100000,1.000000,-1.000000,11.200000,13.000000,0.020000,2.000000,-1.000000,1.000000,1.100000,-0.030000,0.292105,0.150000,0.742105,0.610000,1.000000,1.100000,1.000000,0.500000,0.002000,9999.000000,-9999.000000,9999.000000,9999.000000,0.000000,0.200000,0.130000,0.000000,0.060000,0.000000,0.000000,____#1
94,94,0.000000,0.020000,0.006000,-0.006000,0.004000,-0.004000,9999.000000,-9999.000000,2,1.200000,0.300000,0.030000,0.000000,9999.000000,-9999.000000,9999.000000,-9999.000000,0.200000,0.130000,0.000000,0.060000,1.100000,-1.100000,1.100000,-1.100000,2,1,0.000000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,2.000000,1.000000,0.000000,0.010000,1.000000,-1.000000,1.000000,-1.000000,1.000000,0.100000,-0.100000,0.006000,-0.006000,10.000000,9999.000000,0.004000,-0.004000,2.000000,1.000000,0.000000,0.040000,9.000000,0.000000,0.000000,0.100000,-0.100000,1.000000,-1.000000,11.400000,9.000000,0.020000,2.000000,-0.990000,0.680000,1.100000,-0.030000,0.285000,0.150000,0.755000,0.610000,1.000000,1.100000,1.000000,0.500000,0.002000,9999.000000,-9999.000000,9999.000000,9999.000000,0.000000,0.200000,0.130000,0.000000,0.060000,0.000000,0.000000,____#2
95,95,0.020000,0.020000,0.000800,-0.000800,0.002300,-0.002300,9999.000000,-9999.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,1.300000,0.020000,0.040000,0.000000,1.000000,-1.000000,3.000000,1.000000,0.001000,0.100000,1.100000,-1.100000,1.100000,-1.100000,1.550000,0.010000,-0.010000,0.004000,-0.004000,1.000000,9999.000000,9999.000000,-9999.000000,1.900000,0.150000,0.500000,0.010000,7.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,14.500000,24.000000,0.020000,0.000000,-0.580000,1.000000,1.000000,-0.030000,0.300000,0.400000,0.590000,0.770000,0.900000,1.100000,1.000000,0.500000,0.800000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,______
96,96,0.020000,0.020000,0.000800,-0.000800,0.002400,-0.002400,9999.000000,-9999.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,1.300000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,3.000000,1.000000,0.001000,0.100000,1.100000,-1.100000,1.100000,-1.100000,1.550000,0.010000,-0.010000,0.004000,-0.004000,1.000000,9999.000000,9999.000000,-9999.000000,1.900000,0.150000,0.500000,0.010000,7.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,14.500000,24.000000,0.020000,0.000000,-0.580000,1.000000,1.000000,-0.030000,0.300000,0.400000,0.590000,0.770000,0.900000,1.100000,1.000000,0.500000,0.800000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,______
97,97,0.020000,0.020000,0.000800,-0.000800,0.002300,-0.002300,9999.000000,-9999.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,1.300000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,3.000000,1.000000,0.001000,0.100000,1.100000,-1.100000,1.100000,-1.100000,1.550000,0.010000,-0.010000,0.004000,-0.004000,1.000000,9999.000000,9999.000000,-9999.000000,1.900000,0.150000,0.500000,0.010000,7.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,14.500000,24.000000,0.020000,0.000000,-0.580000,1.000000,1.000000,-0.030000,0.300000,0.400000,0.590000,0.770000,0.900000,1.100000,1.000000,0.500000,0.800000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,______
98,98,0.020000,0.020000,0.000800,-0.000800,0.002100,-0.002100,9999.000000,-9999.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,1.300000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,3.000000,1.000000,0.001000,0.100000,1.100000,-1.100000,1.100000,-1.100000,1.550000,0.010000,-0.010000,0.004000,-0.004000,1.000000,9999.000000,9999.000000,-9999.000000,1.900000,0.150000,0.500000,0.010000,7.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,14.500000,24.000000,0.020000,0.000000,-0.580000,1.000000,1.000000,-0.030000,0.300000,0.400000,0.590000,0.770000,0.900000,1.100000,1.000000,0.500000,0.800000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,______
99,99,0.000000,0.020000,0.004000,-0.004000,9999.000000,-9999.000000,9999.000000,-9999.000000,2,1.200000,0.300000,0.030000,0.000000,9999.000000,-9999.000000,9999.000000,-9999.000000,0.200000,0.130000,0.000000,0.060000,9999.000000,-9999.000000,9999.000000,-9999.000000,2,1,0.000000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,1.000000,0.200000,1.000000,0.200000,1.000000,-1.000000,1.000000,-1.000000,1.000000,0.200000,-0.200000,0.010000,-0.010000,1.000000,9999.000000,0.004000,-0.004000,1.000000,0.200000,1.000000,0.040000,13.500000,0.000000,3.000000,0.020000,-0.020000,1.000000,-1.000000,8.240000,8.500000,0.020000,0.300000,-1.000000,0.570000,1.100000,-0.030000,0.413704,0.001000,0.867704,0.910000,1.000000,1.100000,1.000000,0.500000,0.760000,9999.000000,-9999.000000,9999.000000,9999.000000,0.000000,0.200000,0.130000,0.000000,0.060000,0.000000,0.000000,__#1
100,100,0.000000,0.020000,0.004000,-0.004000,9999.000000,-9999.000000,9999.000000,-9999.000000,2,1.200000,0.300000,0.030000,0.000000,9999.000000,-9999.000000,9999.000000,-9999.000000,0.200000,0.130000,0.000000,0.060000,9999.000000,-9999.000000,9999.000000,-9999.000000,2,1,0.000000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,1.000000,0.200000,1.000000,0.200000,1.000000,-1.000000,1.000000,-1.000000,1.000000,0.200000,-0.200000,0.010000,-0.010000,1.000000,9999.000000,0.004000,-0.004000,1.000000,0.200000,1.000000,0.040000,14.000000,0.000000,20.000000,0.020000,-0.020000,1.000000,-1.000000,8.100000,8.800000,0.020000,0.300000,-1.000000,0.565000,1.100000,-0.030000,0.445254,0.100000,0.869254,0.910000,1.000000,1.100000,1.000000,0.695238,1.050000,9999.000000,-9999.000000,9999.000000,9999.000000,0.000000,0.200000,0.130000,0.000000,0.060000,0.000000,0.000000,__#2
101,101,0.020000,0.020000,0.000800,-0.000800,0.008000,-0.008000,9999.900000,-9999.900000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,1,1,0.020000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,3.000000,0.600000,0.000000,0.500000,1.100000,-1.100000,1.100000,-1.100000,2.280000,0.006000,-0.006000,0.004000,-0.004000,0.500000,999.000000,9999.000000,-9999.000000,3.000000,0.400000,1.000000,0.010000,8.500000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,5.800000,6.200000,0.020000,0.500000,-1.000000,1.000000,1.100000,-0.030000,0.500000,0.500000,0.800000,0.800000,1.100000,1.100000,1.000000,0.500000,0.200000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,______
102,102,0.010000,0.020000,0.000800,-0.000800,0.002800,-0.002800,9999.000000,-9999.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,0.200000,0.000000,0.040000,0.000000,9999.000000,-9999.000000,4.000000,1.000000,0.000000,0.050000,1.100000,-1.100000,1.100000,-1.100000,1.600000,0.010000,-0.010000,0.000000,0.000000,0.500000,9999.000000,9999.000000,-9999.000000,2.800000,0.200000,0.500000,0.010000,14.000000,0.000000,0.000000,9999.000000,-9999.000000,9999.000000,-99999.000000,11.100000,6.300000,0.000000,0.200000,-0.990000,0.400000,1.100000,-0.050000,0.300000,0.300000,0.700000,0.700000,1.000000,1.100000,1.100000,0.600000,0.700000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,______
103,103,0.010000,0.020000,0.000800,-0.000800,0.002800,-0.002800,9999.000000,-9999.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,0.010000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,4.000000,1.000000,0.000000,0.050000,1.100000,-1.100000,1.100000,-1.100000,1.000000,0.010000,-0.010000,0.000000,0.000000,0.500000,9999.000000,9999.000000,-9999.000000,2.800000,0.200000,0.500000,0.010000,28.000000,0.000000,0.000000,9999.000000,-9999.000000,9999.000000,-99999.000000,11.880000,15.480000,0.020000,0.300000,-1.000000,1.000000,1.100000,-0.050000,0.100000,0.000000,0.678000,0.744000,0.867000,1.010000,1.000000,0.500000,1.250000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,______
104,104,0.010000,0.020000,0.000800,-0.000800,0.002800,-0.002800,9999.000000,-9999.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,0.200000,0.000000,0.040000,0.000000,9999.000000,-9999.000000,4.000000,1.000000,0.000000,0.050000,1.100000,-1.100000,1.100000,-1.100000,1.000000,0.010000,-0.010000,0.000000,0.000000,0.500000,9999.000000,9999.000000,-9999.000000,2.800000,0.200000,0.500000,0.010000,24.000000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,12.400000,12.400000,0.000000,0.200000,-1.000000,0.800000,1.100000,-0.050000,0.300000,0.300000,0.700000,0.700000,1.100000,1.100000,1.000000,0.500000,1.500000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,______
105,105,0.010000,0.020000,0.000800,-0.000800,0.002800,-0.002800,9999.000000,-9999.000000,2,0.000000,0.000000,1.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,2,1,0.010000,0.020000,0.040000,0.000000,9999.000000,-9999.000000,4.000000,1.000000,0.000000,0.050000,1.100000,-1.100000,1.100000,-1.100000,1.000000,0.010000,-0.010000,0.000000,0.000000,0.500000,9999.000000,9999.000000,-9999.000000,2.800000,0.200000,0.500000,0.010000,26.500000,0.000000,0.000000,1.100000,-1.100000,1.100000,-1.100000,11.970000,11.970000,0.020000,0.200000,-1.000000,0.760000,1.100000,-0.050000,0.160000,0.000000,0.727000,0.830000,0.861000,1.000000,1.000000,0.500000,1.250000,9999.900000,-9999.900000,0.030000,0.050000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,______
106,106,0.020000,1.200000,0.001000,-0.001000,0.003200,-0.003200,9999.900000,-9999.900000,0,1.000000,4.000000,0.003000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.400000,0.070000,0.000000,0.000000,99999.900000,-9999.900000,9999.900000,-999.900000,2,1,0.020000,0.020000,0.040000,0.020000,9999.900000,-9999.900000,2.500000,0.800000,0.000000,0.100000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.580000,0.010000,-0.010000,0.004000,-0.004000,0.500000,9999.900000,0.200000,-0.200000,2.300000,0.200000,1.000000,0.010000,22.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-99999.900000,8.670000,8.280000,0.020000,0.020000,-1.000000,1.000000,9999.900000,-9999.900000,0.300000,0.300000,0.500000,0.430000,0.900000,0.780000,1.000000,0.500000,1.500000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.400000,0.070000,0.000000,0.000000,0.020000,0.020000,
107,107,0.020000,0.020000,0.001000,-0.001000,0.003000,-0.003000,9999.900000,-9999.900000,2,1.000000,4.000000,0.003000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.400000,0.070000,0.000000,0.000000,99999.900000,-9999.900000,9999.900000,-999.900000,2,1,0.020000,0.020000,0.040000,0.000000,9999.900000,-9999.900000,2.500000,0.800000,0.000000,0.100000,9999.900000,-9999.900000,9999.900000,-9999.900000,1.000000,0.010000,-0.010000,0.004000,-0.004000,0.500000,9999.900000,0.200000,-0.200000,2.300000,0.120000,1.000000,0.010000,26.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-99999.900000,7.450000,7.450000,0.020000,0.300000,-0.850000,0.900000,1.100000,-0.030000,0.100000,0.200000,0.500000,1.000000,1.100000,2.200000,1.000000,0.000000,1.200000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.400000,0.070000,0.000000,0.000000,0.000000,0.001000,
108,108,0.020000,1.200000,0.001000,-0.001000,0.003200,-0.003200,9999.900000,-9999.900000,2,1.000000,4.000000,0.003000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.400000,0.070000,0.000000,0.000000,99999.900000,-9999.900000,9999.900000,-999.900000,2,1,0.020000,0.020000,0.040000,0.020000,9999.900000,-9999.900000,2.500000,0.800000,0.000000,0.100000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.800000,0.010000,-0.010000,0.004000,-0.004000,0.500000,9999.900000,0.200000,-0.200000,2.300000,0.200000,1.000000,0.010000,22.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-99999.900000,6.930000,8.900000,0.020000,0.020000,-1.000000,1.000000,9999.900000,-9999.900000,0.310000,0.200000,0.490000,0.460000,0.840000,0.860000,1.000000,0.500000,1.500000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.400000,0.070000,0.000000,0.000000,0.020000,0.020000,
109,109,0.020000,0.020000,0.001000,-0.001000,0.003000,-0.003000,9999.900000,-9999.900000,2,1.000000,4.000000,0.003000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.400000,0.070000,0.000000,0.000000,99999.900000,-9999.900000,9999.900000,-999.900000,2,1,0.020000,0.020000,0.040000,0.001000,9999.900000,-9999.900000,2.500000,0.800000,0.000000,1.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,1.100000,0.010000,-0.010000,0.004000,-0.004000,0.500000,9999.900000,0.200000,-0.200000,2.300000,0.120000,1.000000,0.010000,25.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-99999.900000,7.420000,7.460000,0.020000,0.300000,-0.900000,1.000000,1.100000,-0.030000,0.100000,0.100000,0.500000,0.500000,1.100000,1.100000,1.000000,0.500000,1.000000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.400000,0.070000,0.000000,0.000000,0.000000,0.001000,
110,110,0.020000,0.500000,0.001000,-0.001000,0.003200,-0.003200,9999.900000,-9999.900000,2,1.000000,4.000000,0.003000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.400000,0.070000,0.000000,0.000000,99999.900000,-9999.900000,9999.900000,-999.900000,2,1,0.020000,0.020000,0.040000,0.020000,9999.900000,-9999.900000,2.500000,0.800000,0.000000,1.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,1.650000,0.010000,-0.010000,0.004000,-0.004000,0.500000,9999.900000,0.200000,-0.200000,2.300000,0.200000,1.000000,0.010000,29.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-99999.900000,7.520000,7.510000,0.020000,0.020000,-1.000000,1.000000,9999.900000,-9999.900000,0.280000,0.260000,0.570000,0.760000,0.690000,0.950000,1.000000,0.500000,1.000000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.400000,0.070000,0.000000,0.000000,0.020000,0.020000,
111,111,0.020000,0.500000,0.001000,-0.001000,0.003200,-0.003200,9999.900000,-9999.900000,2,1.000000,4.000000,0.003000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.400000,0.070000,0.000000,0.000000,99999.900000,-9999.900000,9999.900000,-999.900000,2,1,0.020000,0.020000,0.040000,0.020000,9999.900000,-9999.900000,2.500000,0.800000,0.000000,1.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,0.950000,0.010000,-0.010000,0.004000,-0.004000,0.500000,9999.900000,0.200000,-0.200000,2.300000,0.200000,1.000000,0.010000,25.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-99999.900000,7.770000,7.210000,0.020000,0.020000,-1.000000,1.000000,9999.900000,-9999.900000,0.250000,0.200000,0.470000,0.600000,0.650000,0.940000,1.000000,0.500000,1.000000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.400000,0.070000,0.000000,0.000000,0.020000,0.020000,
112,112,0.020000,0.020000,0.000840,-0.000840,0.002200,-0.002200,9999.900000,-9999.900000,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,1,0.200000,0.000000,0.040000,0.000000,9999.900000,-9999.900000,12.000000,15.000000,0.000000,0.200000,1.100000,-1.100000,1.100000,-1.100000,1.000000,9999.999999,-9999.999999,9999.999999,-9999.999999,9999.999999,9999.999999,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,45.000000,0.000000,0.000000,9999.900000,-9999.900000,9999.900000,-9999.900000,11.400000,14.900000,0.020000,0.300000,-0.950000,1.000000,1.100000,-1.100000,0.200000,0.200000,0.820924,0.800000,1.000000,1.100000,0.600000,0.300000,0.600000,9999.900000,-9999.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2018_7_11_______2018_5__
