id,name,volt,point,I_nd,J_nd,I_node,J_node
序号,刀闸名,电压等级,遥信状态,I端物理节点,J端物理节点,I端所在拓扑节点,J端所在拓扑节点
12563,四川.洼垴厂/10.5kV.911刀闸,10,0,10866,22398,四川.洼垴厂.10.nd10866,四川.洼垴厂.10.nd22398
12564,四川.洼垴厂/10.5kV.912刀闸,10,0,10866,22399,四川.洼垴厂.10.nd10866,四川.洼垴厂.10.nd22399
12565,四川.洼垴厂/10.5kV.921刀闸,10,0,10868,22400,四川.洼垴厂.10.nd10868,四川.洼垴厂.10.nd22400
12566,四川.洼垴厂/10.5kV.922刀闸,10,0,10868,22401,四川.洼垴厂.10.nd10868,四川.洼垴厂.10.nd22401
12567,四川.洼垴厂/10.5kV.913刀闸,10,0,10866,22402,四川.洼垴厂.10.nd10866,四川.洼垴厂.10.nd22402
12568,四川.洼垴厂/10.5kV.923刀闸,10,0,10868,22403,四川.洼垴厂.10.nd10868,四川.洼垴厂.10.nd22403
12569,四川.洼垴厂/110kV.1011刀闸,110,0,1114,10869,四川.洼垴厂.110.nd1114,四川.洼垴厂.110.nd10869
12570,四川.双滩厂/10.5kV.931刀闸,10,0,10884,22404,四川.双滩厂.10.nd10884,四川.双滩厂.10.nd22404
12571,四川.双滩厂/10.5kV.932刀闸,10,0,10884,22405,四川.双滩厂.10.nd10884,四川.双滩厂.10.nd22405
12572,四川.双滩厂/10.5kV.933刀闸,10,0,10884,22406,四川.双滩厂.10.nd10884,四川.双滩厂.10.nd22406
12573,四川.洼垴厂/10.5kV.931刀闸,10,0,10874,22407,四川.洼垴厂.10.nd10874,四川.洼垴厂.10.nd22407
12574,四川.洼垴厂/10.5kV.932刀闸,10,0,10874,22408,四川.洼垴厂.10.nd10874,四川.洼垴厂.10.nd22408
12575,四川.洼垴厂/10.5kV.933刀闸,10,0,10874,22409,四川.洼垴厂.10.nd10874,四川.洼垴厂.10.nd22409
12576,四川.双滩厂/10.5kV.31刀闸,10,0,1109,10883,四川.双滩厂.10.nd1109,四川.双滩厂.10.nd10883
12577,四川.洼垴厂/10.5kV.31刀闸,10,0,1112,10873,四川.洼垴厂.10.nd1112,四川.洼垴厂.10.nd10873
12578,四川.大兴厂/10.5kV.11刀闸,10,0,1116,10887,四川.大兴厂.10.nd1116,四川.大兴厂.10.nd10887
12579,四川.大兴厂/10.5kV.22刀闸,10,0,1115,10889,四川.大兴厂.10.nd1115,四川.大兴厂.10.nd10889
12580,四川.大兴厂/110kV.118刀闸,110,0,1117,22410,四川.大兴厂.110.nd1117,四川.大兴厂.110.nd22410
12581,四川.大兴厂/110kV.1021刀闸,110,0,1117,10893,四川.大兴厂.110.nd1117,四川.大兴厂.110.nd10893
12582,四川.大兴厂/110kV.1511刀闸,110,0,10898,1117,四川.大兴厂.110.nd10898,四川.大兴厂.110.nd1117
12583,四川.大兴厂/110kV.1516刀闸,110,0,22411,10897,四川.大兴厂.110.nd22411,四川.大兴厂.110.nd10897
12584,四川.大兴厂/10.5kV.918刀闸,10,0,1116,22412,四川.大兴厂.10.nd1116,四川.大兴厂.10.nd22412
12585,四川.大兴厂/10.5kV.928刀闸,10,0,1115,22413,四川.大兴厂.10.nd1115,四川.大兴厂.10.nd22413
12586,四川.大兴厂/10.5kV.911刀闸,10,0,10888,22414,四川.大兴厂.10.nd10888,四川.大兴厂.10.nd22414
12587,四川.大兴厂/10.5kV.912刀闸,10,0,10888,22415,四川.大兴厂.10.nd10888,四川.大兴厂.10.nd22415
12588,四川.大兴厂/10.5kV.921刀闸,10,0,10890,22416,四川.大兴厂.10.nd10890,四川.大兴厂.10.nd22416
12589,四川.大兴厂/10.5kV.922刀闸,10,0,10890,22417,四川.大兴厂.10.nd10890,四川.大兴厂.10.nd22417
12590,四川.大兴厂/10.5kV.913刀闸,10,0,10888,22418,四川.大兴厂.10.nd10888,四川.大兴厂.10.nd22418
12591,四川.大兴厂/10.5kV.923刀闸,10,0,10890,22419,四川.大兴厂.10.nd10890,四川.大兴厂.10.nd22419
12592,四川.大兴厂/110kV.1011刀闸,110,0,1117,10891,四川.大兴厂.110.nd1117,四川.大兴厂.110.nd10891
12593,四川.大兴厂/10.5kV.931刀闸,10,0,10896,22420,四川.大兴厂.10.nd10896,四川.大兴厂.10.nd22420
12594,四川.大兴厂/10.5kV.932刀闸,10,0,10896,22421,四川.大兴厂.10.nd10896,四川.大兴厂.10.nd22421
12595,四川.大兴厂/10.5kV.933刀闸,10,0,10896,22422,四川.大兴厂.10.nd10896,四川.大兴厂.10.nd22422
12596,四川.大兴厂/10.5kV.32刀闸,10,0,1115,10895,四川.大兴厂.10.nd1115,四川.大兴厂.10.nd10895
12597,四川.大兴厂/10.5kV.914刀闸,10,0,10888,22423,四川.大兴厂.10.nd10888,四川.大兴厂.10.nd22423
12598,四川.大兴厂/10.5kV.924刀闸,10,0,10890,22424,四川.大兴厂.10.nd10890,四川.大兴厂.10.nd22424
12599,四川.大兴厂/10.5kV.934刀闸,10,0,10896,22425,四川.大兴厂.10.nd10896,四川.大兴厂.10.nd22425
12600,四川.大兴厂/110kV.1518刀闸,110,0,22411,22426,四川.大兴厂.110.nd22411,四川.大兴厂.110.nd22426
12601,四川.大兴厂/10.5kV.9011刀闸,10,0,22427,1116,四川.大兴厂.10.nd22427,四川.大兴厂.10.nd1116
12602,四川.大兴厂/10.5kV.9022刀闸,10,0,22428,1115,四川.大兴厂.10.nd22428,四川.大兴厂.10.nd1115
12603,四川仔达寨厂/10.5kV.11刀闸,10,0,1118,10899,四川.仔达寨厂.10.nd1118,四川.仔达寨厂.10.nd10899
12604,四川.仔达寨厂/10.5kV.21刀闸,10,0,1118,10901,四川.仔达寨厂.10.nd1118,四川.仔达寨厂.10.nd10901
12605,四川.仔达寨厂/110kV.118刀闸,110,0,1119,22429,四川.仔达寨厂.110.nd1119,四川.仔达寨厂.110.nd22429
12606,四川.仔达寨厂/110kV.1511刀闸,110,0,22430,1119,四川.仔达寨厂.110.nd22430,四川.仔达寨厂.110.nd1119
12607,四川.仔达寨厂/110kV.1516刀闸,110,0,22431,22430,四川.仔达寨厂.110.nd22431,四川.仔达寨厂.110.nd22430
12608,四川.仔达寨厂/10.5kV.918刀闸,10,0,1118,22432,四川.仔达寨厂.10.nd1118,四川.仔达寨厂.10.nd22432
12609,四川.仔达寨厂/110kV.1011刀闸,110,0,1119,10903,四川.仔达寨厂.110.nd1119,四川.仔达寨厂.110.nd10903
12610,四川.仔达寨厂/10.5kV.31刀闸,10,0,1118,10905,四川.仔达寨厂.10.nd1118,四川.仔达寨厂.10.nd10905
12611,四川.仔达寨厂/10.5kV.9011刀闸,10,0,22433,1118,四川.仔达寨厂.10.nd22433,四川.仔达寨厂.10.nd1118
12612,四川.好利来厂/10.5kV.911刀闸,10,0,35328,35329,四川.好利来厂.10.nd35328,四川.好利来厂.10.nd35329
12613,四川.好利来厂/10.5kV.912刀闸,10,0,35330,35331,四川.好利来厂.10.nd35330,四川.好利来厂.10.nd35331
12614,四川.好利来厂/10.5kV.921刀闸,10,0,35332,35333,四川.好利来厂.10.nd35332,四川.好利来厂.10.nd35333
12615,四川.好利来厂/10.5kV.922刀闸,10,0,35334,35335,四川.好利来厂.10.nd35334,四川.好利来厂.10.nd35335
12616,四川.好利来厂/10.5kV.918刀闸,10,0,35336,35337,四川.好利来厂.10.nd35336,四川.好利来厂.10.nd35337
12617,四川.英雄坡厂/110kV.1511刀闸,110,0,10914,1120,四川.英雄坡厂.110.nd10914,四川.英雄坡厂.110.nd1120
12618,四川.英雄坡厂/110kV.1516刀闸,110,0,22434,10913,四川.英雄坡厂.110.nd22434,四川.英雄坡厂.110.nd10913
12619,四川.英雄坡厂/110kV.1521刀闸,110,0,10916,1120,四川.英雄坡厂.110.nd10916,四川.英雄坡厂.110.nd1120
12620,四川.英雄坡厂/110kV.1526刀闸,110,0,22435,10915,四川.英雄坡厂.110.nd22435,四川.英雄坡厂.110.nd10915
12621,四川.英雄坡厂/110kV.1121刀闸,110,0,35338,35339,四川.英雄坡厂.110.nd35338,四川.英雄坡厂.110.nd35339
12622,四川.英雄坡厂/110kV.1532刀闸,110,0,10918,1120,四川.英雄坡厂.110.nd10918,四川.英雄坡厂.110.nd1120
12623,四川.英雄坡厂/110kV.1536刀闸,110,0,22436,10917,四川.英雄坡厂.110.nd22436,四川.英雄坡厂.110.nd10917
12624,四川.英雄坡厂/110kV.1542刀闸,110,0,10920,1120,四川.英雄坡厂.110.nd10920,四川.英雄坡厂.110.nd1120
12625,四川.英雄坡厂/110kV.1546刀闸,110,0,22437,10919,四川.英雄坡厂.110.nd22437,四川.英雄坡厂.110.nd10919
12626,四川.英雄坡厂/110kV.1011刀闸,110,0,1120,10921,四川.英雄坡厂.110.nd1120,四川.英雄坡厂.110.nd10921
12627,四川.英雄坡厂/110kV.1016刀闸,110,0,10922,22438,四川.英雄坡厂.110.nd10922,四川.英雄坡厂.110.nd22438
12628,四川.英雄坡厂/110kV.1022刀闸,110,0,1120,10911,四川.英雄坡厂.110.nd1120,四川.英雄坡厂.110.nd10911
12629,四川.英雄坡厂/110kV.1026刀闸,110,0,10912,22439,四川.英雄坡厂.110.nd10912,四川.英雄坡厂.110.nd22439
12630,四川.英雄坡厂/110kV.118刀闸,110,0,1120,22440,四川.英雄坡厂.110.nd1120,四川.英雄坡厂.110.nd22440
12631,四川.英雄坡厂/10.5kV.11刀闸,10,0,22441,10907,四川.英雄坡厂.10.nd22441,四川.英雄坡厂.10.nd10907
12632,四川.英雄坡厂/10.5kV.21刀闸,10,0,22442,10909,四川.英雄坡厂.10.nd22442,四川.英雄坡厂.10.nd10909
12633,四川.英雄坡厂/10.5kV.918刀闸,10,0,22441,22443,四川.英雄坡厂.10.nd22441,四川.英雄坡厂.10.nd22443
12634,四川.英雄坡厂/10.5kV.911刀闸,10,0,10908,22444,四川.英雄坡厂.10.nd10908,四川.英雄坡厂.10.nd22444
12635,四川.英雄坡厂/10.5kV.928刀闸,10,0,22442,22445,四川.英雄坡厂.10.nd22442,四川.英雄坡厂.10.nd22445
12636,四川.英雄坡厂/10.5kV.921刀闸,10,0,10910,22446,四川.英雄坡厂.10.nd10910,四川.英雄坡厂.10.nd22446
12637,四川.新城厂/110kV.1516刀闸,110,0,22447,10923,四川.新城厂.110.nd22447,四川.新城厂.110.nd10923
12638,四川.新城厂/110kV.1511刀闸,110,0,10924,1121,四川.新城厂.110.nd10924,四川.新城厂.110.nd1121
12639,四川.新城厂/110kV.1521刀闸,110,0,10926,1121,四川.新城厂.110.nd10926,四川.新城厂.110.nd1121
12640,四川.新城厂/110kV.1526刀闸,110,0,22448,10925,四川.新城厂.110.nd22448,四川.新城厂.110.nd10925
12641,四川.新城厂/110kV.1011刀闸,110,0,1121,10927,四川.新城厂.110.nd1121,四川.新城厂.110.nd10927
12642,四川.新城厂/110kV.1021刀闸,110,0,1121,10929,四川.新城厂.110.nd1121,四川.新城厂.110.nd10929
12643,四川.新城厂/110kV.118刀闸,110,0,1121,22449,四川.新城厂.110.nd1121,四川.新城厂.110.nd22449
12644,四川.新城厂/10.5kV.918刀闸,10,0,1122,22450,四川.新城厂.10.nd1122,四川.新城厂.10.nd22450
12645,四川.新城厂/10.5kV.11刀闸,10,0,1122,10931,四川.新城厂.10.nd1122,四川.新城厂.10.nd10931
12646,四川.新城厂/10.5kV.21刀闸,10,0,1122,10933,四川.新城厂.10.nd1122,四川.新城厂.10.nd10933
12647,四川.新城厂/10.5kV.31刀闸,10,0,1123,10935,四川.新城厂.10.nd1123,四川.新城厂.10.nd10935
12648,四川.新城厂/10.5kV.911刀闸,10,0,10932,22451,四川.新城厂.10.nd10932,四川.新城厂.10.nd22451
12649,四川.新城厂/10.5kV.912刀闸,10,0,10932,22452,四川.新城厂.10.nd10932,四川.新城厂.10.nd22452
12650,四川.新城厂/10.5kV.921刀闸,10,0,10934,22453,四川.新城厂.10.nd10934,四川.新城厂.10.nd22453
12651,四川.新城厂/10.5kV.922刀闸,10,0,10934,22454,四川.新城厂.10.nd10934,四川.新城厂.10.nd22454
12652,四川.新城厂/10.5kV.931刀闸,10,0,10936,22455,四川.新城厂.10.nd10936,四川.新城厂.10.nd22455
12653,四川.新城厂/10.5kV.932刀闸,10,0,10936,22456,四川.新城厂.10.nd10936,四川.新城厂.10.nd22456
12654,四川.仔达寨厂/10.5kV.1LB刀闸,10,0,35340,35341,四川.仔达寨厂.10.nd35340,四川.仔达寨厂.10.nd35341
12655,四川.仔达寨厂/10.5kV.2LB刀闸,10,0,35342,35343,四川.仔达寨厂.10.nd35342,四川.仔达寨厂.10.nd35343
12656,四川.仔达寨厂/10.5kV.3LB刀闸,10,0,35344,35345,四川.仔达寨厂.10.nd35344,四川.仔达寨厂.10.nd35345
12657,四川.新城厂/10.5kV.928刀闸,10,0,1123,22457,四川.新城厂.10.nd1123,四川.新城厂.10.nd22457
12658,四川.沙嘴厂/10.5kV.928刀闸,10,0,1124,22458,四川.沙嘴厂.10.nd1124,四川.沙嘴厂.10.nd22458
12659,四川.沙嘴厂/10.5kV.918刀闸,10,0,1125,22459,四川.沙嘴厂.10.nd1125,四川.沙嘴厂.10.nd22459
12660,四川.沙嘴厂/10.5kV.911刀闸,10,0,10947,22460,四川.沙嘴厂.10.nd10947,四川.沙嘴厂.10.nd22460
12661,四川.沙嘴厂/10.5kV.912刀闸,10,0,10947,22461,四川.沙嘴厂.10.nd10947,四川.沙嘴厂.10.nd22461
12662,四川.沙嘴厂/10.5kV.913刀闸,10,0,10947,22462,四川.沙嘴厂.10.nd10947,四川.沙嘴厂.10.nd22462
12663,四川.沙嘴厂/10.5kV.921刀闸,10,0,10948,22463,四川.沙嘴厂.10.nd10948,四川.沙嘴厂.10.nd22463
12664,四川.沙嘴厂/10.5kV.922刀闸,10,0,10948,22464,四川.沙嘴厂.10.nd10948,四川.沙嘴厂.10.nd22464
12665,四川.沙嘴厂/10.5kV.923刀闸,10,0,10948,22465,四川.沙嘴厂.10.nd10948,四川.沙嘴厂.10.nd22465
12666,四川.沙嘴厂/110kV.118刀闸,110,0,1126,22466,四川.沙嘴厂.110.nd1126,四川.沙嘴厂.110.nd22466
12667,四川.沙嘴厂/110kV.1011刀闸,110,0,1126,10943,四川.沙嘴厂.110.nd1126,四川.沙嘴厂.110.nd10943
12668,四川.沙嘴厂/110kV.1511刀闸,110,0,10938,1126,四川.沙嘴厂.110.nd10938,四川.沙嘴厂.110.nd1126
12669,四川.沙嘴厂/110kV.1521刀闸,110,0,10940,1126,四川.沙嘴厂.110.nd10940,四川.沙嘴厂.110.nd1126
12670,四川.沙嘴厂/110kV.1531刀闸,110,0,10942,1126,四川.沙嘴厂.110.nd10942,四川.沙嘴厂.110.nd1126
12671,四川.沙嘴厂/110kV.1021刀闸,110,0,1126,10945,四川.沙嘴厂.110.nd1126,四川.沙嘴厂.110.nd10945
12672,四川.沙嘴厂/110kV.1516刀闸,110,0,22467,10937,四川.沙嘴厂.110.nd22467,四川.沙嘴厂.110.nd10937
12673,四川.沙嘴厂/110kV.1526刀闸,110,0,22468,10939,四川.沙嘴厂.110.nd22468,四川.沙嘴厂.110.nd10939
12674,四川.沙嘴厂/110kV.1536刀闸,110,0,22469,10941,四川.沙嘴厂.110.nd22469,四川.沙嘴厂.110.nd10941
12675,四川.三棵树厂/10.5kV.928刀闸,10,0,1127,22470,四川.三棵树厂.10.nd1127,四川.三棵树厂.10.nd22470
12676,四川.三棵树厂/10.5kV.918刀闸,10,0,1128,22471,四川.三棵树厂.10.nd1128,四川.三棵树厂.10.nd22471
12677,四川.三棵树厂/10.5kV.11刀闸,10,0,1128,10949,四川.三棵树厂.10.nd1128,四川.三棵树厂.10.nd10949
12678,四川.三棵树厂/10.5kV.22刀闸,10,0,1127,10951,四川.三棵树厂.10.nd1127,四川.三棵树厂.10.nd10951
12679,四川.三棵树厂/110kV.1011刀闸,110,0,1129,10955,四川.三棵树厂.110.nd1129,四川.三棵树厂.110.nd10955
12680,四川.三棵树厂/110kV.118刀闸,110,0,1129,22472,四川.三棵树厂.110.nd1129,四川.三棵树厂.110.nd22472
12681,四川.三棵树厂/110kV.1021刀闸,110,0,1129,10953,四川.三棵树厂.110.nd1129,四川.三棵树厂.110.nd10953
12682,四川.三棵树厂/110kV.1516刀闸,110,0,22473,10957,四川.三棵树厂.110.nd22473,四川.三棵树厂.110.nd10957
12683,四川.三棵树厂/110kV.1511刀闸,110,0,10958,1129,四川.三棵树厂.110.nd10958,四川.三棵树厂.110.nd1129
12684,四川.三棵树厂/110kV.1526刀闸,110,0,22474,10959,四川.三棵树厂.110.nd22474,四川.三棵树厂.110.nd10959
12685,四川.三棵树厂/110kV.1521刀闸,110,0,10960,1129,四川.三棵树厂.110.nd10960,四川.三棵树厂.110.nd1129
12686,四川.三棵树厂/10.5kV.911刀闸,10,0,10950,22475,四川.三棵树厂.10.nd10950,四川.三棵树厂.10.nd22475
12687,四川.三棵树厂/10.5kV.912刀闸,10,0,10950,22476,四川.三棵树厂.10.nd10950,四川.三棵树厂.10.nd22476
12688,四川.三棵树厂/10.5kV.921刀闸,10,0,10952,22477,四川.三棵树厂.10.nd10952,四川.三棵树厂.10.nd22477
12689,四川.三棵树厂/10.5kV.922刀闸,10,0,10952,22478,四川.三棵树厂.10.nd10952,四川.三棵树厂.10.nd22478
12690,四川.富流滩厂/110kV.1521刀闸,110,0,10969,1131,四川.富流滩厂.110.nd10969,四川.富流滩厂.110.nd1131
12691,四川.富流滩厂/110kV.1526刀闸,110,0,22479,10968,四川.富流滩厂.110.nd22479,四川.富流滩厂.110.nd10968
12692,四川.富流滩厂/110kV.1511刀闸,110,0,10971,1131,四川.富流滩厂.110.nd10971,四川.富流滩厂.110.nd1131
12693,四川.富流滩厂/110kV.1516刀闸,110,0,22480,10970,四川.富流滩厂.110.nd22480,四川.富流滩厂.110.nd10970
12694,四川.富流滩厂/110kV.1181刀闸,110,0,1131,22481,四川.富流滩厂.110.nd1131,四川.富流滩厂.110.nd22481
12695,四川.富流滩厂/110kV.1021刀闸,110,0,1131,10966,四川.富流滩厂.110.nd1131,四川.富流滩厂.110.nd10966
12696,四川.富流滩厂/110kV.1011刀闸,110,0,1131,10964,四川.富流滩厂.110.nd1131,四川.富流滩厂.110.nd10964
12697,四川.富流滩厂/110kV.1016刀闸,110,0,10965,22482,四川.富流滩厂.110.nd10965,四川.富流滩厂.110.nd22482
12698,四川.富流滩厂/35kV.3011刀闸,35,0,1132,10973,四川.富流滩厂.35.nd1132,四川.富流滩厂.35.nd10973
12699,四川.富流滩厂/35kV.3016刀闸,35,0,10974,22483,四川.富流滩厂.35.nd10974,四川.富流滩厂.35.nd22483
12700,四川.富流滩厂/35kV.318刀闸,35,0,1132,22484,四川.富流滩厂.35.nd1132,四川.富流滩厂.35.nd22484
12701,四川.富流滩厂/35kV.3511刀闸,35,0,10976,1132,四川.富流滩厂.35.nd10976,四川.富流滩厂.35.nd1132
12702,四川.富流滩厂/10.5kV.9182刀闸,10,0,1130,22485,四川.富流滩厂.10.nd1130,四川.富流滩厂.10.nd22485
12703,四川.富流滩厂/10.5kV.9181刀闸,10,0,10961,22486,四川.富流滩厂.10.nd10961,四川.富流滩厂.10.nd22486
12704,四川.富流滩厂/10.5kV.9023刀闸,10,0,10963,22487,四川.富流滩厂.10.nd10963,四川.富流滩厂.10.nd22487
12705,四川.富流滩厂/10.5kV.9033刀闸,10,0,10972,22488,四川.富流滩厂.10.nd10972,四川.富流滩厂.10.nd22488
12706,四川.富流滩厂/10.5kV.9013刀闸,10,0,10962,22489,四川.富流滩厂.10.nd10962,四川.富流滩厂.10.nd22489
12707,四川.富流滩厂/10.5kV.25刀闸,10,0,10963,22490,四川.富流滩厂.10.nd10963,四川.富流滩厂.10.nd22490
12708,四川.富流滩厂/10.5kV.26刀闸,10,0,10963,22491,四川.富流滩厂.10.nd10963,四川.富流滩厂.10.nd22491
12709,四川.富流滩厂/10.5kV.27刀闸,10,0,10963,22492,四川.富流滩厂.10.nd10963,四川.富流滩厂.10.nd22492
12710,四川.富流滩厂/10.5kV.28刀闸,10,0,10963,22493,四川.富流滩厂.10.nd10963,四川.富流滩厂.10.nd22493
12711,四川.富流滩厂/10.5kV.15刀闸,10,0,10962,22494,四川.富流滩厂.10.nd10962,四川.富流滩厂.10.nd22494
12712,四川.富流滩厂/10.5kV.16刀闸,10,0,10962,22495,四川.富流滩厂.10.nd10962,四川.富流滩厂.10.nd22495
12713,四川.富流滩厂/10.5kV.17刀闸,10,0,10962,22496,四川.富流滩厂.10.nd10962,四川.富流滩厂.10.nd22496
12714,四川.富流滩厂/10.5kV.18刀闸,10,0,10962,22497,四川.富流滩厂.10.nd10962,四川.富流滩厂.10.nd22497
12715,四川.富流滩厂/10.5kV.35刀闸,10,0,10972,22498,四川.富流滩厂.10.nd10972,四川.富流滩厂.10.nd22498
12716,四川.富流滩厂/10.5kV.36刀闸,10,0,10972,22499,四川.富流滩厂.10.nd10972,四川.富流滩厂.10.nd22499
12717,四川.富流滩厂/10.5kV.37刀闸,10,0,10972,22500,四川.富流滩厂.10.nd10972,四川.富流滩厂.10.nd22500
12718,四川.富流滩厂/10.5kV.38刀闸,10,0,10972,22501,四川.富流滩厂.10.nd10972,四川.富流滩厂.10.nd22501
12719,四川.中坝厂/110kV.1516刀闸,110,0,22502,10988,四川.中坝厂.110.nd22502,四川.中坝厂.110.nd10988
12720,四川.中坝厂/110kV.1518刀闸,110,0,22502,22503,四川.中坝厂.110.nd22502,四川.中坝厂.110.nd22503
12721,四川.中坝厂/110kV.118刀闸,110,0,1133,22504,四川.中坝厂.110.nd1133,四川.中坝厂.110.nd22504
12722,四川.中坝厂/110kV.1021刀闸,110,0,1133,10986,四川.中坝厂.110.nd1133,四川.中坝厂.110.nd10986
12723,四川.中坝厂/110kV.1011刀闸,110,0,1133,10984,四川.中坝厂.110.nd1133,四川.中坝厂.110.nd10984
12724,四川.中坝厂/110kV.1511刀闸,110,0,10989,1133,四川.中坝厂.110.nd10989,四川.中坝厂.110.nd1133
12725,四川.中坝厂/6.3kV.6022刀闸,6,0,22505,1135,四川.中坝厂.6.nd22505,四川.中坝厂.6.nd1135
12726,四川.千佛岩厂/110kV.118刀闸,110,0,1140,22506,四川.千佛岩厂.110.nd1140,四川.千佛岩厂.110.nd22506
12727,四川.千佛岩厂/110kV.1511刀闸,110,0,11025,1140,四川.千佛岩厂.110.nd11025,四川.千佛岩厂.110.nd1140
12728,四川.千佛岩厂/110kV.1516刀闸,110,0,22507,11024,四川.千佛岩厂.110.nd22507,四川.千佛岩厂.110.nd11024
12729,四川.千佛岩厂/110kV.1526刀闸,110,0,22508,11026,四川.千佛岩厂.110.nd22508,四川.千佛岩厂.110.nd11026
12730,四川.千佛岩厂/110kV.1521刀闸,110,0,11027,1140,四川.千佛岩厂.110.nd11027,四川.千佛岩厂.110.nd1140
12731,四川.千佛岩厂/110kV.1021刀闸,110,0,1140,11022,四川.千佛岩厂.110.nd1140,四川.千佛岩厂.110.nd11022
12732,四川.千佛岩厂/10.5kV.918刀闸,10,0,1141,22509,四川.千佛岩厂.10.nd1141,四川.千佛岩厂.10.nd22509
12733,四川.千佛岩厂/10.5kV.928刀闸,10,0,1142,22510,四川.千佛岩厂.10.nd1142,四川.千佛岩厂.10.nd22510
12734,四川.千佛岩厂/10.5kV.11刀闸,10,0,1141,11014,四川.千佛岩厂.10.nd1141,四川.千佛岩厂.10.nd11014
12735,四川.千佛岩厂/10.5kV.41刀闸,10,0,1141,11010,四川.千佛岩厂.10.nd1141,四川.千佛岩厂.10.nd11010
12736,四川.千佛岩厂/10.5kV.51刀闸,10,0,1141,11018,四川.千佛岩厂.10.nd1141,四川.千佛岩厂.10.nd11018
12737,四川.千佛岩厂/10.5kV.21刀闸,10,0,1142,11016,四川.千佛岩厂.10.nd1142,四川.千佛岩厂.10.nd11016
12738,四川.千佛岩厂/10.5kV.31刀闸,10,0,1142,11012,四川.千佛岩厂.10.nd1142,四川.千佛岩厂.10.nd11012
12739,四川.风滩厂/110kV.118刀闸,110,0,1136,22511,四川.风滩厂.110.nd1136,四川.风滩厂.110.nd22511
12740,四川.宏阳厂/110kV.118刀闸,110,0,1138,22512,四川.宏阳厂.110.nd1138,四川.宏阳厂.110.nd22512
12741,四川.风滩厂/10.5kV.918刀闸,10,0,1137,22513,四川.风滩厂.10.nd1137,四川.风滩厂.10.nd22513
12742,四川.宏阳厂/10.5kV.918刀闸,10,0,1139,22514,四川.宏阳厂.10.nd1139,四川.宏阳厂.10.nd22514
12743,四川.风滩厂/110kV.1011刀闸,110,0,1136,10996,四川.风滩厂.110.nd1136,四川.风滩厂.110.nd10996
12744,四川.风滩厂/110kV.1511刀闸,110,0,10993,1136,四川.风滩厂.110.nd10993,四川.风滩厂.110.nd1136
12745,四川.风滩厂/110kV.1516刀闸,110,0,22515,10992,四川.风滩厂.110.nd22515,四川.风滩厂.110.nd10992
12746,四川.风滩厂/110kV.1521刀闸,110,0,10995,1136,四川.风滩厂.110.nd10995,四川.风滩厂.110.nd1136
12747,四川.风滩厂/110kV.1526刀闸,110,0,22516,10994,四川.风滩厂.110.nd22516,四川.风滩厂.110.nd10994
12748,四川.风滩厂/10.5kV.11刀闸,10,0,1137,10978,四川.风滩厂.10.nd1137,四川.风滩厂.10.nd10978
12749,四川.风滩厂/10.5kV.21刀闸,10,0,1137,10990,四川.风滩厂.10.nd1137,四川.风滩厂.10.nd10990
12750,四川.风滩厂/10.5kV.911刀闸,10,0,10979,22517,四川.风滩厂.10.nd10979,四川.风滩厂.10.nd22517
12751,四川.风滩厂/10.5kV.912刀闸,10,0,10979,22518,四川.风滩厂.10.nd10979,四川.风滩厂.10.nd22518
12752,四川.风滩厂/10.5kV.921刀闸,10,0,10991,22519,四川.风滩厂.10.nd10991,四川.风滩厂.10.nd22519
12753,四川.风滩厂/10.5kV.922刀闸,10,0,10991,22520,四川.风滩厂.10.nd10991,四川.风滩厂.10.nd22520
12754,四川.千佛岩厂/10.5kV.911刀闸,10,0,11015,22521,四川.千佛岩厂.10.nd11015,四川.千佛岩厂.10.nd22521
12755,四川.千佛岩厂/10.5kV.912刀闸,10,0,11015,22522,四川.千佛岩厂.10.nd11015,四川.千佛岩厂.10.nd22522
12756,四川.千佛岩厂/10.5kV.913刀闸,10,0,11015,22523,四川.千佛岩厂.10.nd11015,四川.千佛岩厂.10.nd22523
12757,四川.千佛岩厂/10.5kV.921刀闸,10,0,11017,22524,四川.千佛岩厂.10.nd11017,四川.千佛岩厂.10.nd22524
12758,四川.千佛岩厂/10.5kV.922刀闸,10,0,11017,22525,四川.千佛岩厂.10.nd11017,四川.千佛岩厂.10.nd22525
12759,四川.千佛岩厂/10.5kV.923刀闸,10,0,11017,22526,四川.千佛岩厂.10.nd11017,四川.千佛岩厂.10.nd22526
12760,四川.千佛岩厂/10.5kV.931刀闸,10,0,11013,22527,四川.千佛岩厂.10.nd11013,四川.千佛岩厂.10.nd22527
12761,四川.千佛岩厂/10.5kV.932刀闸,10,0,11013,22528,四川.千佛岩厂.10.nd11013,四川.千佛岩厂.10.nd22528
12762,四川.千佛岩厂/10.5kV.933刀闸,10,0,11013,22529,四川.千佛岩厂.10.nd11013,四川.千佛岩厂.10.nd22529
12763,四川.千佛岩厂/10.5kV.941刀闸,10,0,11011,22530,四川.千佛岩厂.10.nd11011,四川.千佛岩厂.10.nd22530
12764,四川.千佛岩厂/10.5kV.942刀闸,10,0,11011,22531,四川.千佛岩厂.10.nd11011,四川.千佛岩厂.10.nd22531
12765,四川.千佛岩厂/10.5kV.943刀闸,10,0,11011,22532,四川.千佛岩厂.10.nd11011,四川.千佛岩厂.10.nd22532
