id,name,volt,point,I_nd,J_nd,I_node,J_node
序号,断路器名,电压等级,遥信状态,I端物理节点,J端物理节点,I端所在拓扑节点,J端所在拓扑节点
4229,四川.茶布郎厂/220kV.202开关,220,1,10092,10093,四川.茶布朗厂.220.6103,四川.茶布朗厂.220.6103
4230,四川.茶布郎厂/220kV.203开关,220,1,10094,10095,四川.茶布朗厂.220.6103,四川.茶布朗厂.220.6103
4231,四川.茶布郎厂/220kV.204开关,220,1,10096,10097,四川.茶布朗厂.220.6103,四川.茶布朗厂.220.6103
4232,四川.茶布郎厂/220kV.205开关,220,1,10098,10099,四川.茶布朗厂.220.6103,四川.茶布朗厂.220.6103
4233,四川.茶布郎厂/220kV.251开关,220,1,10100,10101,四川.茶布朗厂.220.6103,四川.茶布朗厂.220.6103
4234,四川.雅安/500kV.5011开关,500,1,10102,10103,四川.雅安.500.3364,四川.雅安.500.3364
4235,四川.雅安/500kV.5012开关,500,1,10104,10105,四川.雅安.500.3364,四川.雅安.500.3364
4236,四川.雅安/500kV.5013开关,500,1,10106,10107,四川.雅安.500.3364,四川.雅安.500.3364
4237,四川.三垭河厂/10.5kV.1开关,10,1,10108,10109,四川.三垭河厂.10.6121,四川.三垭河厂.10.6121
4238,四川.三垭河厂/10.5kV.2开关,10,1,10110,10111,四川.三垭河厂.10.6122,四川.三垭河厂.10.6122
4239,四川.三垭河厂/110kV.101开关,110,1,10112,10113,四川.三垭河厂.110.6119,四川.三垭河厂.110.6119
4240,四川.三垭河厂/110kV.102开关,110,1,10114,10115,四川.三垭河厂.110.6119,四川.三垭河厂.110.6119
4241,四川.三垭河厂/110kV.151开关,110,1,10116,10117,四川.三垭河厂.110.6119,四川.三垭河厂.110.6119
4242,四川.三垭河厂/110kV.152开关,110,0,10118,10119,四川.三垭河厂.110.nd10118,四川.三垭河厂.110.nd10119
4243,四川.石化/220kV.261开关,220,1,10120,10121,四川.石化.220.6125,四川.石化.220.6125
4244,四川.石化/220kV.262开关,220,1,10122,10123,四川.石化.220.6125,四川.石化.220.6125
4245,四川.石化/220kV.201开关,220,1,10124,10125,四川.石化.220.6125,四川.石化.220.6125
4246,四川.石化/220kV.202开关,220,1,10126,10127,四川.石化.220.6125,四川.石化.220.6125
4247,四川.石化/220kV.203开关,220,1,10128,10129,四川.石化.220.6125,四川.石化.220.6125
4248,四川.石化/220kV.204开关,220,1,10130,10131,四川.石化.220.6125,四川.石化.220.6125
4249,四川.石化/220kV.205开关,220,1,10132,10133,四川.石化.220.6125,四川.石化.220.6125
4250,四川.石化/220kV.206开关,220,1,10134,10135,四川.石化.220.6125,四川.石化.220.6125
4251,四川.石化/220kV.212开关,220,1,10136,10137,四川.石化.220.6125,四川.石化.220.6125
4252,四川.爱国/220kV.201开关,220,1,10138,10139,四川.爱国.220.467,四川.爱国.220.467
4253,四川.回龙/220kV.270开关,220,1,10140,10141,四川.回龙.220.446,四川.回龙.220.446
4254,四川.太和/220kV.212开关,220,1,10142,10143,四川.太和.220.2825,四川.太和.220.2825
4255,四川.毛尔盖厂/35kV.621开关,6,1,10144,10145,四川.毛尔盖厂.6.5517,四川.毛尔盖厂.6.5517
4256,西南.橄榄站/500kV.5021开关,500,1,10146,10147,西南.橄榄站.500.6156,西南.橄榄站.500.6156
4257,西南.橄榄站/500kV.5022开关,500,1,10148,10149,西南.橄榄站.500.6156,西南.橄榄站.500.6156
4258,西南.橄榄站/500kV.5042开关,500,1,10150,10151,西南.橄榄站.500.6156,西南.橄榄站.500.6156
4259,西南.橄榄站/500kV.5043开关,500,1,10152,10153,西南.橄榄站.500.6156,西南.橄榄站.500.6156
4260,西南.橄榄站/500kV.5052开关,500,1,10154,10155,西南.橄榄站.500.6156,西南.橄榄站.500.6156
4261,西南.橄榄站/500kV.5053开关,500,1,10156,10157,西南.橄榄站.500.6156,西南.橄榄站.500.6156
4262,四川.甘泉/500kV.5011开关,500,0,10158,10159,西南.甘泉站.500.nd10158,西南.甘泉站.500.nd10159
4263,西南.甘泉站/500kV.5012开关,500,0,10160,10161,西南.甘泉站.500.nd10160,西南.甘泉站.500.nd10161
4264,西南.甘泉站/500kV.5013开关,500,1,10162,10163,西南.甘泉站.500.6188,西南.甘泉站.500.6188
4265,西南.甘泉站/500kV.5021开关,500,1,10164,10165,西南.甘泉站.500.6188,西南.甘泉站.500.6188
4266,西南.甘泉站/500kV.5022开关,500,1,10166,10167,西南.甘泉站.500.6188,西南.甘泉站.500.6188
4267,四川.甘泉/500kV.5023开关,500,1,10168,10169,西南.甘泉站.500.6188,西南.甘泉站.500.6188
4268,西南.甘泉站/500kV.5032开关,500,1,10170,10171,西南.甘泉站.500.6188,西南.甘泉站.500.6188
4269,西南.甘泉站/500kV.5033开关,500,1,10172,10173,西南.甘泉站.500.6188,西南.甘泉站.500.6188
4270,四川.佛光/220kV.201开关,220,1,10174,10175,四川.佛光.220.6309,四川.佛光.220.6309
4271,四川.佛光/220kV.202开关,220,1,10176,10177,四川.佛光.220.6309,四川.佛光.220.6309
4272,四川.佛光/220kV.261开关,220,1,10178,10179,四川.佛光.220.6309,四川.佛光.220.6309
4273,四川.佛光/220kV.262开关,220,1,10180,10181,四川.佛光.220.6309,四川.佛光.220.6309
4274,四川.佛光/220kV.263开关,220,0,10182,10183,四川.佛光.220.nd10182,四川.佛光.220.nd10183
4275,四川.佛光/220kV.264开关,220,0,10184,10185,四川.佛光.220.nd10184,四川.佛光.220.nd10185
4276,四川.佛光/220kV.212开关,220,1,10186,10187,四川.佛光.220.6309,四川.佛光.220.6309
4277,四川.佛光/220kV.265开关,220,0,10188,10189,四川.佛光.220.nd10188,四川.佛光.220.nd10189
4278,四川.佛光/220kV.266开关,220,0,10190,10191,四川.佛光.220.nd10190,四川.佛光.220.nd10191
4279,四川.佛光/220kV.267开关,220,1,10192,10193,四川.佛光.220.6309,四川.佛光.220.6309
4280,四川.佛光/220kV.268开关,220,1,10194,10195,四川.佛光.220.6309,四川.佛光.220.6309
4281,四川.桥沟/220kV.269开关,220,1,10196,10197,四川.桥沟.220.2250,四川.桥沟.220.2250
4282,四川.平武/500kV.5011开关,500,1,10198,10199,四川.平武.500.6129,四川.平武.500.6129
4283,四川.平武/500kV.5012开关,500,1,10200,10201,四川.平武.500.6129,四川.平武.500.6129
4284,四川.平武/500kV.5013开关,500,1,10202,10203,四川.平武.500.6129,四川.平武.500.6129
4285,四川.平武/220kV.263开关,220,1,10204,10205,四川.平武.220.6130,四川.平武.220.6130
4286,四川.平武/220kV.264开关,220,1,10206,10207,四川.平武.220.6130,四川.平武.220.6130
4287,四川.平武/220kV.265开关,220,0,10208,10209,四川.平武.220.nd10208,四川.平武.220.nd10209
4288,四川.平武/220kV.266开关,220,0,10210,10211,四川.平武.220.nd10210,四川.平武.220.nd10211
4289,四川.平武/220kV.267开关,220,1,10212,10213,四川.平武.220.6130,四川.平武.220.6130
4290,四川.平武/220kV.268开关,220,1,10214,10215,四川.平武.220.6130,四川.平武.220.6130
4291,四川.平武/220kV.269开关,220,0,10216,10217,四川.平武.220.nd10216,四川.平武.220.6130
4292,四川.平武/220kV.270开关,220,1,10218,10219,四川.平武.220.6130,四川.平武.220.6130
4293,四川.平武/220kV.212开关,220,1,10220,10221,四川.平武.220.6130,四川.平武.220.6130
4294,四川.平武/220kV.223开关,220,1,10222,10223,四川.平武.220.6130,四川.平武.220.6130
4295,四川.平武/220kV.201开关,220,1,10224,10225,四川.平武.220.6130,四川.平武.220.6130
4296,四川.平武/220kV.202开关,220,1,10226,10227,四川.平武.220.6130,四川.平武.220.6130
4297,四川.平武/35kV.301开关,35,1,10228,998,四川.平武.35.6131,四川.平武.35.6131
4298,四川.平武/35kV.302开关,35,1,10229,999,四川.平武.35.6132,四川.平武.35.6132
4299,四川.平武/220kV.213开关,220,1,10230,10231,四川.平武.220.6130,四川.平武.220.6130
4300,四川.平武/35kV.321开关,35,0,10232,10233,四川.平武.35.nd10232,四川.平武.35.6132
4301,四川.平武/35kV.322开关,35,1,10234,10235,四川.平武.35.6132,四川.平武.35.6132
4302,四川.平武/35kV.311开关,35,1,10236,10237,四川.平武.35.6131,四川.平武.35.6131
4303,四川.平武/35kV.312开关,35,0,10238,10239,四川.平武.35.nd10238,四川.平武.35.6131
4304,四川.甘泉/220kV.212开关,220,1,10240,10241,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4305,四川.甘泉/220kV.201开关,220,0,10242,10243,西南.甘泉站.220.nd10242,西南.甘泉站.220.nd10243
4306,四川.甘泉/220kV.265开关,220,1,10244,10245,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4307,四川.甘泉/220kV.266开关,220,1,10246,10247,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4308,四川.甘泉/220kV.213开关,220,1,10248,10249,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4309,四川.甘泉/220kV.224开关,220,1,10250,10251,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4310,四川.甘泉/220kV.269开关,220,1,10252,10253,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4311,四川.甘泉/220kV.270开关,220,1,10254,10255,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4312,四川.甘泉/220kV.203开关,220,1,10256,10257,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4313,四川.甘泉/220kV.271开关,220,1,10258,10259,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4314,四川.甘泉/220kV.234开关,220,1,10260,10261,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4315,四川.甘泉/220kV.272开关,220,1,10262,10263,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4316,四川.甘泉/220kV.274开关,220,1,10264,10265,西南.甘泉站.220.6189,西南.甘泉站.220.6189
4317,四川.甘泉/35kV.315开关,35,0,10266,10267,西南.甘泉站.35.nd10266,西南.甘泉站.35.nd10267
4318,四川.甘泉/35kV.314开关,35,0,10268,10269,西南.甘泉站.35.nd10268,西南.甘泉站.35.nd10269
4319,四川.甘泉/35kV.312开关,35,0,10270,10271,西南.甘泉站.35.nd10270,西南.甘泉站.35.nd10271
4320,四川.甘泉/35kV.311开关,35,0,10272,10273,西南.甘泉站.35.nd10272,西南.甘泉站.35.nd10273
4321,四川.甘泉/35kV.301开关,35,0,10274,1303,西南.甘泉站.35.nd10274,西南.甘泉站.35.nd1303
4322,四川.甘泉/35kV.303开关,35,1,10275,1304,西南.甘泉站.35.6205,西南.甘泉站.35.6205
4323,四川.甘泉/35kV.331开关,35,0,10276,10277,西南.甘泉站.35.nd10276,西南.甘泉站.35.6205
4324,四川.甘泉/35kV.334开关,35,0,10278,10279,西南.甘泉站.35.nd10278,西南.甘泉站.35.6205
4325,四川.甘泉/35kV.332开关,35,0,10280,10281,西南.甘泉站.35.nd10280,西南.甘泉站.35.6205
4326,四川.甘泉/35kV.335开关,35,0,10282,10283,西南.甘泉站.35.nd10282,西南.甘泉站.35.6205
4327,四川.桥沟/220kV.270开关,220,1,10284,10285,四川.桥沟.220.2250,四川.桥沟.220.2250
4328,四川.三圣/220kV.202开关,220,1,10286,10287,四川.三圣.220.6323,四川.三圣.220.6323
4329,四川.三圣/220kV.203开关,220,1,10288,10289,四川.三圣.220.6323,四川.三圣.220.6323
4330,四川.三圣/220kV.261开关,220,1,10290,10291,四川.三圣.220.6323,四川.三圣.220.6323
4331,四川.三圣/220kV.262开关,220,1,10292,10293,四川.三圣.220.6323,四川.三圣.220.6323
4332,四川.三圣/220kV.265开关,220,1,10294,10295,四川.三圣.220.6323,四川.三圣.220.6323
4333,四川.三圣/220kV.266开关,220,1,10296,10297,四川.三圣.220.6323,四川.三圣.220.6323
4334,四川.三圣/220kV.269开关,220,1,10298,10299,四川.三圣.220.6323,四川.三圣.220.6323
4335,四川.三圣/220kV.270开关,220,1,10300,10301,四川.三圣.220.6323,四川.三圣.220.6323
4336,四川.三圣/220kV.213开关,220,1,10302,10303,四川.三圣.220.6323,四川.三圣.220.6323
4337,四川.三圣/220kV.223开关,220,1,10304,10305,四川.三圣.220.6323,四川.三圣.220.6323
4338,四川.黑竹沟/220kV.265开关,220,1,10306,10307,四川.黑竹沟.220.6333,四川.黑竹沟.220.6333
4339,四川.黑竹沟/220kV.266开关,220,1,10308,10309,四川.黑竹沟.220.6333,四川.黑竹沟.220.6333
4340,四川.黑竹沟/220kV.212开关,220,1,10310,10311,四川.黑竹沟.220.6333,四川.黑竹沟.220.6333
4341,四川.沫水/220kV.271开关,220,1,10312,10313,四川.沫水.220.1810,四川.沫水.220.1810
4342,四川.沫水/220kV.272开关,220,1,10314,10315,四川.沫水.220.1810,四川.沫水.220.1810
4343,四川.黑竹沟/220kV.201开关,220,1,10316,10317,四川.黑竹沟.220.6333,四川.黑竹沟.220.6333
4344,四川.普安/220kV.263开关,220,1,10318,10319,四川.普安.220.6340,四川.普安.220.6340
4345,四川.普安/220kV.264开关,220,1,10320,10321,四川.普安.220.6340,四川.普安.220.6340
4346,四川.普安/220kV.265开关,220,0,10322,10323,四川.普安.220.nd10322,四川.普安.220.nd10323
4347,四川.普安/220kV.266开关,220,0,10324,10325,四川.普安.220.nd10324,四川.普安.220.nd10325
4348,四川.普安/220kV.202开关,220,1,10326,10327,四川.普安.220.6340,四川.普安.220.6340
4349,四川.普安/220kV.212开关,220,1,10328,10329,四川.普安.220.6340,四川.普安.220.6340
4350,四川.文峰/220kV.212开关,220,1,10330,10331,四川.文峰.220.6347,四川.文峰.220.6347
4351,四川.文峰/220kV.263开关,220,1,10332,10333,四川.文峰.220.6347,四川.文峰.220.6347
4352,四川.文峰/220kV.264开关,220,1,10334,10335,四川.文峰.220.6347,四川.文峰.220.6347
4353,四川.文峰/220kV.265开关,220,1,10336,10337,四川.文峰.220.6347,四川.文峰.220.6347
4354,四川.文峰/220kV.266开关,220,1,10338,10339,四川.文峰.220.6347,四川.文峰.220.6347
4355,四川.文峰/220kV.202开关,220,1,10340,10341,四川.文峰.220.6347,四川.文峰.220.6347
4356,四川.天星/220kV.261开关,220,1,10342,10343,四川.天星.220.4370,四川.天星.220.4370
4357,四川.天星/220kV.262开关,220,1,10344,10345,四川.天星.220.4370,四川.天星.220.4370
4358,四川.金星/220kV.261开关,220,1,10346,10347,四川.金星.220.6354,四川.金星.220.6354
4359,四川.金星/220kV.262开关,220,1,10348,10349,四川.金星.220.6354,四川.金星.220.6354
4360,四川.金星/220kV.212开关,220,1,10350,10351,四川.金星.220.6354,四川.金星.220.6354
4361,四川.金星/220kV.201开关,220,1,10352,10353,四川.金星.220.6354,四川.金星.220.6354
4362,四川.黄岩/220kV.269开关,220,1,10354,10355,西南.黄岩站.220.1145,西南.黄岩站.220.1145
4363,四川.瑞能/10.5kV.901开关,10,0,10356,10357,四川.瑞能.10.nd10356,四川.瑞能.10.nd10357
4364,四川.瑞能/10.5kV.902开关,10,1,10358,10359,四川.瑞能.10.4612,四川.瑞能.10.4612
4365,四川.瑞能/10.5kV.903开关,10,1,10360,10361,四川.瑞能.10.nd10360,四川.瑞能.10.nd10361
4366,四川.瑞能/10.5kV.904开关,10,0,10362,10363,四川.瑞能.10.nd10362,四川.瑞能.10.nd10363
4367,四川.巴溪厂/10.5kV.11开关,10,0,1015,10364,四川.巴溪厂.10.nd1015,四川.巴溪厂.10.nd10364
4368,四川.巴溪厂/10.5kV.22开关,10,0,1016,10365,四川.巴溪厂.10.nd1016,四川.巴溪厂.10.nd10365
4369,四川.巴溪厂/110kV.101开关,110,0,10366,10367,四川.巴溪厂.110.nd10366,四川.巴溪厂.110.nd10367
4370,四川.巴溪厂/110kV.102开关,110,0,10368,10369,四川.巴溪厂.110.nd10368,四川.巴溪厂.110.nd10369
4371,四川.巴溪厂/110kV.151开关,110,0,10370,10371,四川.巴溪厂.110.nd10370,四川.巴溪厂.110.nd10371
4372,四川.巴溪厂/10.5kV.930开关,10,0,10372,1016,四川.巴溪厂.10.nd10372,四川.巴溪厂.10.nd1016
4373,四川.盖家坪/10.5kV.901开关,10,1,10373,1018,四川.盖家坪.10.936,四川.盖家坪.10.936
4374,四川.盖家坪/10.5kV.921开关,10,0,1018,10374,四川.盖家坪.10.936,四川.盖家坪.10.nd10374
4375,四川.盖家坪/10.5kV.922开关,10,0,1018,10375,四川.盖家坪.10.936,四川.盖家坪.10.nd10375
4376,四川.盖家坪/10.5kV.923开关,10,0,1018,10376,四川.盖家坪.10.936,四川.盖家坪.10.nd10376
4377,四川.盖家坪/10.5kV.924开关,10,0,1018,10377,四川.盖家坪.10.936,四川.盖家坪.10.nd10377
4378,四川.六六六/110kV.151开关,110,0,10378,10379,四川.六六六.110.nd10378,四川.六六六.110.nd10379
4379,四川.盖家坪/10.5kV.902开关,10,1,10380,1019,四川.盖家坪.10.19746,四川.盖家坪.10.19746
4380,四川.盖家坪/220kV.912开关,10,0,10381,1018,四川.盖家坪.10.19746,四川.盖家坪.10.936
4381,四川.盖家坪/10.5kV.925开关,10,0,1019,10382,四川.盖家坪.10.19746,四川.盖家坪.10.nd10382
4382,四川.盖家坪/10.5kV.926开关,10,0,1019,10383,四川.盖家坪.10.19746,四川.盖家坪.10.nd10383
4383,四川.盖家坪/10.5kV.927开关,10,0,1019,10384,四川.盖家坪.10.19746,四川.盖家坪.10.nd10384
4384,四川.盖家坪/10.5kV.928开关,10,1,1019,10385,四川.盖家坪.10.19746,四川.盖家坪.10.19746
4385,四川.棉丰/220kV.265开关,220,0,10386,10387,四川.棉丰.220.nd10386,四川.棉丰.220.nd10387
4386,四川.棉丰/220kV.266开关,220,0,10388,10389,四川.棉丰.220.nd10388,四川.棉丰.220.nd10389
4387,四川.石化/35kV.301开关,35,1,10390,10391,四川.石化.35.nd10390,四川.石化.35.nd10391
4388,四川.石化/35kV.302开关,35,1,10392,10393,四川.石化.35.nd10392,四川.石化.35.nd10393
4389,四川.石化/35kV.303开关,35,1,10394,10395,四川.石化.35.nd10394,四川.石化.35.nd10395
4390,四川.石化/35kV.304开关,35,1,10396,10397,四川.石化.35.nd10396,四川.石化.35.nd10397
4391,四川.石化/35kV.305开关,35,1,10398,10399,四川.石化.35.nd10398,四川.石化.35.nd10399
4392,四川.石化/35kV.306开关,35,1,10400,10401,四川.石化.35.nd10400,四川.石化.35.nd10401
4393,四川.石化/35kV.312开关,35,0,10402,10403,四川.石化.35.nd10402,四川.石化.35.nd10403
4394,四川.石化/35kV.334开关,35,0,10404,10405,四川.石化.35.nd10404,四川.石化.35.nd10405
4395,四川.石化/35kV.356开关,35,0,10406,10407,四川.石化.35.nd10406,四川.石化.35.nd10407
4396,四川.石化/35kV.381开关,35,0,10408,10409,四川.石化.35.nd10408,四川.石化.35.nd10409
4397,四川.石化/35kV.382开关,35,0,10410,10411,四川.石化.35.nd10410,四川.石化.35.nd10411
4398,四川.石化/35kV.383开关,35,0,10412,10413,四川.石化.35.nd10412,四川.石化.35.nd10413
4399,四川.石化/35kV.384开关,35,0,10414,10415,四川.石化.35.nd10414,四川.石化.35.nd10415
4400,四川.石化/35kV.385开关,35,0,10416,10417,四川.石化.35.nd10416,四川.石化.35.nd10417
4401,四川.石化/35kV.386开关,35,0,10418,10419,四川.石化.35.nd10418,四川.石化.35.nd10419
4402,四川.铜牌/220kV.261开关,220,1,10420,10421,四川.铜牌.220.6366,四川.铜牌.220.6366
4403,四川.铜牌/220kV.262开关,220,1,10422,10423,四川.铜牌.220.6366,四川.铜牌.220.6366
4404,四川.铜牌/220kV.263开关,220,1,10424,10425,四川.铜牌.220.6366,四川.铜牌.220.6366
4405,四川.铜牌/220kV.264开关,220,1,10426,10427,四川.铜牌.220.6366,四川.铜牌.220.6366
4406,四川.铜牌/220kV.201开关,220,1,10428,10429,四川.铜牌.220.6366,四川.铜牌.220.6366
4407,四川.铜牌/220kV.202开关,220,1,10430,10431,四川.铜牌.220.6366,四川.铜牌.220.6366
4408,四川.铜牌/220kV.212开关,220,1,10432,10433,四川.铜牌.220.6366,四川.铜牌.220.6366
4409,四川.水晶/220kV.201开关,220,1,10434,10435,四川.水晶.220.6316,四川.水晶.220.6316
4410,四川.水晶/220kV.202开关,220,1,10436,10437,四川.水晶.220.6316,四川.水晶.220.6316
4411,四川.水晶/220kV.261开关,220,1,10438,10439,四川.水晶.220.6316,四川.水晶.220.6316
4412,四川.水晶/220kV.262开关,220,0,10440,10441,四川.水晶.220.nd10440,四川.水晶.220.nd10441
4413,四川.水晶/220kV.263开关,220,1,10442,10443,四川.水晶.220.6316,四川.水晶.220.6316
4414,四川.水晶/220kV.264开关,220,1,10444,10445,四川.水晶.220.6316,四川.水晶.220.6316
4415,四川.水晶/220kV.265开关,220,0,10446,10447,四川.水晶.220.nd10446,四川.水晶.220.nd10447
4416,四川.水晶/220kV.266开关,220,0,10448,10449,四川.水晶.220.nd10448,四川.水晶.220.nd10449
4417,四川.水晶/220kV.212开关,220,1,10450,10451,四川.水晶.220.6316,四川.水晶.220.6316
4418,四川.长顺/220kV.267开关,220,1,10452,10453,四川.长顺.220.574,四川.长顺.220.574
4419,四川.长顺/220kV.268开关,220,1,10454,10455,四川.长顺.220.574,四川.长顺.220.574
4420,四川.尔足/220kV.263开关,220,1,10456,10457,四川.尔足.220.6373,四川.尔足.220.6373
4421,四川.尔足/220kV.264开关,220,1,10458,10459,四川.尔足.220.19770,四川.尔足.220.19770
4422,四川.尔足/220kV.212开关,220,0,10460,10461,四川.尔足.220.19770,四川.尔足.220.6373
4423,四川.尔足/220kV.201开关,220,1,10462,10463,四川.尔足.220.6373,四川.尔足.220.6373
4424,四川.尔足/220kV.202开关,220,1,10464,10465,四川.尔足.220.19770,四川.尔足.220.19770
4425,四川.越西/220kV.263开关,220,1,10466,10467,四川.越西.220.3497,四川.越西.220.3497
4426,四川.越西/220kV.262开关,220,1,10468,10469,四川.越西.220.3497,四川.越西.220.3497
4427,四川.越西/220kV.272开关,220,1,10470,10471,四川.越西.220.3497,四川.越西.220.3497
4428,四川.冕山/220kV.263开关,220,1,10472,10473,四川.冕山.220.1804,四川.冕山.220.1804
4429,西南.石板箐站/500kV.5013开关,500,1,10474,10475,西南.石板箐站.500.2311,西南.石板箐站.500.2311
4430,四川.滨东厂/10.5kV.953开关,10,1,10476,10477,四川.滨东厂.10.563,四川.滨东厂.10.563
4431,四川.滨东厂/10.5kV.954开关,10,1,10478,10479,四川.滨东厂.10.563,四川.滨东厂.10.563
4432,四川.滨东厂/10.5kV.955开关,10,1,10480,10481,四川.滨东厂.10.563,四川.滨东厂.10.563
4433,四川.越西/220kV.270开关,220,1,10482,10483,四川.越西.220.3497,四川.越西.220.3497
4434,四川.越西/220kV.271开关,220,1,10484,10485,四川.越西.220.3497,四川.越西.220.3497
4435,四川.龙潭厂/110kV.151开关,110,1,10486,10487,四川.龙潭厂.110.5149,四川.龙潭厂.110.5149
4436,四川.龙潭厂/110kV.152开关,110,1,10488,10489,四川.龙潭厂.110.5149,四川.龙潭厂.110.5149
4437,四川.普提/220kV.265开关,220,1,10490,10491,西南.普提站.220.2195,西南.普提站.220.2195
4438,四川.普提/220kV.266开关,220,1,10492,10493,西南.普提站.220.2195,西南.普提站.220.2195
4439,四川.普提/220kV.213开关,220,1,10494,10495,西南.普提站.220.2195,西南.普提站.220.2195
4440,四川.普提/220kV.223开关,220,1,10496,10497,西南.普提站.220.2195,西南.普提站.220.2195
4441,四川.普提/220kV.267开关,220,0,10498,10499,西南.普提站.220.nd10498,西南.普提站.220.nd10499
4442,四川.普提/220kV.268开关,220,0,10500,10501,西南.普提站.220.nd10500,西南.普提站.220.nd10501
4443,四川.绿叶厂/110kV.151开关,110,1,10502,847,四川.绿叶厂.110.5379,四川.绿叶厂.110.5379
4444,四川.丰岩堡厂/10.5kV.1开关,10,1,10503,10504,四川.丰岩堡厂.10.6386,四川.丰岩堡厂.10.6386
4445,四川.丰岩堡厂/10.5kV.2开关,10,1,10505,10506,四川.丰岩堡厂.10.6387,四川.丰岩堡厂.10.6387
4446,四川.丰岩堡厂/220kV.201开关,220,1,10507,10508,四川.丰岩堡厂.220.6383,四川.丰岩堡厂.220.6383
4447,四川.丰岩堡厂/220kV.202开关,220,1,10509,10510,四川.丰岩堡厂.220.6383,四川.丰岩堡厂.220.6383
4448,四川.丰岩堡厂/220kV.203开关,220,1,10511,10512,四川.丰岩堡厂.220.6383,四川.丰岩堡厂.220.6383
4449,四川.丰岩堡厂/110kV.151开关,110,1,10513,10514,四川.丰岩堡厂.110.6384,四川.丰岩堡厂.110.6384
4450,四川.丰岩堡厂/35kV.351开关,35,1,10515,10516,四川.丰岩堡厂.35.6385,四川.丰岩堡厂.35.6385
4451,四川.丰岩堡厂/220kV.251开关,220,1,10517,10518,四川.丰岩堡厂.220.6383,四川.丰岩堡厂.220.6383
4452,四川.小河厂/10.5kV.1开关,10,1,10519,10520,四川.小河厂.10.6390,四川.小河厂.10.6390
4453,四川.小河厂/10.5kV.2开关,10,1,10521,10522,四川.小河厂.10.6391,四川.小河厂.10.6391
4454,四川.小河厂/110kV.101开关,110,1,10523,10524,四川.小河厂.110.6389,四川.小河厂.110.6389
4455,四川.小河厂/110kV.102开关,110,1,10525,10526,四川.小河厂.110.6389,四川.小河厂.110.6389
4456,四川.小河厂/110kV.151开关,110,1,10527,10528,四川.小河厂.110.6389,四川.小河厂.110.6389
4457,四川.成都嘉陵厂/220kV.201开关,220,0,10529,10530,四川.成都嘉陵厂.220.nd10529,四川.成都嘉陵厂.220.nd10530
4458,四川.成都嘉陵厂/220kV.202开关,220,0,10531,10532,四川.成都嘉陵厂.220.nd10531,四川.成都嘉陵厂.220.nd10532
4459,四川.成都嘉陵厂/220kV.203开关,220,0,10533,10534,四川.成都嘉陵厂.220.nd10533,四川.成都嘉陵厂.220.nd10534
4460,四川.成都嘉陵厂/220kV.205开关,220,0,10535,10536,四川.成都嘉陵厂.220.nd10535,四川.成都嘉陵厂.220.nd10536
4461,四川.成都嘉陵厂/220kV.262开关,220,0,10537,10538,四川.成都嘉陵厂.220.nd10537,四川.成都嘉陵厂.220.nd10538
4462,四川.成都嘉陵厂/220kV.263开关,220,0,10539,10540,四川.成都嘉陵厂.220.nd10539,四川.成都嘉陵厂.220.nd10540
4463,四川.东西关厂/10.5kV.1开关,10,0,10541,10542,四川.东西关厂.10.nd10541,四川.东西关厂.10.nd10542
4464,四川.东西关厂/10.5kV.2开关,10,0,10543,10544,四川.东西关厂.10.nd10543,四川.东西关厂.10.nd10544
4465,四川.东西关厂/10.5kV.3开关,10,0,10545,10546,四川.东西关厂.10.nd10545,四川.东西关厂.10.nd10546
4466,四川.东西关厂/10.5kV.4开关,10,0,10547,10548,四川.东西关厂.10.nd10547,四川.东西关厂.10.nd10548
4467,四川.豆坝/10.5kV.901开关,10,0,29042,29043,四川.豆坝.10.nd29042,四川.豆坝.10.nd29043
4468,四川.豆坝/110kV.100开关,110,1,29044,29045,四川.豆坝.110.nd29044,四川.豆坝.110.nd29045
4469,四川.豆坝/110kV.101开关,110,1,29046,29047,四川.豆坝.110.nd29046,四川.豆坝.110.nd29047
4470,四川.豆坝/110kV.102开关,110,0,29048,29049,四川.豆坝.110.nd29048,四川.豆坝.110.nd29049
4471,四川.豆坝/110kV.103开关,110,0,29050,29051,四川.豆坝.110.nd29050,四川.豆坝.110.nd29051
4472,四川.豆坝/110kV.104开关,110,0,29052,29053,四川.豆坝.110.nd29052,四川.豆坝.110.nd29053
4473,四川.豆坝/10.5kV.902开关,10,0,29054,29055,四川.豆坝.10.nd29054,四川.豆坝.10.nd29055
4474,四川.荣丁厂/110kV.151开关,110,0,10549,10550,四川.荣丁厂.110.nd10549,四川.荣丁厂.110.nd10550
4475,四川.紫兰坝厂/110kV.152开关,110,0,10551,10552,四川.紫兰坝厂.110.nd10551,四川.紫兰坝厂.110.nd10552
