component_id,component_name,volt,sub_name,nd,island,sub_id
序号,并补名,电压等级,,物理节点,电气岛号,厂站索引
418,四川.彭祖/35kV.3-2电容器,35,四川.彭祖,9546,-1,903
419,四川.彭祖/35kV.1-3电容器,35,四川.彭祖,9483,0,903
420,四川.彭祖/35kV.2-3电容器,35,四川.彭祖,9491,0,903
421,四川.彭祖/35kV.3-3电容器,35,四川.彭祖,9548,-1,903
422,四川.什邡/66kV.2-1电容器,60,四川.什邡,9942,0,948
423,四川.什邡/66kV.2-2电容器,60,四川.什邡,9944,0,948
424,四川.什邡/66kV.2-3电容器,60,四川.什邡,9945,0,948
425,四川.什邡/66kV.2-4电容器,60,四川.什邡,9948,0,948
426,四川.什邡/66kV.2-5电容器,60,四川.什邡,9949,0,948
427,四川.什邡/66kV.1-1电容器,60,四川.什邡,9928,0,948
428,四川.什邡/66kV.1-2电容器,60,四川.什邡,9930,0,948
429,四川.什邡/66kV.1-3电容器,60,四川.什邡,9931,0,948
430,四川.什邡/66kV.1-4电容器,60,四川.什邡,9934,0,948
431,四川.什邡/66kV.1-5电容器,60,四川.什邡,9935,0,948
432,四川.什邡/66kV.2-1电抗器,60,四川.什邡,9952,0,948
433,四川.什邡/66kV.1-1电抗器,60,四川.什邡,9938,0,948
434,四川.蜀州/500kV.甘蜀一线电抗器,500,四川.蜀州,18948,0,217
435,四川.木里/35kV.1-1#电抗器,35,西南.木里站,10023,0,960
436,四川.木里/35kV.2-1#电抗器,35,西南.木里站,10021,0,960
437,西南.月城站/500kV.里月一线线路高抗,500,国调.月城站,21710,0,426
438,西南.月城站/500kV.里月二线线路高抗,500,国调.月城站,21711,0,426
439,四川.洪沟/500kV.普洪三线电抗器,500,西南.洪沟站,17886,0,127
440,西南.月城站/500kV.城沐一线线路高抗,500,国调.月城站,21869,0,426
441,西南.月城站/500kV.城沐二线线路高抗,500,国调.月城站,21870,0,426
442,四川.毛尔盖厂/6.3kV.1DK电抗器,6,四川.毛尔盖厂,10145,0,567
443,四川.平武/35kV.2-1#电抗器,35,四川.平武,10232,0,992
444,四川.平武/35kV.2-2#电抗器,35,四川.平武,10234,0,992
445,四川.平武/35kV.1-1#电抗器,35,四川.平武,10236,0,992
446,四川.平武/35kV.1-2#电抗器,35,四川.平武,10238,0,992
447,四川.甘泉/35kV.1-1#电容器,35,西南.甘泉站,10272,-1,987
448,四川.甘泉/35kV.1-2#电容器,35,西南.甘泉站,10270,-1,987
449,四川.甘泉/35kV.1-1#电抗器,35,西南.甘泉站,10268,-1,987
450,四川.甘泉/35kV.1-2#电抗器,35,西南.甘泉站,10266,-1,987
451,四川.甘泉/35kV.3-1#电容器,35,西南.甘泉站,10276,0,987
452,四川.甘泉/35kV.3-2#电容器,35,西南.甘泉站,10280,0,987
453,四川.甘泉/35kV.3-1#电抗器,35,西南.甘泉站,10278,0,987
454,四川.甘泉/35kV.3-2#电抗器,35,西南.甘泉站,10282,0,987
455,西南.普提站/500kV.榄普一线线路高抗,500,西南.普提站,18251,0,201
456,四川.盖家坪/10.5kV.#5电容器,10,四川.盖家坪,22030,0,811
457,四川.盖家坪/10.5kV.#6电容器,10,四川.盖家坪,22031,0,811
458,四川.盖家坪/10.5kV.#7电容器,10,四川.盖家坪,22032,0,811
459,四川.盖家坪/10.5kV.#8电容器,10,四川.盖家坪,22033,0,811
460,四川.盖家坪/10.5kV.#1电容器,10,四川.盖家坪,22022,0,811
461,四川.盖家坪/10.5kV.#2电容器,10,四川.盖家坪,22023,0,811
462,四川.盖家坪/10.5kV.#3电容器,10,四川.盖家坪,22024,0,811
463,四川.盖家坪/10.5kV.#4电容器,10,四川.盖家坪,22025,0,811
464,四川.石化/35kV.#1电容器,35,四川.石化,10408,-1,982
465,四川.石化/35kV.#2电容器,35,四川.石化,10410,-1,982
466,四川.石化/35kV.#3电容器,35,四川.石化,10412,-1,982
467,四川.石化/35kV.#4电容器,35,四川.石化,10414,-1,982
468,四川.石化/35kV.#5电容器,35,四川.石化,10416,-1,982
469,四川.石化/35kV.#6电容器,35,四川.石化,10418,-1,982
