id,name,volt,I_node,J_node,I_nd,J_nd,I_id,J_id
序号,刀闸名,电压等级,I端所在拓扑节点,J端所在拓扑节点,I端物理节点,J端物理节点,I端所属厂站索引,J端所属厂站索引
8691,四川.福堂坝厂/220kV.228刀闸,220,四川.福堂坝厂.220.927,四川.福堂坝厂.220.927,43,20560,110,110
8692,四川.尖山/220kV.228刀闸,220,四川.尖山.220.1296,四川.尖山.220.1296,176,20561,142,142
8693,四川.尖山/220kV.218刀闸,220,四川.尖山.220.1296,四川.尖山.220.1296,175,20562,142,142
8694,四川.尖山/220kV.238刀闸,220,四川.尖山.220.1296,四川.尖山.220.1296,177,20563,142,142
8695,四川.尖山/220kV.248刀闸,220,四川.尖山.220.1296,四川.尖山.220.1296,178,20564,142,142
8696,四川.尖山/35kV.328刀闸,35,四川.尖山.35.1304,四川.尖山.35.1304,180,20565,143,143
8697,四川.尖山/35kV.318刀闸,35,四川.尖山.35.1303,四川.尖山.35.1303,179,20566,143,143
8698,四川.玉龙厂/10.5kV.21刀闸,10,四川.玉龙厂.10.3488,四川.玉龙厂.10.3488,83,5489,291,291
8699,四川.南桠河厂/110kV.1011刀闸,110,四川.南桠河厂.110.5071,四川.南桠河厂.110.5071,7751,20567,458,458
8700,四川.南桠河厂/110kV.1013刀闸,110,四川.南桠河厂.110.5071,四川.南桠河厂.110.5071,20568,7750,458,458
8701,四川.南桠河厂/13.8kV.11刀闸,13,四川.南桠河厂.13.5072,四川.南桠河厂.13.5072,776,7752,459,459
8702,四川.南桠河厂/13.8kV.13刀闸,13,四川.南桠河厂.13.5072,四川.南桠河厂.13.5072,20569,776,459,459
8703,四川.南桠河厂/13.8kV.18刀闸,13,四川.南桠河厂.13.5072,四川.南桠河厂.13.5072,776,20570,459,459
8704,四川.南桠河厂/220kV.2013刀闸,220,四川.南桠河厂.220.5067,四川.南桠河厂.220.5067,20571,20572,460,460
8705,四川.南桠河厂/220kV.2018刀闸,220,四川.南桠河厂.220.5067,四川.南桠河厂.220.5067,20571,20573,460,460
8706,四川.南桠河厂/220kV.2023刀闸,220,四川.南桠河厂.220.19763,四川.南桠河厂.220.19763,20574,20575,460,460
8707,四川.南桠河厂/220kV.2028刀闸,220,四川.南桠河厂.220.19763,四川.南桠河厂.220.19763,20574,20576,460,460
8708,四川.南桠河厂/13.8kV.21刀闸,13,四川.南桠河厂.13.5073,四川.南桠河厂.13.5073,777,7760,459,459
8709,四川.南桠河厂/220kV.2501刀闸,220,四川.南桠河厂.220.5067,四川.南桠河厂.220.nd7754,20571,7754,460,460
8710,四川.南桠河厂/220kV.2502刀闸,220,四川.南桠河厂.220.nd7755,四川.南桠河厂.220.19763,7755,20574,460,460
8711,四川.南桠河厂/220kV.2511刀闸,220,四川.南桠河厂.220.5067,四川.南桠河厂.220.5067,7757,20571,460,460
8712,四川.南桠河厂/220kV.2513刀闸,220,四川.南桠河厂.220.5067,四川.南桠河厂.220.5067,20577,7756,460,460
8713,四川.南桠河厂/220kV.2515刀闸,220,四川.南桠河厂.220.5067,四川.南桠河厂.220.nd20578,20577,20578,460,460
8714,四川.南桠河厂/220kV.2521刀闸,220,四川.南桠河厂.220.19763,四川.南桠河厂.220.19763,7759,20574,460,460
8715,四川.南桠河厂/220kV.2523刀闸,220,四川.南桠河厂.220.19763,四川.南桠河厂.220.19763,20579,7758,460,460
8716,四川.南桠河厂/220kV.2525刀闸,220,四川.南桠河厂.220.nd20578,四川.南桠河厂.220.19763,20578,20579,460,460
8717,四川.南桠河厂/13.8kV.28刀闸,13,四川.南桠河厂.13.5073,四川.南桠河厂.13.5073,777,20580,459,459
8718,四川.南桠河厂/13.8kV.31刀闸,13,四川.南桠河厂.13.5073,四川.南桠河厂.13.5073,777,7762,459,459
8719,四川.石板箐/220kV.2663刀闸,220,西南.石板箐站.220.2314,西南.石板箐站.220.2314,6558,254,209,209
8720,四川.石板箐/35kV.328刀闸,35,西南.石板箐站.35.nd257,西南.石板箐站.35.nd20581,257,20581,210,210
8721,四川.石板箐/35kV.318刀闸,35,西南.石板箐站.35.2326,西南.石板箐站.35.2326,256,20582,210,210
8722,四川.石板箐/220kV.218刀闸,220,西南.石板箐站.220.2314,西南.石板箐站.220.2314,252,20583,209,209
8723,四川.石板箐/220kV.228刀闸,220,西南.石板箐站.220.2314,西南.石板箐站.220.2314,253,20584,209,209
8724,四川.石板箐/220kV.238刀闸,220,西南.石板箐站.220.2314,西南.石板箐站.220.2314,254,20585,209,209
8725,四川.蜀州/220kV.218刀闸,220,四川.蜀州.220.2659,四川.蜀州.220.2659,471,20586,218,218
8726,四川.蜀州/500kV.5043DK1刀闸,500,四川.蜀州.500.2649,四川.蜀州.500.2649,20587,18361,217,217
8727,四川.蜀州/500kV.5053DK1刀闸,500,四川.蜀州.500.2649,四川.蜀州.500.2649,20588,18363,217,217
8728,四川.蜀州/35kV.318刀闸,35,四川.蜀州.35.2666,四川.蜀州.35.2666,475,20589,219,219
8729,四川.蜀州/220kV.2671刀闸,220,四川.蜀州.220.nd8366,四川.蜀州.220.2659,8366,471,218,218
8730,四川.蜀州/220kV.2672刀闸,220,四川.蜀州.220.nd8366,四川.蜀州.220.2659,8366,472,218,218
8731,四川.蜀州/220kV.2676刀闸,220,四川.蜀州.220.nd20590,四川.蜀州.220.nd8365,20590,8365,218,218
8732,四川.蜀州/220kV.2683刀闸,220,四川.蜀州.220.nd8368,四川.蜀州.220.2659,8368,473,218,218
8733,四川.蜀州/220kV.2684刀闸,220,四川.蜀州.220.nd8368,四川.蜀州.220.2659,8368,474,218,218
8734,四川.蜀州/220kV.2686刀闸,220,四川.蜀州.220.nd20591,四川.蜀州.220.nd8367,20591,8367,218,218
8735,四川.蜀州/220kV.2693刀闸,220,四川.蜀州.220.nd8370,四川.蜀州.220.2659,8370,473,218,218
8736,四川.蜀州/220kV.2694刀闸,220,四川.蜀州.220.nd8370,四川.蜀州.220.2659,8370,474,218,218
8737,四川.蜀州/220kV.2696刀闸,220,四川.蜀州.220.nd20592,四川.蜀州.220.nd8369,20592,8369,218,218
8738,四川.蜀州/220kV.228刀闸,220,四川.蜀州.220.2659,四川.蜀州.220.2659,472,20593,218,218
8739,四川.蜀州/220kV.238刀闸,220,四川.蜀州.220.2659,四川.蜀州.220.2659,473,20594,218,218
8740,四川.蜀州/220kV.248刀闸,220,四川.蜀州.220.2659,四川.蜀州.220.2659,474,20595,218,218
8741,四川.耿达厂/13.8kV.21刀闸,13,四川.耿达厂.13.nd682,四川.耿达厂.13.nd7578,682,7578,112,112
8742,四川.耿达厂/13.8kV.31刀闸,13,四川.耿达厂.13.nd44,四川.耿达厂.13.nd3232,44,3232,112,112
8743,四川.耿达厂/13.8kV.41刀闸,13,四川.耿达厂.13.nd44,四川.耿达厂.13.nd3234,44,3234,112,112
8744,四川.耿达厂/220kV.218刀闸,220,四川.耿达厂.220.nd683,四川.耿达厂.220.nd20596,683,20596,113,113
8745,四川.耿达厂/110kV.1036刀闸,110,四川.耿达厂.110.nd8372,四川.耿达厂.110.nd20597,8372,20597,509,509
8746,四川.耿达厂/110kV.1516刀闸,110,四川.耿达厂.110.940,四川.耿达厂.110.nd8371,20598,8371,509,509
8747,四川.耿达厂/13.8kV.918刀闸,13,四川.耿达厂.13.nd682,四川.耿达厂.13.nd20599,682,20599,112,112
8748,四川.资阳/220kV.218刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,611,20600,405,405
8749,四川.资阳/35kV.3331刀闸,35,西南.资阳站.35.4762,西南.资阳站.35.4762,7165,612,406,406
8750,四川.资阳/220kV.2616刀闸,220,西南.资阳站.220.nd20601,西南.资阳站.220.nd8375,20601,8375,405,405
8751,四川.资阳/220kV.2612刀闸,220,西南.资阳站.220.nd8376,西南.资阳站.220.4746,8376,610,405,405
8752,四川.资阳/220kV.2611刀闸,220,西南.资阳站.220.nd8376,西南.资阳站.220.4746,8376,611,405,405
8753,四川.资阳/220kV.2626刀闸,220,西南.资阳站.220.nd20602,西南.资阳站.220.nd8377,20602,8377,405,405
8754,四川.资阳/220kV.2622刀闸,220,西南.资阳站.220.nd8378,西南.资阳站.220.4746,8378,610,405,405
8755,四川.资阳/220kV.2621刀闸,220,西南.资阳站.220.nd8378,西南.资阳站.220.4746,8378,611,405,405
8756,四川.资阳/220kV.2636刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,20603,8379,405,405
8757,四川.资阳/220kV.2632刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,8380,610,405,405
8758,四川.资阳/220kV.2631刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,8380,611,405,405
8759,四川.资阳/220kV.2646刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,20604,8381,405,405
8760,四川.资阳/220kV.2642刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,8382,610,405,405
8761,四川.资阳/220kV.2641刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,8382,611,405,405
8762,四川.资阳/500kV.5041K1刀闸,500,西南.资阳站.500.4744,西南.资阳站.500.4744,20605,19210,407,407
8763,四川.资阳/500kV.5051K1刀闸,500,西南.资阳站.500.4744,西南.资阳站.500.4744,20606,19230,407,407
8764,四川.冷竹关厂/220kV.218刀闸,220,四川.冷竹关厂.220.1558,四川.冷竹关厂.220.1558,63,20607,161,161
8765,四川.资阳/220kV.2023刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.nd8373,609,8373,405,405
8766,四川.资阳/220kV.2024刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.nd8373,610,8373,405,405
8767,四川.资阳/220kV.2026刀闸,220,西南.资阳站.220.nd8374,西南.资阳站.220.nd20608,8374,20608,405,405
8768,四川.资阳/35kV.3026刀闸,35,西南.资阳站.35.nd20609,西南.资阳站.35.nd8387,20609,8387,406,406
8769,四川.资阳/35kV.3211刀闸,35,西南.资阳站.35.nd8389,西南.资阳站.35.nd778,8389,778,406,406
8770,四川.资阳/35kV.3221刀闸,35,西南.资阳站.35.nd8391,西南.资阳站.35.nd778,8391,778,406,406
8771,四川.资阳/35kV.3231刀闸,35,西南.资阳站.35.nd8393,西南.资阳站.35.nd778,8393,778,406,406
8772,四川.资阳/35kV.3241刀闸,35,西南.资阳站.35.nd8395,西南.资阳站.35.nd778,8395,778,406,406
8773,四川.资阳/35kV.3251刀闸,35,西南.资阳站.35.nd778,西南.资阳站.35.nd8396,778,8396,406,406
8774,四川.资阳/35kV.3261刀闸,35,西南.资阳站.35.nd778,西南.资阳站.35.nd8398,778,8398,406,406
8775,四川.资阳/35kV.3271刀闸,35,西南.资阳站.35.nd778,西南.资阳站.35.nd8400,778,8400,406,406
8776,四川.资阳/220kV.2716刀闸,220,西南.资阳站.220.nd20610,西南.资阳站.220.nd8383,20610,8383,405,405
8777,四川.资阳/220kV.2714刀闸,220,西南.资阳站.220.nd8384,西南.资阳站.220.4746,8384,610,405,405
8778,四川.资阳/220kV.2713刀闸,220,西南.资阳站.220.nd8384,西南.资阳站.220.4746,8384,609,405,405
8779,四川.资阳/220kV.2726刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,20611,8385,405,405
8780,四川.资阳/220kV.2724刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,8386,610,405,405
8781,四川.资阳/220kV.2723刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,8386,609,405,405
8782,四川.资阳/220kV.228刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,610,20612,405,405
8783,四川.资阳/220kV.238刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,609,20613,405,405
8784,四川.资阳/220kV.248刀闸,220,西南.资阳站.220.4746,西南.资阳站.220.4746,610,20614,405,405
8785,四川.会东/220kV.228刀闸,220,四川.会东.220.1267,四川.会东.220.1267,172,20615,137,137
8786,四川.会东/220kV.218刀闸,220,四川.会东.220.1267,四川.会东.220.1267,542,20616,137,137
8787,四川.永郎/220kV.218刀闸,220,四川.永郎.220.3431,四川.永郎.220.3431,349,20617,284,284
8788,四川.永郎/220kV.228刀闸,220,四川.永郎.220.3431,四川.永郎.220.3431,350,20618,284,284
8789,四川.王渡/220kV.2611刀闸,220,四川.王渡.220.nd8403,四川.王渡.220.4667,8403,589,384,384
8790,四川.王渡/220kV.2612刀闸,220,四川.王渡.220.nd8403,四川.王渡.220.4667,8403,588,384,384
8791,四川.王渡/220kV.2613刀闸,220,四川.王渡.220.nd20619,四川.王渡.220.nd8402,20619,8402,384,384
8792,四川.王渡/220kV.2021刀闸,220,四川.王渡.220.4667,四川.王渡.220.4667,589,8404,384,384
8793,四川.王渡/220kV.2022刀闸,220,四川.王渡.220.4667,四川.王渡.220.4667,588,8404,384,384
8794,四川.王渡/220kV.2023刀闸,220,四川.王渡.220.4667,四川.王渡.220.4667,8405,20620,384,384
8795,四川.王渡/220kV.2621刀闸,220,四川.王渡.220.nd8407,四川.王渡.220.4667,8407,589,384,384
8796,四川.王渡/220kV.2622刀闸,220,四川.王渡.220.nd8407,四川.王渡.220.4667,8407,588,384,384
8797,四川.王渡/220kV.2623刀闸,220,四川.王渡.220.nd20621,四川.王渡.220.nd8406,20621,8406,384,384
8798,四川.王渡/220kV.2631刀闸,220,四川.王渡.220.nd8409,四川.王渡.220.4667,8409,589,384,384
8799,四川.王渡/220kV.2632刀闸,220,四川.王渡.220.nd8409,四川.王渡.220.4667,8409,588,384,384
8800,四川.王渡/220kV.2633刀闸,220,四川.王渡.220.nd20622,四川.王渡.220.nd8408,20622,8408,384,384
8801,四川.王渡/220kV.2641刀闸,220,四川.王渡.220.nd8411,四川.王渡.220.4667,8411,589,384,384
8802,四川.王渡/220kV.2642刀闸,220,四川.王渡.220.nd8411,四川.王渡.220.4667,8411,588,384,384
8803,四川.王渡/220kV.2643刀闸,220,四川.王渡.220.nd20623,四川.王渡.220.nd8410,20623,8410,384,384
8804,四川.王渡/220kV.2018刀闸,220,四川.王渡.220.4667,四川.王渡.220.4667,589,20624,384,384
8805,四川.王渡/220kV.2028刀闸,220,四川.王渡.220.4667,四川.王渡.220.4667,588,20625,384,384
8806,四川.冕山/220kV.218刀闸,220,四川.冕山.220.1804,四川.冕山.220.1804,459,20626,185,185
8807,四川.冕山/220kV.228刀闸,220,四川.冕山.220.1804,四川.冕山.220.1804,460,20627,185,185
8808,四川.董家湾/220kV.228刀闸,220,四川.董家湾.220.823,四川.董家湾.220.823,507,20628,97,97
8809,四川.董家湾/220kV.218刀闸,220,四川.董家湾.220.823,四川.董家湾.220.823,124,20629,97,97
8810,四川.大方/220kV.218刀闸,220,四川.大方.220.592,四川.大方.220.592,121,20630,79,79
8811,四川.大方/220kV.228刀闸,220,四川.大方.220.592,四川.大方.220.592,122,20631,79,79
8812,四川.枣树/220kV.2611刀闸,220,四川.枣树.220.3527,四川.枣树.220.3527,8413,370,297,297
8813,四川.枣树/220kV.2612刀闸,220,四川.枣树.220.3527,四川.枣树.220.3527,8413,371,297,297
8814,四川.枣树/220kV.2615刀闸,220,四川.枣树.220.nd372,四川.枣树.220.3527,372,20632,297,297
8815,四川.枣树/220kV.2616刀闸,220,四川.枣树.220.3527,四川.枣树.220.3527,20632,8412,297,297
8816,四川.枣树/220kV.2621刀闸,220,四川.枣树.220.3527,四川.枣树.220.3527,8415,370,297,297
8817,四川.枣树/220kV.2622刀闸,220,四川.枣树.220.3527,四川.枣树.220.3527,8415,371,297,297
8818,四川.枣树/220kV.2625刀闸,220,四川.枣树.220.nd372,四川.枣树.220.3527,372,20633,297,297
8819,四川.枣树/220kV.2626刀闸,220,四川.枣树.220.3527,四川.枣树.220.3527,20633,8414,297,297
8820,四川.枣树/220kV.218刀闸,220,四川.枣树.220.3527,四川.枣树.220.3527,370,20634,297,297
8821,四川.枣树/220kV.228刀闸,220,四川.枣树.220.3527,四川.枣树.220.3527,371,20635,297,297
8822,四川.枣树/220kV.258刀闸,220,四川.枣树.220.nd372,四川.枣树.220.nd20636,372,20636,297,297
8823,四川.镇江/220kV.218刀闸,220,四川.镇江.220.3545,四川.镇江.220.3545,487,20637,299,299
8824,四川.镇江/220kV.228刀闸,220,四川.镇江.220.3545,四川.镇江.220.3545,488,20638,299,299
8825,四川.先锋/220kV.2651刀闸,220,四川.先锋.220.3102,四川.先锋.220.3102,8417,319,253,253
8826,四川.先锋/220kV.2652刀闸,220,四川.先锋.220.3102,四川.先锋.220.3102,8417,320,253,253
8827,四川.先锋/220kV.2655刀闸,220,四川.先锋.220.nd822,四川.先锋.220.3102,822,20639,253,253
8828,四川.先锋/220kV.2656刀闸,220,四川.先锋.220.3102,四川.先锋.220.3102,20639,8416,253,253
8829,四川.先锋/220kV.218刀闸,220,四川.先锋.220.3102,四川.先锋.220.3102,319,20640,253,253
8830,四川.先锋/220kV.228刀闸,220,四川.先锋.220.3102,四川.先锋.220.3102,320,20641,253,253
8831,四川.先锋/220kV.258刀闸,220,四川.先锋.220.nd822,四川.先锋.220.nd20642,822,20642,253,253
8832,四川.木座厂/10.5kV.918刀闸,10,四川.木座厂.10.1820,四川.木座厂.10.1820,403,20643,187,187
8833,四川.木座厂/10.5kV.911刀闸,10,四川.木座厂.10.1820,四川.木座厂.10.1820,4247,20644,187,187
8834,四川.木座厂/10.5kV.912刀闸,10,四川.木座厂.10.1820,四川.木座厂.10.1820,4247,20645,187,187
8835,四川.木座厂/10.5kV.913刀闸,10,四川.木座厂.10.1820,四川.木座厂.10.1820,4247,20646,187,187
8836,四川.木座厂/10.5kV.928刀闸,10,四川.木座厂.10.1821,四川.木座厂.10.1821,404,20647,187,187
8837,四川.木座厂/10.5kV.921刀闸,10,四川.木座厂.10.1821,四川.木座厂.10.1821,4249,20648,187,187
8838,四川.木座厂/10.5kV.922刀闸,10,四川.木座厂.10.1821,四川.木座厂.10.1821,4249,20649,187,187
8839,四川.木座厂/10.5kV.923刀闸,10,四川.木座厂.10.1821,四川.木座厂.10.1821,4249,20650,187,187
8840,四川.木座厂/220kV.218刀闸,220,四川.木座厂.220.19750,四川.木座厂.220.19750,405,20651,188,188
8841,四川.木座厂/220kV.228刀闸,220,四川.木座厂.220.1819,四川.木座厂.220.1819,406,20652,188,188
8842,四川.龙头/220kV.218刀闸,220,四川.龙头.220.1604,四川.龙头.220.1604,199,20653,173,173
8843,四川.龙头/220kV.228刀闸,220,四川.龙头.220.1604,四川.龙头.220.1604,200,20654,173,173
8844,四川.龙头/220kV.258刀闸,220,四川.龙头.220.nd201,四川.龙头.220.nd20655,201,20655,173,173
8845,四川.西昌/220kV.228刀闸,220,四川.西昌.220.3081,四川.西昌.220.3081,316,20656,252,252
8846,四川.西昌/220kV.218刀闸,220,四川.西昌.220.3081,四川.西昌.220.3081,315,20657,252,252
8847,四川.大桥厂/220kV.218刀闸,220,四川.大桥厂.220.620,四川.大桥厂.220.620,39,20658,85,85
8848,四川.大桥厂/110kV.1512刀闸,110,四川.大桥厂.110.nd8419,四川.大桥厂.110.nd779,8419,779,519,519
8849,四川.大桥厂/110kV.1516刀闸,110,四川.大桥厂.110.nd20659,四川.大桥厂.110.nd8418,20659,8418,519,519
8850,四川.大桥厂/110kV.1518刀闸,110,四川.大桥厂.110.nd20659,四川.大桥厂.110.nd20660,20659,20660,519,519
8851,四川.大桥厂/110kV.1022刀闸,110,四川.大桥厂.110.nd35154,四川.大桥厂.110.nd35155,35154,35155,519,519
8852,四川.大桥厂/110kV.1026刀闸,110,四川.大桥厂.110.nd779,四川.大桥厂.110.nd20661,779,20661,519,519
8853,四川.大桥厂/220kV.2518刀闸,220,四川.大桥厂.220.620,四川.大桥厂.220.620,17681,20662,85,85
8854,四川.大桥厂/110kV.128刀闸,110,四川.大桥厂.110.nd779,四川.大桥厂.110.nd20663,779,20663,519,519
8855,四川.大桥厂/10.5kV.918刀闸,10,四川.大桥厂.10.624,四川.大桥厂.10.624,37,20664,84,84
8856,四川.大桥厂/10.5kV.928刀闸,10,四川.大桥厂.10.625,四川.大桥厂.10.625,38,20665,84,84
8857,四川.屏山/220kV.218刀闸,220,四川.屏山.220.2173,四川.屏山.220.2173,238,20666,198,198
8858,四川.屏山/220kV.228刀闸,220,四川.屏山.220.2173,四川.屏山.220.2173,239,20667,198,198
8859,四川.万林/220kV.218刀闸,220,四川.万林.220.3046,四川.万林.220.3046,307,20668,247,247
8860,四川.万林/220kV.228刀闸,220,四川.万林.220.3046,四川.万林.220.3046,308,20669,247,247
8861,四川.茶山/220kV.218刀闸,220,四川.茶山.220.566,四川.茶山.220.566,115,20670,76,76
8862,四川.茶山/220kV.228刀闸,220,四川.茶山.220.566,四川.茶山.220.566,506,20671,76,76
8863,四川.兴文/220kV.2611刀闸,220,四川.兴文.220.3174,四川.兴文.220.3174,8421,526,263,263
8864,四川.兴文/220kV.2612刀闸,220,四川.兴文.220.3174,四川.兴文.220.3174,8421,334,263,263
8865,四川.兴文/220kV.2616刀闸,220,四川.兴文.220.nd20672,四川.兴文.220.nd8420,20672,8420,263,263
8866,四川.兴文/220kV.218刀闸,220,四川.兴文.220.3174,四川.兴文.220.3174,526,20673,263,263
8867,四川.兴文/220kV.228刀闸,220,四川.兴文.220.3174,四川.兴文.220.3174,334,20674,263,263
8868,四川.天井坎/220kV.2023刀闸,220,四川.天井坎.220.2978,四川.天井坎.220.2978,4935,20675,232,232
8869,四川.越西/220kV.218刀闸,220,四川.越西.220.3497,四川.越西.220.3497,356,20676,294,294
8870,四川.越西/220kV.228刀闸,220,四川.越西.220.3497,四川.越西.220.3497,357,20677,294,294
8871,四川.天井坎/220kV.2013刀闸,220,四川.天井坎.220.2978,四川.天井坎.220.2978,6375,20678,232,232
8872,四川.佳桥/220kV.228刀闸,220,四川.佳桥.220.1284,四川.佳桥.220.1284,188,20679,141,141
8873,四川.天井坎/220kV.218刀闸,220,四川.天井坎.220.2978,四川.天井坎.220.2978,505,20680,232,232
8874,四川.天井坎/220kV.228刀闸,220,四川.天井坎.220.2978,四川.天井坎.220.2978,288,20681,232,232
8875,四川.双槐/220kV.2021刀闸,220,四川.双槐.220.nd272,四川.双槐.220.nd8422,272,8422,221,221
8876,四川.双槐/220kV.2026刀闸,220,四川.双槐.220.nd8423,四川.双槐.220.nd20682,8423,20682,221,221
8877,四川.双槐/220kV.218刀闸,220,四川.双槐.220.nd802,四川.双槐.220.nd20683,802,20683,221,221
8878,四川.双槐/220kV.228刀闸,220,四川.双槐.220.nd272,四川.双槐.220.nd20684,272,20684,221,221
8879,四川.河西/220kV.2666刀闸,220,四川.河西.220.3884,四川.河西.220.3884,20685,8424,365,365
8880,四川.河西/220kV.2662刀闸,220,四川.河西.220.3884,四川.河西.220.3884,8425,545,365,365
8881,四川.河西/220kV.2661刀闸,220,四川.河西.220.3884,四川.河西.220.3884,8425,546,365,365
8882,四川.河西/220kV.228刀闸,220,四川.河西.220.3884,四川.河西.220.3884,545,20686,365,365
8883,四川.河西/220kV.218刀闸,220,四川.河西.220.3884,四川.河西.220.3884,546,20687,365,365
8884,四川.巴郎口厂/220kV.2511刀闸,220,四川.巴郎口厂.220.3812,四川.巴郎口厂.220.3812,8427,536,357,357
8885,四川.巴郎口厂/220kV.2516刀闸,220,四川.巴郎口厂.220.3812,四川.巴郎口厂.220.3812,20688,8426,357,357
8886,四川.巴郎口厂/220kV.2521刀闸,220,四川.巴郎口厂.220.3812,四川.巴郎口厂.220.3812,8429,536,357,357
8887,四川.巴郎口厂/220kV.2526刀闸,220,四川.巴郎口厂.220.nd20689,四川.巴郎口厂.220.nd8428,20689,8428,357,357
8888,四川.巴郎口厂/220kV.218刀闸,220,四川.巴郎口厂.220.3812,四川.巴郎口厂.220.3812,536,20690,357,357
8889,四川.巴郎口厂/10.5kV.921刀闸,10,四川.巴郎口厂.10.3815,四川.巴郎口厂.10.3815,6265,20691,356,356
8890,四川.巴郎口厂/10.5kV.922刀闸,10,四川.巴郎口厂.10.3815,四川.巴郎口厂.10.3815,6265,20692,356,356
8891,四川.巴郎口厂/10.5kV.911刀闸,10,四川.巴郎口厂.10.3814,四川.巴郎口厂.10.3814,6263,20693,356,356
8892,四川.巴郎口厂/10.5kV.912刀闸,10,四川.巴郎口厂.10.3814,四川.巴郎口厂.10.3814,6263,20694,356,356
8893,四川.薛城厂/220kV.218刀闸,220,四川.薛城厂.220.3359,四川.薛城厂.220.3359,18568,20695,270,270
8894,四川.薛城厂/220kV.228刀闸,220,四川.薛城厂.220.3359,四川.薛城厂.220.3359,19480,20696,270,270
8895,四川.薛城厂/220kV.238刀闸,220,四川.薛城厂.220.3359,四川.薛城厂.220.3359,969,20697,270,270
8896,四川.薛城厂/220kV.248刀闸,220,四川.薛城厂.220.3359,四川.薛城厂.220.3359,18570,20698,270,270
8897,四川.薛城厂/110kV.1511刀闸,110,四川.薛城厂.110.nd8431,四川.薛城厂.110.nd20699,8431,20699,512,512
8898,四川.薛城厂/110kV.1516刀闸,110,四川.薛城厂.110.nd20700,四川.薛城厂.110.nd8430,20700,8430,512,512
8899,四川.薛城厂/110kV.1518刀闸,110,四川.薛城厂.110.nd20700,四川.薛城厂.110.nd20701,20700,20701,512,512
8900,四川.薛城厂/110kV.1521刀闸,110,四川.薛城厂.110.nd8433,四川.薛城厂.110.nd20699,8433,20699,512,512
8901,四川.薛城厂/110kV.1526刀闸,110,四川.薛城厂.110.nd20702,四川.薛城厂.110.nd8432,20702,8432,512,512
8902,四川.薛城厂/110kV.118刀闸,110,四川.薛城厂.110.nd20699,四川.薛城厂.110.nd20703,20699,20703,512,512
8903,四川.薛城厂/10.5kV.928刀闸,10,四川.薛城厂.10.3362,四川.薛城厂.10.3362,19479,20704,269,269
8904,四川.薛城厂/10.5kV.918刀闸,10,四川.薛城厂.10.3361,四川.薛城厂.10.3361,19478,20705,269,269
8905,四川.薛城厂/10.5kV.921刀闸,10,四川.薛城厂.10.3362,四川.薛城厂.10.3362,7712,20706,269,269
8906,四川.薛城厂/10.5kV.922刀闸,10,四川.薛城厂.10.3362,四川.薛城厂.10.3362,7712,20707,269,269
8907,四川.薛城厂/10.5kV.912刀闸,10,四川.薛城厂.10.3361,四川.薛城厂.10.3361,7710,20708,269,269
8908,四川.薛城厂/10.5kV.911刀闸,10,四川.薛城厂.10.3361,四川.薛城厂.10.3361,7710,20709,269,269
8909,四川.巴郎口厂/10.5kV.918刀闸,10,四川.巴郎口厂.10.3814,四川.巴郎口厂.10.3814,535,20710,356,356
8910,四川.巴郎口厂/10.5kV.928刀闸,10,四川.巴郎口厂.10.3815,四川.巴郎口厂.10.3815,534,20711,356,356
8911,四川.吉鱼厂/220kV.218刀闸,220,四川.吉鱼厂.220.1274,四川.吉鱼厂.220.1274,54,20712,139,139
8912,四川.吉鱼厂/10.5kV.9118刀闸,10,四川.吉鱼厂.10.1275,四川.吉鱼厂.10.1275,53,20713,138,138
8913,四川.吉鱼厂/10.5kV.9128刀闸,10,四川.吉鱼厂.10.nd35156,四川.吉鱼厂.10.nd35157,35156,35157,138,138
8914,四川.吉鱼厂/10.5kV.911刀闸,10,四川.吉鱼厂.10.1275,四川.吉鱼厂.10.1275,3527,20714,138,138
8915,四川.吉鱼厂/10.5kV.912刀闸,10,四川.吉鱼厂.10.1275,四川.吉鱼厂.10.1275,3527,20715,138,138
8916,四川.吉鱼厂/10.5kV.913刀闸,10,四川.吉鱼厂.10.1275,四川.吉鱼厂.10.1275,3527,20716,138,138
8917,四川.吉鱼厂/10.5kV.921刀闸,10,四川.吉鱼厂.10.1275,四川.吉鱼厂.10.1275,3529,20717,138,138
8918,四川.吉鱼厂/10.5kV.922刀闸,10,四川.吉鱼厂.10.1275,四川.吉鱼厂.10.1275,3529,20718,138,138
