index,sub
34611,2190
34612,2191
34621,2190
34622,2191
34631,2190
34632,2191
34641,2190
34642,2191
34651,2190
34652,2191
34661,2190
34662,2191
34671,2190
34672,2191
34681,2190
34682,2191
34691,2190
34692,2191
34701,2190
34702,2191
34711,2190
34712,2191
34721,2190
34722,2191
34731,2190
34732,2191
34741,2190
34742,2191
34751,2190
34752,2191
34761,2190
34762,2191
34771,2190
34772,2191
34781,2190
34782,2191
34791,2310
34792,2312
34801,2310
34802,2312
34811,2310
34812,2312
34821,2310
34822,2312
34831,2310
34832,2312
34841,2310
34842,2312
34851,2310
34852,2312
34861,2310
34862,2312
34871,2310
34872,2312
34881,2310
34882,2312
34891,2310
34892,2312
34901,2310
34902,2312
34911,2310
34912,2312
34921,2310
34922,2312
34931,2310
34932,2312
34941,2310
34942,2312
34951,2310
34952,2312
34961,2310
34962,2312
34971,2310
34972,2312
34981,2310
34982,2312
34991,2310
34992,2312
35001,2310
35002,2312
35011,2310
35012,2312
35021,2310
35022,2312
35031,2310
35032,2312
35041,2310
35042,2312
35051,2310
35052,2312
35061,2310
35062,2312
35071,2310
35072,2312
35081,2310
35082,2312
35091,2310
35092,2312
35101,2310
35102,2312
35111,2411
35112,2412
35121,2411
35122,2412
35131,2411
35132,2412
35141,2411
35142,2412
35151,2411
35152,2412
35161,2411
35162,2412
35171,2411
35172,2412
35181,2411
35182,2412
35191,2411
35192,2412
35201,2411
35202,2412
35211,2411
35212,2412
35221,2411
35222,2412
35231,2411
35232,2412
35241,2411
35242,2412
35251,2411
35252,2412
35261,2411
35262,2412
35271,2411
35272,2412
35281,2411
35282,2412
35291,2411
35292,2412
35301,2411
35302,2412
35311,2411
35312,2412
35321,2411
35322,2412
35331,2411
35332,2412
35341,2411
35342,2412
35351,2411
35352,2412
35361,2411
35362,2412
35371,2411
35372,2412
35381,2411
35382,2412
35391,2411
35392,2412
35401,2411
35402,2412
35411,2411
35412,2412
35421,2411
35422,2412
35431,2411
35432,2412
35441,2411
35442,2412
35451,2411
35452,2412
35461,2411
35462,2412
35471,2411
35472,2412
35481,2411
35482,2412
35491,2411
35492,2412
35501,2411
35502,2412
35511,2411
35512,2412
35521,2411
35522,2412
35531,2411
35532,2412
35541,2411
35542,2412
35551,2411
35552,2412
35561,2411
35562,2412
35571,2411
35572,2412
35581,2411
35582,2412
35591,2411
35592,2412
35601,2411
35602,2412
35611,2411
35612,2412
35621,2411
35622,2412
35631,2411
35632,2412
35641,2411
35642,2412
35651,2404
35652,2406
35661,2404
35662,2406
35671,2404
35672,2406
35681,2404
35682,2406
35691,2404
35692,2406
35701,2404
35702,2406
35711,2404
35712,2406
35721,2404
35722,2406
35731,2404
35732,2406
35741,2404
35742,2406
35751,2404
35752,2406
35761,2404
35762,2406
35771,2404
35772,2406
35781,2404
35782,2406
35791,2404
35792,2406
35801,2405
35802,2407
35811,2405
35812,2407
35821,2405
35822,2407
35831,2405
35832,2407
35841,2405
35842,2407
35851,2405
35852,2407
35861,2405
35862,2407
35871,2405
35872,2407
35881,2405
35882,2407
35891,2405
35892,2407
35901,2405
35902,2407
35911,2405
35912,2407
35921,2405
35922,2407
35931,2405
35932,2407
35941,2405
35942,2407
35951,2405
35952,2407
35961,2405
35962,2407
35971,2405
35972,2407
35981,2405
35982,2407
35991,2405
35992,2407
36001,2413
36002,2414
36011,2413
36012,2414
36021,2413
36022,2414
36031,2413
36032,2414
36041,2413
36042,2414
36051,2413
36052,2414
36061,2413
36062,2414
36071,2413
36072,2414
36081,2413
36082,2414
36091,2413
36092,2414
36101,2413
36102,2414
36111,2413
36112,2414
36121,2413
36122,2414
36131,2413
36132,2414
36141,2413
36142,2414
36151,2413
36152,2414
36161,2315
36162,2316
36171,2315
36172,2316
36181,2315
36182,2316
36191,2315
36192,2316
36201,2315
36202,2316
36211,2315
36212,2316
36221,2315
36222,2316
36231,2315
36232,2316
36241,2315
36242,2316
36251,2315
36252,2316
36261,2315
36262,2316
36271,2315
36272,2316
36281,2315
36282,2316
36291,2315
36292,2316
36301,2315
36302,2316
36311,2315
36312,2316
36321,2315
36322,2316
36331,2315
36332,2316
36341,2315
36342,2316
36351,2315
36352,2316
36361,2315
36362,2316
36371,2315
36372,2316
36381,2315
36382,2316
36391,2315
36392,2316
36401,2315
36402,2316
36411,2315
36412,2316
36421,2315
36422,2316
36431,2315
36432,2316
36441,2315
36442,2316
36451,2315
36452,2316
36461,2315
36462,2316
36471,2315
36472,2316
36481,2260
36482,2261
36491,2260
36492,2261
36501,2260
36502,2261
36511,2260
36512,2261
36521,2260
36522,2261
36531,2260
36532,2261
36541,2260
36542,2261
36551,2260
36552,2261
36561,2260
36562,2261
36571,2260
36572,2261
36581,2260
36582,2261
36591,2260
36592,2261
36601,2260
36602,2261
36611,2260
36612,2261
36621,2260
36622,2261
36631,2260
36632,2261
36641,2260
36642,2261
36651,2260
36652,2261
36661,2260
36662,2261
36671,2260
36672,2261
36681,2260
36682,2261
36691,2260
36692,2261
36701,2260
36702,2261
36711,2260
36712,2261
36721,2260
36722,2261
36731,2260
36732,2261
36741,2260
36742,2261
36751,2260
36752,2261
36761,2260
36762,2261
36771,2260
36772,2261
36781,2260
36782,2261
36791,2260
36792,2261
36801,2260
36802,2261
36811,2260
36812,2261
36821,2260
36822,2261
36831,2260
36832,2261
36841,2260
36842,2261
36851,2260
36852,2261
36861,2260
36862,2261
36871,2260
36872,2261
36881,2260
36882,2261
36891,2260
36892,2261
36901,2260
36902,2261
36911,2260
36912,2261
36921,2260
36922,2261
36931,2260
36932,2261
36941,2260
36942,2261
36951,2260
36952,2261
36961,2260
36962,2261
36971,2260
36972,2261
36981,2260
36982,2261
36991,2260
36992,2261
37001,2260
37002,2261
37011,2260
37012,2261
37021,2260
37022,2261
37031,2260
37032,2261
37041,2260
37042,2261
37051,2260
37052,2261
37061,2260
37062,2261
37071,2260
37072,2261
37081,2260
37082,2261
37091,2260
37092,2261
37101,2260
37102,2261
37111,2260
37112,2261
37121,2260
37122,2261
37131,2260
37132,2261
37141,2146
37142,2147
37151,2146
37152,2147
37161,2146
37162,2147
37171,2146
37172,2147
37181,2146
37182,2147
37191,2146
37192,2147
37201,2146
37202,2147
37211,2146
37212,2147
37221,2146
37222,2147
37231,2146
37232,2147
37241,2146
37242,2147
37251,2146
37252,2147
37261,2146
37262,2147
37271,2146
37272,2147
37281,2146
37282,2147
37291,2146
37292,2147
37301,2146
37302,2147
37311,2146
37312,2147
37321,2146
37322,2147
37331,2305
37332,2306
37341,2305
37342,2306
37351,2305
37352,2306
37361,2305
37362,2306
37371,2305
37372,2306
37381,2305
37382,2306
37391,2305
37392,2306
37401,2305
37402,2306
37411,2305
37412,2306
37421,2305
37422,2306
37431,2305
37432,2306
37441,2305
37442,2306
37451,2305
37452,2306
37461,2305
37462,2306
37471,2305
37472,2306
37481,2305
37482,2306
37491,2305
37492,2306
37501,2305
37502,2306
37511,2305
37512,2306
37521,2305
37522,2306
37531,2326
37532,2327
37541,2326
37542,2327
37551,2326
37552,2327
37561,2326
37562,2327
37571,2326
37572,2327
37581,2326
37582,2327
37591,2326
37592,2327
37601,2326
37602,2327
37611,2326
37612,2327
37621,2326
37622,2327
37631,2326
37632,2327
37641,2326
37642,2327
37651,2326
37652,2327
37661,2326
37662,2327
37671,2326
37672,2327
37681,2326
37682,2327
37691,2326
37692,2327
37701,2326
37702,2327
37711,2326
37712,2327
37721,2326
37722,2327
37731,2326
37732,2327
37741,1896
37742,1902
37751,1896
37752,1902
37761,2156
37762,2157
37771,2156
37772,2157
37781,2156
37782,2157
37791,2156
37792,2157
37801,2156
37802,2157
37811,2156
37812,2157
37821,2156
37822,2157
37831,2156
37832,2157
37841,2156
37842,2157
37851,2156
37852,2157
37861,2156
37862,2157
37871,2156
37872,2157
37881,2156
37882,2157
37891,2156
37892,2157
37901,2156
37902,2157
37911,2156
37912,2157
37921,2156
37922,2157
37931,2156
37932,2157
37941,2156
37942,2157
37951,2239
37952,2240
37961,2239
37962,2240
37971,2239
37972,2240
37981,2239
37982,2240
37991,2239
37992,2240
38001,2239
38002,2240
38011,2239
38012,2240
38021,2239
38022,2240
38031,2239
38032,2240
38041,2239
38042,2240
38051,2239
38052,2240
38061,2239
38062,2240
38071,2239
38072,2240
38081,2239
38082,2240
38091,2239
38092,2240
38101,2239
38102,2240
38111,2239
38112,2240
38121,2239
38122,2240
38131,2239
38132,2240
38141,2239
38142,2240
38151,2239
38152,2240
38161,2239
38162,2240
38171,2239
38172,2240
38181,2239
38182,2240
38191,2239
38192,2240
38201,1875
38202,1876
38211,1875
38212,1876
38221,1875
38222,1876
38231,1875
38232,1876
38241,1875
38242,1876
38251,1875
38252,1876
38261,1875
38262,1876
38271,1875
38272,1876
38281,1875
38282,1876
38291,1875
38292,1876
38301,1875
38302,1876
38311,1875
38312,1876
38321,1875
38322,1876
38331,1875
38332,1876
38341,1875
38342,1876
38351,1875
38352,1876
38361,1875
38362,1876
38371,1875
38372,1876
38881,2401
38882,2402
38891,2401
38892,2402
38901,2401
38902,2402
38911,2401
38912,2402
38921,2401
38922,2402
38931,2401
38932,2402
38941,2401
38942,2402
38951,2401
38952,2402
38961,2401
38962,2402
38971,2401
38972,2402
38981,2401
38982,2402
38991,2401
38992,2402
39001,2401
39002,2402
39011,2083
39012,2086
39021,2083
39022,2086
39031,2083
39032,2086
39041,2083
39042,2086
39051,2083
39052,2086
39061,2083
39062,2086
39071,2083
39072,2086
39081,2083
39082,2086
39091,2083
39092,2086
39101,2083
39102,2086
39111,2083
39112,2086
39121,2083
39122,2086
39131,2083
39132,2086
39141,2083
39142,2086
39151,2083
39152,2086
39161,2083
39162,2086
39171,2083
39172,2086
39181,2083
39182,2086
39191,2083
39192,2086
39201,2083
39202,2086
39211,2083
39212,2086
39221,2083
39222,2086
39231,2083
39232,2086
39241,2083
39242,2086
39251,2083
39252,2086
39261,2083
39262,2086
39271,2083
39272,2086
39281,2083
39282,2086
39291,2083
39292,2086
39301,2083
39302,2086
39311,2083
39312,2086
39321,2083
39322,2086
39631,2088
39632,2090
39641,2088
39642,2090
39651,2088
39652,2090
39661,2088
39662,2090
39671,2088
39672,2090
39681,2088
39682,2090
39691,2088
39692,2090
39701,2088
39702,2090
39711,2088
39712,2090
39721,2088
39722,2090
39731,2088
39732,2090
39741,2088
39742,2090
39751,2088
39752,2090
39761,2088
39762,2090
39771,2088
39772,2090
39781,2088
39782,2090
39791,2088
39792,2090
39801,2088
39802,2090
39811,2088
39812,2090
39821,2088
39822,2090
39831,2088
39832,2090
39841,2088
39842,2090
39851,2088
39852,2090
39861,2088
39862,2090
39871,2088
39872,2090
39881,2088
39882,2090
39891,2088
39892,2090
39901,2088
39902,2090
39911,2088
39912,2090
39921,2088
39922,2090
39931,2088
39932,2090
39941,2088
39942,2090
40111,2072
40112,2073
40121,2072
40122,2073
40131,2072
40132,2073
40141,2072
40142,2073
40151,2072
40152,2073
40161,2072
40162,2073
40171,2072
40172,2073
40181,2072
40182,2073
40191,2072
40192,2073
40201,2028
40202,2030
40211,2028
40212,2030
40221,2028
40222,2030
40231,2028
40232,2030
40241,2028
40242,2030
40251,2028
40252,2030
40261,2028
40262,2030
40271,2028
40272,2030
40281,2028
40282,2030
40291,2028
40292,2030
40301,2028
40302,2030
40311,2028
40312,2030
40321,2028
40322,2030
40331,2028
40332,2030
40341,2028
40342,2030
40351,2028
40352,2030
40361,2028
40362,2030
40371,2028
40372,2030
40381,2028
40382,2030
40391,2028
40392,2030
40401,2028
40402,2030
40411,2028
40412,2030
40421,2028
40422,2030
40431,2028
40432,2030
40441,2028
40442,2030
40451,2028
40452,2030
40461,2028
40462,2030
40471,2028
40472,2030
40481,2028
40482,2030
40491,2028
40492,2030
40501,2028
40502,2030
40511,2028
40512,2030
40821,2110
40822,2111
40831,2110
40832,2111
40841,2110
40842,2111
40851,2110
40852,2111
40861,2110
40862,2111
40871,2110
40872,2111
40881,2110
40882,2111
40891,2110
40892,2111
40901,2110
40902,2111
40911,2110
40912,2111
40921,2110
40922,2111
40931,2110
40932,2111
40941,2110
40942,2111
41391,2120
41392,2122
41401,2120
41402,2122
41411,2120
41412,2122
41421,2120
41422,2122
41431,2120
41432,2122
41441,2120
41442,2122
41451,2120
41452,2122
41461,2120
41462,2122
41471,2120
41472,2122
41481,2120
41482,2122
41491,2120
41492,2122
41501,2120
41502,2122
41511,2120
41512,2122
41521,2120
41522,2122
41531,2120
41532,2122
41541,2120
41542,2122
41551,2120
41552,2122
41561,2120
41562,2122
41571,2120
41572,2122
41581,2120
41582,2122
41591,2120
41592,2122
41601,2120
41602,2122
41611,2120
41612,2122
41621,2120
41622,2122
41631,2120
41632,2122
41641,2120
41642,2122
41651,2120
41652,2122
41661,2120
41662,2122
41671,2120
41672,2122
41681,2120
41682,2122
41691,2120
41692,2122
41701,2120
41702,2122
41711,2120
41712,2122
41721,2120
41722,2122
41731,2120
41732,2122
41741,2120
41742,2122
41751,2120
41752,2122
41761,2120
41762,2122
41771,2182
41772,2183
41781,2182
41782,2183
41791,2182
41792,2183
41801,2182
41802,2183
41811,2182
41812,2183
41821,2182
41822,2183
41831,2182
41832,2183
41841,2182
41842,2183
41851,2182
41852,2183
41861,2182
41862,2183
41871,2182
41872,2183
41881,2182
41882,2183
41891,2182
41892,2183
41901,2182
41902,2183
41911,2182
41912,2183
41921,2182
41922,2183
41931,2182
41932,2183
41941,2182
41942,2183
41951,2182
41952,2183
41961,2182
41962,2183
41971,2182
41972,2183
41981,2182
41982,2183
41991,2182
41992,2183
42001,2182
42002,2183
42011,2182
42012,2183
42021,2182
42022,2183
42031,2182
42032,2183
42041,2182
42042,2183
42051,2182
42052,2183
42061,2182
42062,2183
42071,2182
42072,2183
42081,2182
42082,2183
42091,2424
42092,2425
42101,2425
42102,2426
42111,2425
42112,2426
42121,2425
42122,2426
42131,2425
42132,2426
42141,2425
42142,2426
42151,2425
42152,2426
42161,2425
42162,2426
42171,2425
42172,2426
42181,2425
42182,2426
42191,2425
42192,2426
42201,2425
42202,2426
42211,2425
42212,2426
42221,2425
42222,2426
42231,2425
42232,2426
42241,2425
42242,2426
42251,2425
42252,2426
42261,2425
42262,2426
42271,2425
42272,2426
42281,2425
42282,2426
42291,2425
42292,2426
42301,2425
42302,2426
42311,2425
42312,2426
42321,2425
42322,2426
42331,2425
42332,2426
42341,2425
42342,2426
42351,2425
42352,2426
42361,2425
42362,2426
42371,2425
42372,2426
42381,2425
42382,2426
42391,2425
42392,2426
42401,2425
42402,2426
42411,2425
42412,2426
42421,2425
42422,2426
42431,2425
42432,2426
42441,2425
42442,2426
42451,2425
42452,2426
42461,2425
42462,2426
42471,2425
42472,2426
42481,2425
42482,2426
42491,2425
42492,2426
42501,2425
42502,2426
42511,2425
42512,2426
42521,2425
42522,2426
42531,2425
42532,2426
42541,2425
42542,2426
42551,2425
42552,2426
42561,2425
42562,2426
42571,2425
42572,2426
42581,2425
42582,2426
42591,2425
42592,2426
42601,1701
42602,1703
42611,1701
42612,1703
42621,1701
42622,1703
42631,1701
42632,1703
42641,1701
42642,1703
42651,1701
42652,1703
42661,1701
42662,1703
42671,1701
42672,1703
42681,1701
42682,1703
42691,1701
42692,1703
42701,1701
42702,1703
42711,1701
42712,1703
42721,1701
42722,1703
42731,1701
42732,1703
42741,1701
42742,1703
42751,1701
42752,1703
42761,1701
42762,1703
42771,1701
42772,1703
42781,1701
42782,1703
42791,1701
42792,1703
42801,1701
42802,1703
42811,1701
42812,1703
42821,1701
42822,1703
42831,1701
42832,1703
42841,1701
42842,1703
42851,1701
42852,1703
42861,1701
42862,1703
42871,1701
42872,1703
42881,1701
42882,1703
42891,1701
42892,1703
42901,1701
42902,1703
42911,1701
42912,1703
42921,1701
42922,1703
42931,1701
42932,1703
42961,2427
42962,2427
42971,2427
42972,2427
42981,2427
42982,2427
42991,2427
42992,2427
43001,2427
43002,2427
43011,2427
43012,2427
43021,2427
43022,2427
43031,2427
43032,2427
43041,2427
43042,2427
43051,2428
43052,2427
43061,2428
43062,2427
43071,2428
43072,2427
43081,2428
43082,2427
43091,2428
43092,2427
43101,2428
43102,2427
43131,2458
43132,2458
43141,2458
43142,2458
43151,2458
43152,2458
43161,2458
43162,2458
43171,2458
43172,2458
43181,2458
43182,2458
43191,2458
43192,2458
43201,2458
43202,2458
43211,2458
43212,2458
43221,2459
43222,2458
43231,2459
43232,2458
43241,2459
43242,2458
43251,2459
43252,2458
43261,2459
43262,2458
43271,2459
43272,2458
43301,2040
43302,2040
43311,2040
43312,2040
43321,2040
43322,2040
43331,2040
43332,2040
43341,2040
43342,2040
43351,2040
43352,2040
43361,2040
43362,2040
43371,2040
43372,2040
43381,2040
43382,2040
43391,2429
43392,2040
43401,2429
43402,2040
43411,2429
43412,2040
43421,2429
43422,2040
43431,2429
43432,2040
43441,2429
43442,2040
43471,1649
43472,1649
43481,1649
43482,1649
43491,1649
43492,1649
43501,1649
43502,1649
43511,1649
43512,1649
43521,1649
43522,1649
43531,1649
43532,1649
43541,1649
43542,1649
43551,1649
43552,1649
43561,2430
43562,1649
43571,2430
43572,1649
43581,2430
43582,1649
43591,2430
43592,1649
43601,2430
43602,1649
43611,2430
43612,1649
43641,1570
43642,1570
43651,1570
43652,1570
43661,1570
43662,1570
43671,1570
43672,1570
43681,1570
43682,1570
43691,1570
43692,1570
43701,1570
43702,1570
43711,1570
43712,1570
43721,1570
43722,1570
43731,2431
43732,1570
43741,2431
43742,1570
43751,2431
43752,1570
43761,2431
43762,1570
43771,2431
43772,1570
43781,2431
43782,1570
43811,1475
43812,1475
43821,1475
43822,1475
43831,1475
43832,1475
43841,1475
43842,1475
43851,1475
43852,1475
43861,1475
43862,1475
43871,1475
43872,1475
43881,1475
43882,1475
43891,1475
43892,1475
43901,2460
43902,1475
43911,2460
43912,1475
43921,2460
43922,1475
43931,2460
43932,1475
43941,2460
43942,1475
43951,2460
43952,1475
43961,2460
43962,1475
43971,2460
43972,1475
43981,2460
43982,1475
43991,2460
43992,1475
44001,2460
44002,1475
44011,2460
44012,1475
44041,1568
44042,1568
44051,1568
44052,1568
44061,1568
44062,1568
44071,1568
44072,1568
44081,1568
44082,1568
44091,1568
44092,1568
44101,1568
44102,1568
44111,1568
44112,1568
44121,1568
44122,1568
44131,2432
44132,1568
44141,2432
44142,1568
44151,2432
44152,1568
44161,2432
44162,1568
44171,2432
44172,1568
44181,2432
44182,1568
44211,2433
44212,2433
44221,2433
44222,2433
44231,2433
44232,2433
44241,2433
44242,2433
44251,2433
44252,2433
44261,2433
44262,2433
44271,2433
44272,2433
44281,2433
44282,2433
44291,2433
44292,2433
44301,2434
44302,2433
44311,2434
44312,2433
44321,2434
44322,2433
44331,2434
44332,2433
44341,2434
44342,2433
44351,2434
44352,2433
44381,1461
44382,1461
44391,1461
44392,1461
44401,1461
44402,1461
44411,1461
44412,1461
44421,1461
44422,1461
44431,1461
44432,1461
44441,1461
44442,1461
44451,1461
44452,1461
44461,1461
44462,1461
44471,2435
44472,1461
44481,2435
44482,1461
44491,2435
44492,1461
44501,2435
44502,1461
44511,2435
44512,1461
44521,2435
44522,1461
44561,1820
44562,1828
