id,name,type,I_Vol,K_Vol,J_Vol,I_S,K_S,J_S,Itap_H,Itap_L,Itap_E,Itap_C,Itap_V,Ktap_H,Ktap_L,Ktap_E,Ktap_C,Ktap_V,Jtap_V,Ri,Xi,Rk,Xk,Rj,Xj,I_node,K_node,J_node,I_P,I_Q,K_P,K_Q,J_P,J_Q,I_tap,K_tap,I_off,K_off,J_off,Pi_meas,Qi_meas,Pk_meas,Qk_meas,Pj_meas,Qj_meas,Ti_meas,Tk_meas,G,B,I_nd,K_nd,J_nd,I_bs,K_bs,J_bs,I_island,K_island,J_island,Ri*,Xi*,Rk*,Xk*,Rj*,Xj*,I_t,K_t,J_t,IBase_V,KBase_V,JBase_V
序号,变压器名,绕组类型,高压端电压等级,中压端电压等级,低压端电压等级,高压端额定容量,中压端额定容量,低压端额定容量,高压端分接头最高档位,高压端分接头最低档位,高压端分接头额定档位,高压端分接头级差,高压端额定电压,中压端分接头最高档位,中压端分接头最低档位,中压端分接头额定档位,中压端分接头级差,中压端额定电压,低压端额定电压,高压绕组电阻,高压绕组电抗,中压绕组电阻,中压绕组电抗,低压绕组电阻,低压绕组电抗,高压端所在拓扑节点,中压端所在拓扑节点,低压端所在拓扑节点,高压端有功功率,高压端无功功率,中压端有功功率,中压端无功功率,低压端有功功率,低压端无功功率,高压侧分接头位置,中压侧分接头位置,高压侧开断标志,中压侧开断标志,低压侧开断标志,高压端有功功率量测,高压端无功功率量测,中压端有功功率量测,中压端无功功率量测,低压端有功功率量测,低压端无功功率量测,高压端分接头位置遥测,中压端分接头位置遥测,并联电导,并联电纳,高压端物理节点,中压端物理节点,低压端物理节点,高压端计算节点,中压端计算节点,低压端计算节点,高压端电气岛号,中压端电气岛号,低压端电气岛号,高压绕组电阻标么值,高压绕组电抗标么值,中压绕组电阻标么值,中压绕组电抗标么值,低压绕组电阻标么值,低压绕组电抗标么值,高压端变比,中压端变比,低压端变比,高压端基准电压,中压端基准电压,低压端基准电压
2109,四川.都尉燃机厂/1#变压器,2,110,0,10,50,0,50,5,1,3,-0.025,121.000,17,1,1,-0.012500,0.000,10.500,0.000,0.000,0.000,0.000,0.000,0.000,四川.都尉燃机厂.110.nd26304,'',四川.都尉燃机厂.10.nd16625,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0.00,0.04,'','','','','','','','',26304,-1,16625,18213,-2,18214,-1,-1,-1,0.003251,0.021172,0.000000,0.000000,0.000000,0.000000,1.052174,0.000000,1.000000,115.000000,0.000000,10.500000
2110,四川.大宝鼎光伏厂/1#变压器,2,110,0,35,50,0,50,17,1,9,-0.013,121.000,17,1,1,-0.012500,0.000,36.750,0.000,0.000,0.000,0.000,0.000,0.000,四川.大宝鼎光伏厂.110.18047,'',四川.大宝鼎光伏厂.35.18048,0.000,0.000,0.000,0.000,0.000,0.000,10,0,0,0,0,-18.93,-0.39,'','',0.00,0.00,'','','','',26309,-1,16630,18047,-2,18048,59,-1,59,0.003251,0.021172,0.000000,0.000000,0.000000,0.000000,1.046090,0.000000,1.000000,115.000000,0.000000,37.000000
2111,四川.正斗光伏厂/1#变压器,2,220,0,35,100,0,100,17,1,9,-0.013,242.000,17,1,1,-0.012500,0.000,35.000,0.000,0.000,0.000,0.000,0.000,0.000,四川.正斗光伏厂.220.18110,'',四川.正斗光伏厂.35.18111,-34.219,-6.810,0.000,0.000,34.261,8.760,9,0,0,0,0,-33.51,-6.02,'','',33.59,7.85,'','','','',16639,-1,16640,18110,-2,18111,0,-1,0,0.002767,0.129200,0.000000,0.000000,0.002212,0.058658,1.112298,0.000000,1.000000,230.000000,0.000000,37.000000
2112,四川.正斗光伏厂/314#变压器,2,35,0,24,31,0,31,5,1,3,-0.025,35.000,17,1,1,-0.012500,0.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,四川.正斗光伏厂.35.18111,'',四川.正斗光伏厂.24.18145,-0.007,0.431,0.000,0.000,0.007,-0.430,0,0,0,0,0,'','','','','','','','','','',26315,-1,28011,18111,-2,18145,0,-1,0,0.014609,0.365230,0.000000,0.000000,0.000000,0.000000,0.945946,0.000000,1.000000,37.000000,0.000000,24.000000
2113,四川.小南海厂/1#变压器,2,110,0,35,63,0,63,17,1,9,-0.013,121.000,17,1,1,-0.012500,0.000,36.750,0.000,0.000,0.000,0.000,0.000,0.000,四川.小南海光伏厂.110.18215,'',四川.小南海光伏厂.35.18216,0.000,0.000,0.000,0.000,0.000,0.000,9,0,0,0,0,-35.74,0.00,'','',36.14,3.03,'','','','',26318,-1,16654,18215,-2,18216,39,-1,39,0.003251,0.021172,0.000000,0.000000,0.000000,0.000000,1.059332,0.000000,1.000000,115.000000,0.000000,37.000000
2114,四川.马宗风电厂/1#变压器,2,220,0,35,100,0,100,17,1,9,-0.013,242.000,17,1,1,-0.012500,0.000,36.750,0.000,0.000,0.000,0.000,0.000,0.000,四川.马宗风电厂.220.18314,'',四川.马宗风电厂.35.19806,0.347,12.614,0.000,0.000,-0.342,-12.365,9,0,0,0,0,0.40,13.12,'','',-0.36,-12.89,'','','','',26327,-1,26329,18314,-2,19806,0,-1,0,0.002750,0.138299,0.000000,0.000000,0.002212,0.058658,1.059332,0.000000,1.000000,230.000000,0.000000,37.000000
2115,四川.马宗风电厂/2#变压器,2,220,0,35,120,0,120,17,1,9,-0.013,242.000,17,1,1,-0.012500,0.000,36.750,0.000,0.000,0.000,0.000,0.000,0.000,四川.马宗风电厂.220.18314,'',四川.马宗风电厂.35.18315,0.288,1.131,0.000,0.000,-0.288,-1.129,9,0,0,0,0,0.26,1.24,'','',-0.17,-1.18,'','','','',26328,-1,26330,18314,-2,18315,0,-1,0,0.002350,0.117250,0.000000,0.000000,0.002212,0.058658,1.059332,0.000000,1.000000,230.000000,0.000000,37.000000
2116,四川.洛乌沟光伏厂/#331SVG连接变,2,35,0,10,13,0,13,5,1,1,-0.025,37.000,17,1,1,-0.012500,0.000,10.500,0.000,0.000,0.000,0.000,0.000,0.000,四川.洛乌沟光伏厂.35.15435,'',四川.洛乌沟光伏厂.10.15483,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,'','','','','','','','','','',26020,-1,28012,15435,-2,15483,44,-1,44,0.014609,0.365230,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,37.000000,0.000000,10.500000
2117,四川.禹王宫/1#变压器,3,220,110,35,240,240,120,17,1,9,-0.013,230.000,1,1,1,0.000000,121.000,38.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.禹王宫.220.18488,四川.禹王宫.110.18489,四川.禹王宫.35.18491,2.224,2.161,-1.110,-1.087,-1.110,-1.063,5,1,0,0,0,2.13,1.23,0.00,0.00,0.00,0.00,0.00,'','','',26355,27951,27952,18488,18489,18491,0,0,0,0.000718,0.062166,0.000529,-0.004877,0.000964,0.038374,1.050000,1.052174,1.040541,230.000000,115.000000,37.000000
2118,四川.禹王宫/2#变压器,3,220,110,35,240,240,120,17,1,9,-0.013,230.000,1,1,1,0.000000,121.000,38.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.禹王宫.220.18488,四川.禹王宫.110.18490,四川.禹王宫.35.18492,2.033,2.093,-1.015,-1.053,-1.015,-1.030,5,1,0,0,0,1.84,1.11,0.00,0.00,0.00,0.00,0.00,'','','',26356,27953,27954,18488,18490,18492,0,0,0,0.000736,0.062312,0.000521,-0.004896,0.000966,0.038312,1.050000,1.052174,1.040541,230.000000,115.000000,37.000000
2119,四川.洁源光伏厂/1#变压器,2,110,0,35,31,0,31,17,1,9,-0.013,121.000,17,1,1,-0.012500,0.000,37.000,0.000,0.000,0.000,0.000,0.000,0.000,四川.洁源光伏厂.110.18498,'',四川.洁源光伏厂.35.18499,0.000,0.000,0.000,0.000,0.000,0.000,10,0,0,0,0,-15.70,-1.09,'','',0.00,0.00,'','','','',26366,-1,16724,18498,-2,18499,60,-1,60,0.003251,0.021172,0.000000,0.000000,0.000000,0.000000,1.039022,0.000000,1.000000,115.000000,0.000000,37.000000
2120,四川.洁源光伏厂/313变压器,2,35,0,35,6,0,6,1,1,1,0.000,37.000,17,1,1,-0.012500,0.000,37.000,0.000,0.000,0.000,0.000,0.000,0.000,四川.洁源光伏厂.35.18500,'',四川.洁源光伏厂.35.18499,0.000,0.000,0.000,0.000,0.000,0.000,1,0,0,0,0,'','','','','','','','','','',28013,-1,26367,18500,-2,18499,60,-1,60,0.000100,0.001000,0.000000,0.000000,0.014609,0.365230,1.000000,0.000000,1.000000,37.000000,0.000000,37.000000
2121,四川.高海厂/1#变压器,2,110,0,10,31,0,31,5,1,3,-0.025,121.000,17,1,1,-0.012500,0.000,10.500,0.000,0.000,0.000,0.000,0.000,0.000,四川.高海厂.110.nd26371,'',四川.高海厂.10.nd16732,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1,0,1,-0.00,-0.00,'','','','','','','','',26371,-1,16732,18565,-2,18566,-1,-1,-1,0.004688,0.436446,0.000000,0.000000,0.008847,0.021172,1.052174,0.000000,1.000000,115.000000,0.000000,10.500000
2122,四川.干坝子风电厂/2#变压器,2,220,0,35,150,0,150,17,1,9,-0.013,242.000,17,1,1,-0.012500,0.000,38.500,0.000,0.000,0.000,0.000,0.000,0.000,四川.干坝子风电厂.220.12897,'',四川.干坝子风电厂.35.19799,-2.476,-0.457,0.000,0.000,2.477,0.464,9,0,0,0,0,-2.95,1.68,'','',0.00,0.00,'','','','',26379,-1,16739,12897,-2,19799,0,-1,0,0.001834,0.117665,0.000000,0.000000,0.000000,0.028318,1.011180,0.000000,1.000000,230.000000,0.000000,37.000000
2123,四川.干坝子风电厂/324#变压器,2,35,0,10,1,0,1,5,1,3,-0.025,38.500,17,1,1,-0.012500,0.000,10.500,0.000,-0.000,0.000,0.000,0.000,0.000,四川.干坝子风电厂.35.19799,'',四川.干坝子风电厂.10.13027,0.007,-0.859,0.000,0.000,-0.007,0.857,0,0,0,0,0,'','','','','','','','','','',26380,-1,16810,19799,-2,13027,0,-1,0,0.014609,-0.154127,0.000000,0.000000,0.000000,2.338934,1.040541,0.000000,1.000000,37.000000,0.000000,10.500000
2124,四川.通泉坝厂/1#变压器,2,110,0,10,20,0,20,5,1,3,-0.025,121.000,17,1,1,-0.012500,0.000,10.500,0.000,0.000,0.000,0.000,0.000,0.000,四川.通泉坝厂.110.nd16750,'',四川.通泉坝厂.10.nd1971,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1,0,1,0.00,0.00,'','','','','','','','',16750,-1,1971,18571,-2,18572,-1,-1,-1,0.004688,0.436446,0.000000,0.000000,0.008847,0.021172,1.052174,0.000000,1.000000,115.000000,0.000000,10.500000
2125,四川.通泉坝厂/2#变压器,2,110,0,10,40,0,40,5,1,3,-0.025,121.000,17,1,1,-0.012500,0.000,10.500,0.000,0.000,0.000,0.000,0.000,0.000,四川.通泉坝厂.110.nd16752,'',四川.通泉坝厂.10.nd1972,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1,0,1,0.00,0.00,'','','','','','','','',16752,-1,1972,18571,-2,18573,-1,-1,-1,0.004688,0.436446,0.000000,0.000000,0.008847,0.021172,1.052174,0.000000,1.000000,115.000000,0.000000,10.500000
2126,四川.玛瑙/1#变压器,3,500,220,35,1000,1000,300,1,1,1,0.000,525.000,5,1,3,-0.025000,230.000,36.000,0.000,0.000,0.000,-0.000,0.000,0.000,四川.玛瑙.500.17797,四川.玛瑙.220.17798,四川.玛瑙.35.17815,84.159,91.893,-84.142,20.717,0.029,-105.031,1,2,0,0,0,89.28,98.46,-88.60,17.75,-0.15,-108.33,'',-108.33,'','',26409,26416,26423,17797,17798,17815,0,0,0,0.000081,0.019605,0.000057,-0.003855,0.000455,0.038235,1.000000,1.025000,0.972973,525.000000,230.000000,37.000000
2127,四川.玛瑙/2#变压器,3,500,220,35,1000,1000,300,1,1,1,0.000,525.000,5,1,3,-0.025000,230.000,36.000,0.000,0.000,0.000,-0.000,0.000,0.000,四川.玛瑙.500.17797,四川.玛瑙.220.17798,四川.玛瑙.35.17816,84.143,91.885,-84.126,20.731,0.028,-105.033,1,2,0,0,0,88.70,98.14,-88.74,18.40,-0.41,-108.19,'',-108.19,'','',26414,26431,26424,17797,17798,17816,0,0,0,0.000080,0.019606,0.000058,-0.003855,0.000454,0.038237,1.000000,1.025000,0.972973,525.000000,230.000000,37.000000
2128,四川.拉马厂/2#变压器,2,220,0,35,180,0,180,17,1,9,-0.013,242.000,17,1,1,-0.012500,0.000,37.000,0.000,0.000,0.000,0.000,0.000,0.000,四川.拉马厂.220.8957,'',四川.拉马厂.35.8961,0.101,14.265,0.000,0.000,-0.098,-14.091,13,0,0,0,0,0.53,15.06,'','',-0.41,-14.39,'','','','',26433,-1,26434,8957,-2,8961,0,-1,0,0.001603,0.086110,0.000000,0.000000,0.000000,0.028318,0.999565,0.000000,1.000000,230.000000,0.000000,37.000000
2129,四川.玛瑙/0#站用变,2,10,0,0,0,0,0,1,1,1,0.000,10.500,17,1,1,-0.012500,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,四川.玛瑙.10.nd42511,'',四川.玛瑙.0.nd42512,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,0.00,0.00,'','','','','','','','',42511,-1,42512,17821,-2,17897,-1,-1,-1,0.100000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,10.500000,0.000000,0.380000
2130,四川.玛瑙/1#站用变,2,35,0,0,0,0,0,1,1,1,0.000,37.000,17,1,1,-0.012500,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,四川.玛瑙.35.nd42513,'',四川.玛瑙.0.nd42514,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,0.00,0.00,'','',62.85,38.35,'','','','',42513,-1,42514,17817,-2,17898,-1,-1,-1,0.014609,0.365230,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,37.000000,0.000000,0.380000
2131,四川.玛瑙/2#站用变,2,35,0,0,0,0,0,1,1,1,0.000,37.000,17,1,1,-0.012500,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,四川.玛瑙.35.nd42515,'',四川.玛瑙.0.nd42516,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,0.00,0.00,'','',35.98,34.86,'','','','',42515,-1,42516,17818,-2,17899,-1,-1,-1,0.014609,0.365230,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,37.000000,0.000000,0.380000
2132,四川.玛施金风电厂/1#变压器,2,220,0,35,70,0,70,17,1,9,-0.013,242.000,17,1,1,-0.012500,0.000,36.750,0.000,0.000,0.000,0.000,0.000,0.000,四川.玛施金风电厂.220.18574,'',四川.玛施金风电厂.35.18575,-1.967,-1.244,0.000,0.000,1.967,1.249,0,0,0,0,0,-2.52,-5.96,'','',0.00,0.00,'','','','',26445,-1,16844,18574,-2,18575,0,-1,0,0.002231,0.090113,0.000000,0.000000,0.000000,0.028318,1.059332,0.000000,1.000000,230.000000,0.000000,37.000000
2133,四川.上通坝厂/1#变压器,2,220,0,10,200,0,200,5,1,3,-0.025,242.000,17,1,1,-0.012500,0.000,13.800,0.000,0.000,0.000,0.000,0.000,0.000,四川.上通坝厂.220.18625,'',四川.上通坝厂.10.18627,-79.456,-17.297,0.000,0.000,79.543,25.404,0,0,0,0,0,-79.73,-5.98,'','','','','','','','',16849,-1,1986,18625,-2,18627,0,-1,0,0.001172,0.109112,0.000000,0.000000,0.002212,0.005293,1.052174,0.000000,1.000000,230.000000,0.000000,10.500000
2134,四川.上通坝厂/2#变压器,2,220,0,10,200,0,200,5,1,3,-0.025,242.000,17,1,1,-0.012500,0.000,13.800,0.000,0.000,0.000,0.000,0.000,0.000,四川.上通坝厂.220.18625,'',四川.上通坝厂.10.18626,-158.294,5.536,0.000,0.000,158.624,25.220,0,0,0,0,0,-158.22,-2.29,'','','','','','','','',16851,-1,1987,18625,-2,18626,0,-1,0,0.001172,0.109112,0.000000,0.000000,0.002212,0.005293,1.052174,0.000000,1.000000,230.000000,0.000000,10.500000
2135,四川.中电熊猫/2#变压器,3,220,20,10,90,90,45,17,1,9,-0.013,230.000,1,1,1,0.000000,21.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.中电熊猫.220.18612,四川.中电熊猫.20.nd27957,四川.中电熊猫.10.nd27964,0.000,0.000,0.000,0.000,0.000,0.000,7,1,1,1,1,'','','','','','',-0.03,'','','',26471,27957,27964,18612,18613,18620,0,-1,-1,0.001928,0.138336,0.001915,-0.006219,0.007108,0.251437,1.025000,1.050000,1.000000,230.000000,20.000000,10.500000
2136,四川.中电熊猫/4#变压器,3,220,20,10,90,90,45,17,1,9,-0.013,230.000,1,1,1,0.000000,20.000,10.500,0.000,0.000,0.000,0.000,0.000,0.000,四川.中电熊猫.220.nd26472,四川.中电熊猫.20.nd27958,四川.中电熊猫.10.nd27963,0.000,0.000,0.000,0.000,0.000,0.000,8,1,1,1,1,'','','','','','',-0.01,'','','',26472,27958,27963,19807,18614,18619,-1,-1,-1,0.001172,0.090113,0.002212,0.028318,0.002212,0.028318,1.012500,1.000000,1.000000,230.000000,20.000000,10.500000
2137,四川.中电熊猫/5#变压器,3,220,20,10,90,90,45,17,1,9,-0.013,230.000,1,1,1,0.000000,20.000,10.500,0.000,0.000,0.000,0.000,0.000,0.000,四川.中电熊猫.220.18612,四川.中电熊猫.20.nd27959,四川.中电熊猫.10.nd27962,0.000,0.000,0.000,0.000,0.000,0.000,7,1,1,1,1,'','','','','','',-0.01,'','','',26473,27959,27962,18612,18615,18618,0,-1,-1,0.001172,0.090113,0.002212,0.028318,0.002212,0.028318,1.025000,1.000000,1.000000,230.000000,20.000000,10.500000
2138,四川.中电熊猫/6#变压器,3,220,20,10,90,90,45,17,1,9,-0.013,230.000,1,1,1,0.000000,20.000,10.500,0.000,0.000,0.000,0.000,0.000,0.000,四川.中电熊猫.220.18612,四川.中电熊猫.20.nd27960,四川.中电熊猫.10.nd27961,0.000,0.000,0.000,0.000,0.000,0.000,7,1,1,1,1,'','','','','','',-0.01,'','','',26474,27960,27961,18612,18616,18617,0,-1,-1,0.001172,0.090113,0.002212,0.028318,0.002212,0.028318,1.025000,1.000000,1.000000,230.000000,20.000000,10.500000
2139,四川.云顶山风电场/1#变压器,2,220,0,35,102,0,51,17,1,9,-0.013,242.000,17,1,1,-0.012500,0.000,37.000,0.000,0.000,0.000,0.000,0.000,0.000,四川.云顶山风电场.220.18628,'',四川.云顶山风电场.35.18629,-4.384,-0.012,0.000,0.000,4.384,0.017,11,0,0,0,0,-4.91,0.00,'','',0.00,0.00,'','','','',26482,-1,16878,18628,-2,18629,0,-1,0,0.002212,0.028318,0.000000,0.000000,0.002212,0.028318,1.025870,0.000000,1.000000,230.000000,0.000000,37.000000
2140,四川.京东方/2#变压器,2,220,0,10,63,0,63,17,1,9,-0.013,220.000,17,1,1,-0.012500,0.000,10.500,0.000,0.000,0.000,0.000,0.000,0.000,四川.京东方.220.17445,'',四川.京东方.10.17448,25.485,5.602,0.000,0.000,-25.439,-3.836,3,0,0,0,0,25.28,6.00,'','',-25.23,-4.08,'','','','',26485,-1,27965,17445,-2,17448,0,-1,0,0.006289,0.242966,0.000000,0.000000,0.000000,0.000000,1.028261,0.000000,1.000000,230.000000,0.000000,10.500000
2141,四川.茫溪/3#变压器,3,220,110,10,180,180,90,17,1,9,-0.013,230.000,1,1,1,0.000000,121.000,10.500,0.000,0.000,0.000,-0.000,0.000,0.000,四川.茫溪.220.18676,四川.茫溪.110.18677,四川.茫溪.10.18678,40.562,-2.062,-20.221,2.335,-20.223,2.064,7,1,0,0,0,49.63,0.76,0.00,0.00,0.00,0.00,0.00,'','','',26489,27966,27967,18676,18677,18678,0,0,0,0.001030,0.084221,0.000703,-0.005351,0.003559,0.208444,1.025000,1.052174,1.000000,230.000000,115.000000,10.500000
2142,四川.广都/1#不间断电源设备等值变压器,3,0,0,0,0,0,0,1,1,1,0.000,0.380,1,1,1,0.000000,0.380,0.230,,,,,,,四川.广都.0.nd42517,四川.广都.0.nd42519,四川.广都.0.nd42518,0.000,0.000,0.000,0.000,0.000,0.000,1,1,1,1,1,'','','','','','','','','','',42517,42519,42518,13429,13430,13478,-1,-1,-1,,,,,,,1.000000,1.000000,1.000000,0.380000,0.380000,0.230000
2143,四川.广都/#11ZLK充电模块等值变压器,2,0,0,0,0,0,0,1,1,1,0.000,0.380,17,1,1,-0.012500,0.000,0.230,,,0.000,0.000,,,四川.广都.0.nd42520,'',四川.广都.0.nd42521,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42520,-1,42521,13431,-2,13479,-1,-1,-1,,,0.000000,0.000000,,,1.000000,0.000000,1.000000,0.380000,0.000000,0.230000
2144,四川.广都/2#不间断电源设备等值变压器,3,0,0,0,0,0,0,1,1,1,0.000,0.380,1,1,1,0.000000,0.380,0.230,,,,,,,四川.广都.0.nd42522,四川.广都.0.nd42524,四川.广都.0.nd42523,0.000,0.000,0.000,0.000,0.000,0.000,1,1,1,1,1,'','','','','','','','','','',42522,42524,42523,13432,13433,13480,-1,-1,-1,,,,,,,1.000000,1.000000,1.000000,0.380000,0.380000,0.230000
2145,四川.广都/#12ZLK充电模块等值变压器,2,0,0,0,0,0,0,1,1,1,0.000,0.380,17,1,1,-0.012500,0.000,0.230,,,0.000,0.000,,,四川.广都.0.nd42525,'',四川.广都.0.nd42526,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42525,-1,42526,13434,-2,13481,-1,-1,-1,,,0.000000,0.000000,,,1.000000,0.000000,1.000000,0.380000,0.000000,0.230000
2146,四川.广都/#18ZLK充电模块等值变压器,2,0,0,0,0,0,0,1,1,1,0.000,0.380,17,1,1,-0.012500,0.000,0.230,,,0.000,0.000,,,四川.广都.0.nd42527,'',四川.广都.0.nd42528,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42527,-1,42528,13435,-2,13482,-1,-1,-1,,,0.000000,0.000000,,,1.000000,0.000000,1.000000,0.380000,0.000000,0.230000
2147,四川.广都/#21ZLK充电模块等值变压器,2,0,0,0,0,0,0,1,1,1,0.000,0.380,17,1,1,-0.012500,0.000,0.230,,,0.000,0.000,,,四川.广都.0.nd42529,'',四川.广都.0.nd42530,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42529,-1,42530,13436,-2,13483,-1,-1,-1,,,0.000000,0.000000,,,1.000000,0.000000,1.000000,0.380000,0.000000,0.230000
2148,四川.广都/#22ZLK充电模块等值变压器,2,0,0,0,0,0,0,1,1,1,0.000,0.380,17,1,1,-0.012500,0.000,0.230,,,0.000,0.000,,,四川.广都.0.nd42531,'',四川.广都.0.nd42532,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42531,-1,42532,13437,-2,13484,-1,-1,-1,,,0.000000,0.000000,,,1.000000,0.000000,1.000000,0.380000,0.000000,0.230000
2149,四川.广都/#28ZLK充电模块等值变压器,2,0,0,0,0,0,0,1,1,1,0.000,0.380,17,1,1,-0.012500,0.000,0.230,,,0.000,0.000,,,四川.广都.0.nd42533,'',四川.广都.0.nd42534,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42533,-1,42534,13438,-2,13485,-1,-1,-1,,,0.000000,0.000000,,,1.000000,0.000000,1.000000,0.380000,0.000000,0.230000
2150,四川.广都/#31ZLK充电模块等值变压器,2,0,0,0,0,0,0,1,1,1,0.000,0.380,17,1,1,-0.012500,0.000,0.230,,,0.000,0.000,,,四川.广都.0.nd42535,'',四川.广都.0.nd42536,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42535,-1,42536,13439,-2,13486,-1,-1,-1,,,0.000000,0.000000,,,1.000000,0.000000,1.000000,0.380000,0.000000,0.230000
2151,四川.广都/#32ZLK充电模块等值变压器,2,0,0,0,0,0,0,1,1,1,0.000,0.380,17,1,1,-0.012500,0.000,0.230,,,0.000,0.000,,,四川.广都.0.nd42537,'',四川.广都.0.nd42538,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42537,-1,42538,13440,-2,13487,-1,-1,-1,,,0.000000,0.000000,,,1.000000,0.000000,1.000000,0.380000,0.000000,0.230000
2152,四川.广都/#38ZLK充电模块等值变压器,2,0,0,0,0,0,0,1,1,1,0.000,0.380,17,1,1,-0.012500,0.000,0.230,,,0.000,0.000,,,四川.广都.0.nd42539,'',四川.广都.0.nd42540,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42539,-1,42540,13441,-2,13488,-1,-1,-1,,,0.000000,0.000000,,,1.000000,0.000000,1.000000,0.380000,0.000000,0.230000
2153,四川.广都/#11TZLK充电模块等值变压器,2,48,0,0,0,0,0,1,1,1,0.000,48.000,17,1,1,-0.012500,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,四川.广都.48.nd42542,'',四川.广都.0.nd42541,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42542,-1,42541,13324,-2,13442,-1,-1,-1,0.008681,0.217014,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,48.000000,0.000000,0.380000
2154,四川.广都/#12TZLK充电模块等值变压器,2,48,0,0,0,0,0,1,1,1,0.000,48.000,17,1,1,-0.012500,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,四川.广都.48.nd42544,'',四川.广都.0.nd42543,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42544,-1,42543,13325,-2,13443,-1,-1,-1,0.008681,0.217014,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,48.000000,0.000000,0.380000
2155,四川.广都/#13TZLK充电模块等值变压器,2,48,0,0,0,0,0,1,1,1,0.000,48.000,17,1,1,-0.012500,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,四川.广都.48.nd42546,'',四川.广都.0.nd42545,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42546,-1,42545,13326,-2,13444,-1,-1,-1,0.008681,0.217014,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,48.000000,0.000000,0.380000
2156,四川.广都/#14TZLK充电模块等值变压器,2,48,0,0,0,0,0,1,1,1,0.000,48.000,17,1,1,-0.012500,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,四川.广都.48.nd42548,'',四川.广都.0.nd42547,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42548,-1,42547,13327,-2,13445,-1,-1,-1,0.008681,0.217014,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,48.000000,0.000000,0.380000
2157,四川.广都/#21TZLK充电模块等值变压器,2,48,0,0,0,0,0,1,1,1,0.000,48.000,17,1,1,-0.012500,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,四川.广都.48.nd42550,'',四川.广都.0.nd42549,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1,0,1,'','','','','','','','','','',42550,-1,42549,13328,-2,13446,-1,-1,-1,0.008681,0.217014,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,48.000000,0.000000,0.380000
