id,I_nd,J_nd
1743,3404,17887
1744,17887,3405
1745,3406,166
1746,165,3407
1747,3408,17888
1748,17888,3409
1749,3410,17889
1750,17889,3411
1751,3412,166
1752,165,3413
1753,3414,17890
1754,17890,3415
1755,3416,17891
1756,17891,3417
1757,3418,166
1758,9338,17892
1759,3420,432
1760,17893,3419
1761,492,8583
1762,8584,17894
1763,48,3421
1764,3424,492
1765,17895,3423
1766,49,3427
1767,3428,17896
1768,49,3429
1769,47,3425
1770,47,3431
1771,50,3433
1772,51,3437
1773,3438,17897
1774,50,3435
1775,3440,51
1776,17898,3439
1777,50,3441
1778,35008,35009
1779,3444,434
1780,3444,435
1781,17899,3443
1782,433,3446
1783,434,3445
1784,433,3447
1785,435,3448
1786,434,3449
1787,435,3450
1788,3452,433
1789,3452,434
1790,17900,3451
1791,3454,433
1792,3454,434
1793,17901,3453
1794,3456,433
1795,3456,434
1796,17902,3455
1797,3458,433
1798,3458,434
1799,17903,3457
1800,3460,433
1801,3460,434
1802,17904,3459
1803,3462,433
1804,3462,434
1805,17905,3461
1806,3464,434
1807,3464,435
1808,17906,3463
1809,3466,434
1810,3466,435
1811,17907,3465
1812,17908,3467
1813,3469,169
1814,3471,169
1815,3473,169
1816,3475,169
1817,3477,169
1818,170,3478
1819,3479,17909
1820,17909,3480
1821,3481,17910
1822,17910,3482
1823,3483,171
1824,170,3484
1825,3485,17911
1826,17911,3486
1827,3487,17912
1828,17912,3488
1829,3489,171
1830,170,3490
1831,3491,17913
1832,17913,3492
1833,3493,17914
1834,17914,3494
1835,3495,171
1836,170,3496
1837,3497,17915
1838,17915,3498
1839,3499,17916
1840,17916,3500
1841,3501,171
1842,170,3502
1843,3503,17917
1844,17917,3504
1845,3505,17918
1846,17918,3506
1847,3507,171
1848,380,3508
1849,381,3508
1850,380,3510
1851,381,3510
1852,380,3512
1853,381,3512
1854,3514,380
1855,3515,381
1856,3517,380
1857,3517,381
1858,818,17919
1859,17919,3516
1860,3519,380
1861,3519,381
1862,818,17920
1863,17920,3518
1864,3521,380
1865,3521,381
1866,818,17921
1867,17921,3520
1868,818,381
1869,167,2507
1870,168,2507
1871,2508,17922
1872,167,2509
1873,168,2509
1874,2510,17923
1875,167,3523
1876,168,3522
1877,2512,167
1878,2512,168
1879,17924,2511
1880,2514,167
1881,2514,168
1882,17925,2513
1883,2516,167
1884,2516,168
1885,17926,2515
1886,2518,167
1887,2518,168
1888,17927,2517
1889,2520,167
1890,2520,168
1891,17928,2519
1892,2522,167
1893,2522,168
1894,17929,2521
1895,2524,167
1896,2524,168
1897,17930,2523
1898,3525,172
1899,17931,3524
1900,53,3526
1901,54,3530
1902,53,3528
1903,3533,54
1904,17932,3532
1905,3535,54
1906,17933,3534
1907,53,3536
1908,3539,53
1909,436,3540
1910,437,3540
1911,3541,17934
1912,436,3542
1913,437,3542
1914,3543,17935
1915,3544,436
1916,3545,437
1917,3547,436
1918,3547,437
1919,17936,3546
1920,3549,436
1921,3549,437
1922,17937,3548
1923,3551,436
1924,3551,437
1925,17938,3550
1926,3553,436
1927,3553,437
1928,17939,3552
1929,3555,436
1930,3555,437
1931,17940,3554
1932,3557,436
1933,3557,437
1934,17941,3556
1935,3559,436
1936,3559,437
1937,17942,3558
1938,188,3560
1939,3561,17943
1940,175,3562
1941,176,3562
1942,3563,17944
1943,177,3564
1944,178,3564
1945,3565,17945
1946,175,3567
1947,176,3566
1948,175,16939
1949,177,16940
1950,176,3568
1951,178,3569
1952,177,3571
1953,178,3570
1954,35010,35011
1955,35012,35013
1956,35014,35015
1957,3573,175
1958,3573,176
1959,17946,3572
1960,3575,175
1961,3575,176
1962,17947,3574
1963,3577,177
1964,3577,178
1965,17948,3576
1966,3579,177
1967,3579,178
1968,17949,3578
1969,3581,177
1970,3581,178
1971,17950,3580
1972,3583,177
1973,3583,178
1974,17951,3582
1975,3585,177
1976,3585,178
1977,17952,3584
1978,17953,3586
1979,17954,3587
1980,3589,179
1981,3591,179
1982,3593,179
1983,3595,179
1984,181,3604
1985,3605,17955
1986,17955,3606
1987,3607,17956
1988,17956,3608
1989,3609,182
1990,181,3610
1991,3611,17957
1992,17957,3612
1993,3613,17958
1994,17958,3614
1995,3615,182
1996,181,3616
1997,3617,17959
1998,17959,3618
1999,3619,17960
2000,17960,3620
2001,3621,182
2002,181,3622
2003,3623,17961
2004,17961,3624
2005,3625,17962
2006,55,3626
2007,57,3628
2008,57,3630
2009,55,3636
2010,3633,57
2011,17963,3632
2012,3635,57
2013,17964,3634
2014,56,3638
2015,56,3640
2016,185,3642
2017,186,3642
2018,187,17965
2019,3643,17965
2020,185,3645
2021,186,3644
2022,3647,185
2023,3647,186
2024,187,3646
2025,3649,185
2026,3649,186
2027,187,17966
2028,17966,3648
2029,3651,185
2030,3651,186
2031,187,17967
2032,17967,3650
2033,3653,185
2034,3653,186
2035,187,17968
2036,17968,3652
2037,3655,185
2038,3655,186
2039,187,17969
2040,17969,3654
2041,3657,185
2042,3657,186
2043,187,17970
2044,17970,3656
2045,3659,185
2046,3659,186
2047,187,17971
2048,17971,3658
2049,3661,185
2050,3661,186
2051,187,17972
2052,17972,3660
2053,385,3662
2054,386,3662
2055,385,3664
2056,386,3664
2057,385,3666
2058,386,3666
2059,385,3669
2060,386,3668
2061,3671,385
2062,3671,386
2063,17973,3670
2064,819,17973
2065,3673,385
2066,3673,386
2067,17974,3672
2068,819,17974
2069,3675,385
2070,3675,386
2071,17975,3674
2072,819,17975
2073,3677,385
2074,3677,386
2075,17976,3676
2076,819,17976
2077,3679,385
2078,3679,386
2079,17977,3678
2080,819,17977
2081,3681,385
2082,3681,386
2083,17978,3680
2084,819,17978
2085,3683,385
2086,3683,386
2087,17979,3682
2088,819,17979
2089,3685,385
2090,3685,386
2091,819,3684
2092,173,3686
2093,174,3686
2094,3687,17980
2095,173,3689
2096,174,3688
2097,3691,173
2098,3691,174
2099,17981,3690
2100,3693,173
2101,3693,174
2102,17982,3692
2103,3695,173
2104,3695,174
2105,17983,3694
2106,3697,173
2107,3697,174
2108,17984,3696
2109,17985,3698
2110,52,3702
2111,52,3704
2112,17986,3700
2113,3707,52
2114,17987,3706
2115,382,3708
2116,383,3708
2117,383,3710
2118,384,3710
2119,382,3712
2120,383,3712
2121,3714,382
2122,3715,383
2123,382,3716
2124,384,3717
2125,3719,383
2126,3718,384
2127,3721,382
2128,3721,383
2129,17988,3720
2130,3723,382
2131,3723,383
2132,17989,3722
2133,3725,383
2134,3725,384
2135,17990,3724
2136,3727,383
2137,3727,384
2138,17991,3726
2139,58,3728
2140,58,3730
2141,17992,58
2142,191,3732
2143,192,3732
2144,3733,17993
2145,193,17993
2146,191,3734
2147,192,3734
2148,3735,17994
2149,193,17994
2150,191,3737
2151,192,3736
2152,3739,191
2153,3739,192
2154,17995,3738
2155,193,17995
2156,3741,191
2157,3741,192
2158,17996,3740
2159,193,17996
2160,3743,191
2161,3743,192
2162,17997,3742
2163,193,17997
2164,3745,191
2165,3745,192
2166,17998,3744
2167,193,17998
2168,3747,191
2169,3747,192
2170,17999,3746
2171,193,17999
2172,3749,191
2173,3749,192
2174,193,3748
2175,438,3750
2176,439,3750
2177,3751,18000
2178,438,3753
2179,439,3752
2180,3755,438
2181,3755,439
2182,18001,3754
2183,3757,438
2184,3757,439
2185,18002,3756
2186,3759,438
2187,3759,439
2188,18003,3758
2189,3761,438
2190,3761,439
2191,18004,3760
2192,3763,438
2193,3763,439
2194,18005,3762
2195,3765,438
2196,3765,439
2197,18006,3764
2198,3767,438
2199,3767,439
2200,18007,3766
2201,3769,438
2202,3769,439
2203,18008,3768
2204,183,3770
2205,184,3770
2206,3771,18009
2207,183,3772
2208,184,3772
2209,3773,18010
2210,183,3774
2211,184,3775
2212,3777,183
2213,3777,184
2214,18011,3776
2215,3779,183
2216,3779,184
2217,18012,3778
2218,3781,183
2219,3781,184
2220,18013,3780
2221,3783,183
2222,3783,184
2223,18014,3782
2224,3785,183
2225,3785,184
2226,18015,3784
2227,3787,440
2228,3787,441
2229,18016,3786
2230,3789,440
2231,3789,441
2232,18017,3788
2233,440,3791
2234,441,3790
2235,3793,440
2236,3793,441
2237,18018,3792
2238,3795,440
2239,3795,441
2240,18019,3794
2241,18020,3796
2242,18021,3797
2243,3799,442
2244,3801,442
2245,3803,443
2246,3805,443
2247,444,3806
2248,3807,18022
2249,18022,3808
2250,3809,18023
2251,18023,3810
2252,3811,445
2253,444,3812
2254,3813,18024
2255,18024,3814
2256,3815,18025
2257,18025,3816
2258,3817,445
2259,189,3818
2260,190,3818
2261,3819,18026
2262,189,3820
2263,190,3820
2264,3821,18027
2265,3822,189
2266,3823,190
2267,3825,189
2268,3825,190
2269,18028,3824
2270,3827,189
2271,3827,190
2272,18029,3826
2273,3829,189
2274,3829,190
2275,18030,3828
2276,3831,189
2277,3831,190
2278,18031,3830
2279,18032,18033
2280,63,3832
2281,63,3834
2282,63,3836
2283,18034,18035
2284,3839,63
2285,18036,3838
2286,3841,63
2287,18037,3840
2288,18038,18039
2289,18040,3842
2290,401,3846
2291,402,3848
2292,401,3851
2293,402,3850
2294,18041,3844
2295,3853,401
2296,18042,3852
2297,3855,401
2298,18043,3854
2299,3857,402
2300,18044,3856
2301,3859,402
2302,18045,3858
2303,493,3864
2304,493,3866
2305,18046,3862
2306,3869,493
2307,18047,3868
2308,196,3870
2309,197,3870
2310,198,18048
2311,3871,18048
2312,196,3872
2313,197,3872
2314,198,18049
2315,3873,18049
2316,196,3875
2317,197,3874
2318,3877,196
2319,3877,197
2320,198,3876
2321,3879,196
2322,3879,197
2323,198,18050
2324,18050,3878
2325,3881,196
2326,3881,197
2327,198,18051
2328,18051,3880
2329,3883,196
2330,3883,197
2331,198,18052
2332,18052,3882
2333,3885,196
2334,3885,197
2335,198,18053
2336,18053,3884
2337,3887,196
2338,3887,197
2339,198,18054
2340,18054,3886
2341,3889,196
2342,3889,197
2343,198,18055
2344,18055,3888
2345,212,3890
2346,213,3890
2347,3891,18056
2348,214,18056
2349,212,3892
2350,213,3892
2351,3893,18057
2352,214,18057
2353,212,3895
2354,213,3894
2355,3897,212
2356,3897,213
2357,18058,3896
2358,214,18058
2359,3899,212
2360,3899,213
2361,18059,3898
2362,214,18059
2363,3901,212
2364,3901,213
2365,18060,3900
2366,214,18060
2367,3903,212
2368,3903,213
2369,18061,3902
2370,214,18061
2371,3905,212
2372,3905,213
2373,18062,3904
2374,214,18062
2375,3907,212
2376,3907,213
2377,214,3906
2378,18063,388
2379,3909,387
2380,18064,3908
2381,18064,18065
2382,3911,18064
2383,18066,3910
2384,3913,18066
2385,388,3912
2386,18067,18068
2387,194,3914
2388,195,3914
2389,194,3917
2390,195,3916
2391,3919,194
2392,3919,195
2393,18069,3918
2394,3921,194
2395,3921,195
2396,18070,3920
2397,3923,194
2398,3923,195
2399,18071,3922
2400,3925,194
2401,3925,195
2402,18072,3924
2403,446,3926
2404,447,3926
2405,3927,18073
2406,446,3928
2407,447,3928
2408,3929,18074
2409,446,3930
2410,447,3931
2411,3933,446
2412,3933,447
2413,18075,3932
2414,3935,446
2415,3935,447
2416,18076,3934
2417,3937,446
2418,3937,447
2419,18077,3936
2420,3939,446
2421,3939,447
2422,18078,3938
2423,3941,446
2424,3941,447
2425,18079,3940
2426,3943,446
2427,3943,447
2428,18080,3942
2429,59,3944
2430,62,3948
2431,62,3950
2432,62,3952
2433,60,3946
2434,3955,62
2435,18081,3954
2436,3957,62
2437,18082,3956
2438,61,3958
2439,199,3960
2440,200,3960
2441,201,18083
2442,3961,18083
2443,199,3962
2444,200,3962
2445,201,18084
2446,3963,18084
2447,199,5928
2448,3965,199
2449,3965,200
2450,201,3964
2451,3967,199
2452,3967,200
2453,201,18085
2454,18085,3966
2455,3969,199
2456,3969,200
2457,201,18086
2458,18086,3968
2459,3971,199
2460,3971,200
2461,201,18087
2462,18087,3970
2463,3973,208
2464,18088,3972
2465,3975,18088
2466,18089,3974
2467,3977,18089
2468,209,3976
2469,3979,208
2470,18090,3978
2471,3981,18090
2472,18091,3980
2473,3983,18091
2474,209,3982
2475,3985,208
2476,18092,3984
2477,3987,18092
2478,18093,3986
2479,3989,208
2480,18094,3988
2481,3991,18094
2482,18095,3990
2483,202,3992
2484,203,3992
2485,205,18096
2486,3993,18096
2487,203,3994
2488,204,3994
2489,205,18097
2490,3995,18097
2491,202,3996
2492,203,3997
2493,205,3997
2494,202,3998
2495,204,3999
2496,203,4000
2497,204,4001
2498,4003,203
2499,4003,204
2500,205,4002
2501,4005,202
2502,4005,203
2503,205,18098
2504,18098,4004
2505,4007,202
2506,4007,203
2507,205,18099
2508,18099,4006
2509,4009,202
2510,4009,203
2511,205,18100
2512,18100,4008
2513,4011,202
2514,4011,203
2515,205,18101
2516,18101,4010
2517,4013,202
2518,4013,203
2519,205,18102
2520,18102,4012
2521,4015,202
2522,4015,203
2523,205,18103
2524,18103,4014
2525,4017,202
2526,4017,203
2527,205,18104
2528,18104,4016
2529,4019,203
2530,4019,204
2531,205,18105
2532,18105,4018
2533,4021,203
2534,4021,204
2535,205,18106
2536,18106,4020
2537,4023,204
2538,4023,203
2539,205,18107
2540,18107,4022
2541,4025,204
2542,205,18108
2543,18108,4024
2544,18109,4026
2545,18110,4027
2546,206,4028
2547,206,4030
2548,4033,206
2549,4035,206
2550,4037,206
2551,4039,206
2552,206,4040
2553,207,4042
2554,207,4044
2555,4047,207
2556,4049,207
2557,4051,207
2558,4053,207
2559,207,4054
2560,4059,203
2561,4059,204
2562,205,18111
2563,18111,4058
2564,4057,203
2565,4057,204
2566,205,18112
2567,18112,4056
2568,4061,202
2569,4061,203
2570,205,18113
2571,18113,4060
2572,4063,202
2573,4063,203
2574,205,18114
2575,18114,4062
2576,4065,202
2577,4065,203
2578,205,18115
2579,18115,4064
2580,210,4066
2581,211,4066
2582,814,18116
2583,4067,18116
2584,210,4068
2585,211,4068
2586,814,18117
2587,4069,18117
2588,210,4071
2589,211,4070
2590,4073,210
2591,4073,211
2592,814,4072
2593,4075,210
2594,4075,211
2595,814,18118
2596,18118,4074
2597,4077,210
2598,4077,211
2599,814,18119
2600,18119,4076
2601,4079,210
2602,4079,211
2603,814,18120
2604,18120,4078
2605,4081,210
2606,4081,211
2607,814,18121
2608,18121,4080
2609,4083,210
2610,4083,211
2611,814,18122
2612,18122,4082
2613,4085,210
2614,4085,211
2615,814,18123
2616,18123,4084
2617,4087,210
2618,4087,211
2619,814,18124
2620,18124,4086
2621,4089,210
2622,4089,211
2623,814,18125
2624,18125,4088
2625,220,4090
2626,221,4090
2627,4091,18126
2628,220,4092
2629,221,4092
2630,4093,18127
2631,220,4095
2632,221,4094
2633,4097,220
2634,4097,221
2635,18128,4096
2636,4099,220
2637,4099,221
2638,18129,4098
2639,4101,220
2640,4101,221
2641,18130,4100
2642,4103,220
2643,18131,4102
2644,215,4104
2645,216,4104
2646,813,18132
2647,4105,18132
2648,215,4106
2649,216,4106
2650,813,18133
2651,4107,18133
2652,215,4109
2653,216,4108
2654,4111,215
2655,4111,216
2656,813,4110
2657,4113,215
2658,4113,216
2659,813,18134
2660,18134,4112
2661,4115,215
2662,4115,216
2663,813,18135
2664,18135,4114
2665,4117,215
2666,4117,216
2667,813,18136
2668,18136,4116
2669,4119,215
2670,4119,216
2671,813,18137
2672,18137,4118
2673,4121,215
2674,4121,216
2675,813,18138
2676,18138,4120
2677,4123,215
2678,4123,216
2679,813,18139
2680,18139,4122
2681,4125,215
2682,4125,216
2683,813,18140
2684,18140,4124
2685,4127,217
2686,4127,219
2687,18141,4126
2688,4129,217
2689,4129,218
2690,18142,4128
2691,217,4131
2692,218,4130
2693,217,4133
2694,219,4132
2695,4134,218
2696,4135,219
2697,4137,217
2698,4137,218
2699,18143,4136
2700,4139,217
2701,4139,218
2702,18144,4138
2703,4141,217
2704,4141,218
2705,18145,4140
2706,4143,217
2707,4143,219
2708,18146,4142
2709,4145,217
2710,4145,219
2711,18147,4144
2712,4147,217
2713,18148,4146
2714,4149,217
2715,4149,219
2716,18149,4148
2717,4151,217
2718,18150,4150
2719,18151,4152
2720,18152,4153
2721,4155,455
2722,4157,456
2723,4159,457
2724,18153,4158
2725,4161,18153
2726,18154,4160
2727,4163,18154
2728,458,4162
2729,4165,457
2730,18155,4164
2731,4167,18155
2732,18156,4166
2733,4169,18156
2734,458,4168
2735,18157,18156
2736,4171,457
2737,18158,4170
2738,4173,18158
2739,18159,4172
2740,4175,18159
2741,458,4174
2742,18160,18159
2743,222,4177
2744,223,4176
2745,4179,222
2746,4179,223
2747,18161,4178
2748,4181,222
2749,4181,223
2750,18162,4180
2751,4183,222
2752,4183,223
2753,18163,4182
2754,4185,222
2755,4185,223
2756,18164,4184
2757,4187,222
2758,4187,223
2759,18165,4186
2760,4189,222
2761,4189,223
2762,18166,4188
2763,4191,222
2764,4191,223
2765,18167,4190
2766,224,4192
2767,225,4192
2768,4193,18168
2769,224,4195
2770,225,4194
2771,4197,224
2772,4197,225
2773,821,4196
2774,4199,224
2775,4199,225
2776,821,18169
2777,18169,4198
2778,4201,224
2779,4201,225
2780,821,18170
2781,18170,4200
2782,4203,224
2783,4203,225
2784,821,18171
2785,18171,4202
2786,4205,224
2787,4205,225
2788,821,18172
2789,18172,4204
2790,4207,224
2791,4207,225
2792,821,18173
2793,18173,4206
2794,4209,224
2795,4209,225
2796,821,18174
2797,18174,4208
2798,459,4210
2799,460,4210
2800,4211,18175
2801,4212,459
2802,4213,460
2803,4215,459
2804,4215,460
2805,18176,4214
2806,4217,459
2807,4217,460
2808,18177,4216
2809,4219,226
2810,4219,228
2811,18178,4218
2812,4221,226
2813,4221,227
2814,18179,4220
2815,226,4223
2816,227,4222
2817,226,4225
2818,228,4224
2819,4226,227
2820,4227,228
2821,4229,226
2822,4229,227
2823,18180,4228
2824,4231,226
2825,4231,227
2826,18181,4230
2827,4233,226
2828,4233,227
2829,18182,4232
2830,4235,226
2831,4235,227
2832,18183,4234
2833,4237,226
2834,4237,227
2835,18184,4236
2836,4239,226
2837,4239,227
2838,18185,4238
2839,4241,226
2840,4241,228
2841,18186,4240
2842,4243,226
2843,4243,228
2844,18187,4242
2845,4245,226
2846,4245,228
2847,18188,4244
2848,403,4246
2849,406,4250
2850,406,4252
2851,405,4255
2852,406,4254
2853,404,4248
2854,4257,405
2855,18189,4256
2856,4259,405
2857,18190,4258
2858,4261,406
2859,18191,4260
2860,229,4262
2861,230,4262
2862,4263,18192
2863,4264,229
2864,4265,230
2865,229,11125
2866,231,11126
2867,230,11127
2868,232,11128
2869,4267,229
2870,4267,230
2871,18193,4266
2872,4269,229
2873,4269,230
2874,18194,4268
2875,4271,229
2876,4271,230
2877,18195,4270
2878,4273,231
2879,4273,232
2880,18196,4272
2881,4275,231
2882,4275,232
2883,18197,4274
2884,4277,231
2885,4277,232
2886,18198,4276
2887,4279,231
2888,4279,232
2889,18199,4278
2890,18200,4280
2891,4282,494
2892,4284,494
2893,4286,494
2894,4288,233
2895,18201,4287
2896,4290,18201
2897,18202,4289
2898,4292,18202
2899,234,4291
2900,18202,18203
2901,4294,233
2902,18204,4293
2903,4296,18204
2904,234,4295
2905,18204,18205
2906,4298,233
2907,18206,4297
2908,4300,18206
2909,234,6297
2910,4302,233
2911,18207,4301
2912,4304,18207
2913,18208,4303
2914,4306,18208
2915,234,4305
2916,4308,233
2917,18209,4307
2918,4310,18209
2919,234,4309
2920,461,4311
2921,462,4311
2922,4312,18210
2923,461,4314
2924,462,4313
2925,4316,461
2926,4316,462
2927,18211,4315
2928,4318,461
2929,4318,462
2930,18212,4317
2931,4320,1616
2932,4320,465
2933,18213,4319
2934,463,4322
2935,464,4321
2936,463,4323
2937,465,4324
2938,1616,4325
2939,465,4326
2940,4328,463
2941,4328,464
2942,18214,4327
2943,4330,463
2944,4330,464
2945,18215,4329
2946,4332,1616
2947,4332,465
2948,18216,4331
2949,4334,1616
2950,4334,465
2951,18217,4333
2952,18218,4335
2953,4337,466
2954,4339,466
2955,4341,466
2956,4343,466
2957,4345,466
2958,467,4346
2959,4347,18219
2960,18219,4348
2961,4349,18220
2962,18220,4350
2963,4351,468
2964,18221,4352
2965,4353,18222
2966,18222,4354
2967,4355,468
2968,18223,18222
2969,389,18224
2970,390,18225
2971,4357,389
2972,4356,390
2973,4359,389
2974,18226,4358
2975,4361,390
2976,18227,4360
2977,18228,4362
2978,495,4366
2979,495,4368
2980,495,4370
2981,18229,4364
2982,4373,495
2983,18230,4372
2984,18231,4374
2985,235,4376
2986,236,4376
2987,237,18232
2988,235,4378
2989,236,4378
2990,237,18233
2991,235,4381
2992,236,4380
2993,4383,235
2994,4383,236
2995,18234,4382
2996,237,18234
2997,4385,235
2998,4385,236
2999,18235,4384
3000,237,18235
3001,4387,235
3002,4387,236
3003,18236,4386
3004,237,18236
3005,4389,235
3006,4389,236
3007,18237,4388
3008,237,18237
3009,4391,235
3010,4391,236
3011,18238,4390
3012,237,18238
3013,4393,235
3014,4393,236
3015,18239,4392
3016,237,18239
3017,4395,235
3018,4395,236
3019,237,4394
3020,238,4396
3021,239,4396
3022,4397,18240
3023,238,4399
3024,239,4398
3025,4401,238
3026,4401,239
3027,18241,4400
3028,4403,238
3029,4403,239
3030,18242,4402
3031,4405,238
3032,4405,239
3033,18243,4404
3034,4407,238
3035,4407,239
3036,18244,4406
3037,4409,243
3038,18245,4408
3039,4411,18245
3040,18246,4410
3041,4413,18246
3042,244,4412
3043,4415,243
3044,18247,4414
3045,4417,18247
3046,18248,4416
3047,4419,18248
3048,244,4418
3049,18248,18249
3050,4421,243
3051,18250,4420
3052,18250,18251
3053,4423,18250
3054,18252,4422
3055,18253,18254
3056,18245,18255
3057,4425,18252
3058,244,4424
3059,4427,243
3060,18256,4426
3061,4429,18256
3062,18253,4428
3063,4431,18253
3064,244,4430
3065,240,4432
3066,241,4432
3067,4433,18257
3068,240,4435
3069,241,4434
3070,4437,240
3071,4437,241
3072,18258,4436
3073,4439,240
3074,4439,241
3075,18259,4438
3076,4441,240
3077,4441,241
3078,18260,4440
3079,18261,4442
3080,4444,242
3081,4446,242
3082,4448,242
