id,name,volt,I_node,J_node,I_nd,J_nd,I_id,J_id
序号,断路器名,电压等级,I端所在拓扑节点,J端所在拓扑节点,I端物理节点,J端物理节点,I端所属厂站索引,J端所属厂站索引
4615,四川.红岩子厂/110kV.153开关,110,四川.红岩子厂.110.nd10797,四川.红岩子厂.110.nd1098,10797,1098,1149,1149
4616,四川.红岩子厂/110kV.102开关,110,四川.红岩子厂.110.nd1098,四川.红岩子厂.110.nd10798,1098,10798,1149,1149
4617,四川.红岩子厂/110kV.112开关,110,四川.红岩子厂.110.nd1096,四川.红岩子厂.110.nd1098,1096,1098,1149,1149
4618,四川.攀钢厂/110kV.101开关,110,四川.攀钢厂.110.nd10799,四川.攀钢厂.110.nd10800,10799,10800,1153,1153
4619,四川.攀钢厂/110kV.102开关,110,四川.攀钢厂.110.nd10801,四川.攀钢厂.110.nd10802,10801,10802,1153,1153
4620,四川.攀钢厂/110kV.103开关,110,四川.攀钢厂.110.nd10803,四川.攀钢厂.110.nd10804,10803,10804,1153,1153
4621,四川.攀钢厂/110kV.105开关,110,四川.攀钢厂.110.nd10805,四川.攀钢厂.110.nd10806,10805,10806,1153,1153
4622,四川.攀钢厂/110kV.115开关,110,四川.攀钢厂.110.nd10807,四川.攀钢厂.110.nd10808,10807,10808,1153,1153
4623,四川.攀钢厂/110kV.1149开关,110,四川.攀钢厂.110.nd10809,四川.攀钢厂.110.nd10810,10809,10810,1153,1153
4624,四川.攀钢厂/110kV.1148开关,110,四川.攀钢厂.110.nd10811,四川.攀钢厂.110.nd10812,10811,10812,1153,1153
4625,四川.攀钢厂/110kV.1147开关,110,四川.攀钢厂.110.nd10813,四川.攀钢厂.110.nd10814,10813,10814,1153,1153
4626,四川.攀钢厂/110kV.1146开关,110,四川.攀钢厂.110.nd10815,四川.攀钢厂.110.nd10816,10815,10816,1153,1153
4627,四川.攀钢厂/110kV.1145开关,110,四川.攀钢厂.110.nd10817,四川.攀钢厂.110.nd10818,10817,10818,1153,1153
4628,四川.攀钢厂/110kV.1144开关,110,四川.攀钢厂.110.nd10819,四川.攀钢厂.110.nd10820,10819,10820,1153,1153
4629,四川.攀钢厂/110kV.1143开关,110,四川.攀钢厂.110.nd10821,四川.攀钢厂.110.nd10822,10821,10822,1153,1153
4630,四川.攀钢厂/110kV.168开关,110,四川.攀钢厂.110.nd10823,四川.攀钢厂.110.nd10824,10823,10824,1153,1153
4631,四川.攀钢厂/110kV.112开关,110,四川.攀钢厂.110.nd10825,四川.攀钢厂.110.nd10826,10825,10826,1153,1153
4632,四川.杉树坪厂/35kV.301开关,35,四川.杉树坪厂.35.nd10827,四川.杉树坪厂.35.nd10828,10827,10828,1155,1155
4633,四川.杉树坪厂/35kV.304开关,35,四川.杉树坪厂.35.nd10829,四川.杉树坪厂.35.nd10830,10829,10830,1155,1155
4634,四川.杉树坪厂/10.5kV.1开关,10,四川.杉树坪厂.10.nd10831,四川.杉树坪厂.10.nd10832,10831,10832,1156,1156
4635,四川.杉树坪厂/10.5kV.2开关,10,四川.杉树坪厂.10.nd10833,四川.杉树坪厂.10.nd10834,10833,10834,1156,1156
4636,四川.杉树坪厂/35kV.352开关,35,四川.杉树坪厂.35.nd10835,四川.杉树坪厂.35.nd10836,10835,10836,1155,1155
4637,四川.杉树坪厂/35kV.353开关,35,四川.杉树坪厂.35.nd10837,四川.杉树坪厂.35.nd10838,10837,10838,1155,1155
4638,四川.杉树坪厂/6.3kV.5开关,6,四川.杉树坪厂.6.nd10839,四川.杉树坪厂.6.nd10840,10839,10840,1157,1157
4639,四川.杉树坪厂/6.3kV.6开关,6,四川.杉树坪厂.6.nd10841,四川.杉树坪厂.6.nd10842,10841,10842,1157,1157
4640,四川.广宁厂/110kV.151开关,110,四川.广宁厂.110.nd10843,四川.广宁厂.110.nd10844,10843,10844,1163,1163
4641,四川.广宁厂/6.3kV.601开关,6,四川.广宁厂.6.nd10845,四川.广宁厂.6.nd1105,10845,1105,1164,1164
4642,四川.广宁厂/6.3kV.1开关,6,四川.广宁厂.6.nd1105,四川.广宁厂.6.nd10846,1105,10846,1164,1164
4643,四川.龚家河厂/10.5kV.2开关,10,四川.龚家河厂.10.nd10847,四川.龚家河厂.10.nd10848,10847,10848,1165,1165
4644,四川.龚家河厂/10.5kV.1开关,10,四川.龚家河厂.10.nd10849,四川.龚家河厂.10.nd10850,10849,10850,1165,1165
4645,四川.龚家河厂/110kV.151开关,110,四川.龚家河厂.110.nd10851,四川.龚家河厂.110.nd10852,10851,10852,1166,1166
4646,四川.赵家山厂/110kV.151开关,110,四川.赵家山厂.110.nd10853,四川.赵家山厂.110.nd10854,10853,10854,1169,1169
4647,四川.赵家山厂/110kV.152开关,110,四川.赵家山厂.110.nd10855,四川.赵家山厂.110.nd10856,10855,10856,1169,1169
4648,四川.赵家山厂/110kV.153开关,110,四川.赵家山厂.110.nd10857,四川.赵家山厂.110.nd10858,10857,10858,1169,1169
4649,四川.赵家山厂/110kV.101开关,110,四川.赵家山厂.110.nd10859,四川.赵家山厂.110.nd10860,10859,10860,1169,1169
4650,四川.赵家山厂/10.5kV.1开关,10,四川.赵家山厂.10.nd10861,四川.赵家山厂.10.nd10862,10861,10862,1170,1170
4651,四川.赵家山厂/10.5kV.2开关,10,四川.赵家山厂.10.nd10863,四川.赵家山厂.10.nd10864,10863,10864,1170,1170
4652,四川.豆坝/10.5kV.931开关,10,四川.豆坝.10.nd29062,四川.豆坝.10.nd29063,29062,29063,574,574
4653,四川.豆坝/10.5kV.932开关,10,四川.豆坝.10.nd29064,四川.豆坝.10.nd29065,29064,29065,574,574
4654,四川.豆坝/10.5kV.933开关,10,四川.豆坝.10.nd29066,四川.豆坝.10.nd29067,29066,29067,574,574
4655,四川.豆坝/10.5kV.934开关,10,四川.豆坝.10.nd29068,四川.豆坝.10.nd29069,29068,29069,574,574
4656,四川.豆坝/110kV.131开关,110,四川.豆坝.110.nd29070,四川.豆坝.110.nd29071,29070,29071,575,575
4657,四川.豆坝/110kV.132开关,110,四川.豆坝.110.nd29072,四川.豆坝.110.nd29073,29072,29073,575,575
4658,四川.豆坝/110kV.133开关,110,四川.豆坝.110.nd29074,四川.豆坝.110.nd29075,29074,29075,575,575
4659,四川.豆坝/110kV.135开关,110,四川.豆坝.110.nd29076,四川.豆坝.110.nd29077,29076,29077,575,575
4660,四川.豆坝/110kV.136开关,110,四川.豆坝.110.nd29078,四川.豆坝.110.nd29079,29078,29079,575,575
4661,四川.洼垴厂/10.5kV.1开关,10,四川.洼垴厂.10.nd10865,四川.洼垴厂.10.nd10866,10865,10866,1171,1171
4662,四川.洼垴厂/10.5kV.2开关,10,四川.洼垴厂.10.nd10867,四川.洼垴厂.10.nd10868,10867,10868,1171,1171
4663,四川.洼垴厂/110kV.101开关,110,四川.洼垴厂.110.nd10869,四川.洼垴厂.110.nd10870,10869,10870,1172,1172
4664,四川.洼垴厂/110kV.102开关,110,四川.洼垴厂.110.nd10871,四川.洼垴厂.110.nd10872,10871,10872,1172,1172
4665,四川.洼垴厂/10.5kV.3开关,10,四川.洼垴厂.10.nd10873,四川.洼垴厂.10.nd10874,10873,10874,1171,1171
4666,四川.双滩厂/10.5kV.1开关,10,四川.双滩厂.10.nd10875,四川.双滩厂.10.nd10876,10875,10876,1173,1173
4667,四川.双滩厂/10.5kV.2开关,10,四川.双滩厂.10.nd10877,四川.双滩厂.10.nd10878,10877,10878,1173,1173
4668,四川.双滩厂/110kV.101开关,110,四川.双滩厂.110.nd10879,四川.双滩厂.110.nd10880,10879,10880,1174,1174
4669,四川.双滩厂/110kV.102开关,110,四川.双滩厂.110.nd10881,四川.双滩厂.110.nd10882,10881,10882,1174,1174
4670,四川.双滩厂/10.5kV.3开关,10,四川.双滩厂.10.nd10883,四川.双滩厂.10.nd10884,10883,10884,1173,1173
4671,四川.双滩厂/110kV.152开关,110,四川.双滩厂.110.nd10885,四川.双滩厂.110.nd10886,10885,10886,1174,1174
4672,四川.大兴厂/10.5kV.1开关,10,四川.大兴厂.10.nd10887,四川.大兴厂.10.nd10888,10887,10888,1175,1175
4673,四川.大兴厂/10.5kV.2开关,10,四川.大兴厂.10.nd10889,四川.大兴厂.10.nd10890,10889,10890,1175,1175
4674,四川.大兴厂/110kV.101开关,110,四川.大兴厂.110.nd10891,四川.大兴厂.110.nd10892,10891,10892,1176,1176
4675,四川.大兴厂/110kV.102开关,110,四川.大兴厂.110.nd10893,四川.大兴厂.110.nd10894,10893,10894,1176,1176
4676,四川.大兴厂/10.5kV.3开关,10,四川.大兴厂.10.nd10895,四川.大兴厂.10.nd10896,10895,10896,1175,1175
4677,四川.大兴厂/110kV.151开关,110,四川.大兴厂.110.nd10897,四川.大兴厂.110.nd10898,10897,10898,1176,1176
4678,四川.仔达寨厂/10.5kV.1开关,10,四川.仔达寨厂.10.nd10899,四川.仔达寨厂.10.nd10900,10899,10900,1177,1177
4679,四川.仔达寨厂/10.5kV.2开关,10,四川.仔达寨厂.10.nd10901,四川.仔达寨厂.10.nd10902,10901,10902,1177,1177
4680,四川.仔达寨厂/110kV.101开关,110,四川.仔达寨厂.110.nd10903,四川.仔达寨厂.110.nd10904,10903,10904,1178,1178
4681,四川.仔达寨厂/10.5kV.3开关,10,四川.仔达寨厂.10.nd10905,四川.仔达寨厂.10.nd10906,10905,10906,1177,1177
4682,四川.英雄坡厂/10.5kV.1开关,10,四川.英雄坡厂.10.nd10907,四川.英雄坡厂.10.nd10908,10907,10908,1179,1179
4683,四川.英雄坡厂/10.5kV.2开关,10,四川.英雄坡厂.10.nd10909,四川.英雄坡厂.10.nd10910,10909,10910,1179,1179
4684,四川.英雄坡厂/110kV.102开关,110,四川.英雄坡厂.110.nd10911,四川.英雄坡厂.110.nd10912,10911,10912,1180,1180
4685,四川.英雄坡厂/110kV.151开关,110,四川.英雄坡厂.110.nd10913,四川.英雄坡厂.110.nd10914,10913,10914,1180,1180
4686,四川.英雄坡厂/110kV.152开关,110,四川.英雄坡厂.110.nd10915,四川.英雄坡厂.110.nd10916,10915,10916,1180,1180
4687,四川.英雄坡厂/110kV.153开关,110,四川.英雄坡厂.110.nd10917,四川.英雄坡厂.110.nd10918,10917,10918,1180,1180
4688,四川.英雄坡厂/110kV.154开关,110,四川.英雄坡厂.110.nd10919,四川.英雄坡厂.110.nd10920,10919,10920,1180,1180
4689,四川.英雄坡厂/110kV.101开关,110,四川.英雄坡厂.110.nd10921,四川.英雄坡厂.110.nd10922,10921,10922,1180,1180
4690,四川.新城厂/110kV.151开关,110,四川.新城厂.110.nd10923,四川.新城厂.110.nd10924,10923,10924,1182,1182
4691,四川.新城厂/110kV.152开关,110,四川.新城厂.110.nd10925,四川.新城厂.110.nd10926,10925,10926,1182,1182
4692,四川.新城厂/110kV.101开关,110,四川.新城厂.110.nd10927,四川.新城厂.110.nd10928,10927,10928,1182,1182
4693,四川.新城厂/110kV.102开关,110,四川.新城厂.110.nd10929,四川.新城厂.110.nd10930,10929,10930,1182,1182
4694,四川.新城厂/10.5kV.1开关,10,四川.新城厂.10.nd10931,四川.新城厂.10.nd10932,10931,10932,1183,1183
4695,四川.新城厂/10.5kV.2开关,10,四川.新城厂.10.nd10933,四川.新城厂.10.nd10934,10933,10934,1183,1183
4696,四川.新城厂/10.5kV.3开关,10,四川.新城厂.10.nd10935,四川.新城厂.10.nd10936,10935,10936,1183,1183
4697,四川.沙嘴厂/110kV.151开关,110,四川.沙嘴厂.110.nd10937,四川.沙嘴厂.110.nd10938,10937,10938,1184,1184
4698,四川.沙嘴厂/110kV.152开关,110,四川.沙嘴厂.110.nd10939,四川.沙嘴厂.110.nd10940,10939,10940,1184,1184
4699,四川.沙嘴厂/110kV.153开关,110,四川.沙嘴厂.110.nd10941,四川.沙嘴厂.110.nd10942,10941,10942,1184,1184
4700,四川.沙嘴厂/110kV.101开关,110,四川.沙嘴厂.110.nd10943,四川.沙嘴厂.110.nd10944,10943,10944,1184,1184
4701,四川.沙嘴厂/110kV.102开关,110,四川.沙嘴厂.110.nd10945,四川.沙嘴厂.110.nd10946,10945,10946,1184,1184
4702,四川.沙嘴厂/10.5kV.1开关,10,四川.沙嘴厂.10.nd1125,四川.沙嘴厂.10.nd10947,1125,10947,1185,1185
4703,四川.沙嘴厂/10.5kV.2开关,10,四川.沙嘴厂.10.nd1124,四川.沙嘴厂.10.nd10948,1124,10948,1185,1185
4704,四川.三棵树厂/10.5kV.1开关,10,四川.三棵树厂.10.nd10949,四川.三棵树厂.10.nd10950,10949,10950,1186,1186
4705,四川.三棵树厂/10.5kV.2开关,10,四川.三棵树厂.10.nd10951,四川.三棵树厂.10.nd10952,10951,10952,1186,1186
4706,四川.三棵树厂/110kV.102开关,110,四川.三棵树厂.110.nd10953,四川.三棵树厂.110.nd10954,10953,10954,1187,1187
4707,四川.三棵树厂/110kV.101开关,110,四川.三棵树厂.110.nd10955,四川.三棵树厂.110.nd10956,10955,10956,1187,1187
4708,四川.三棵树厂/110kV.151开关,110,四川.三棵树厂.110.nd10957,四川.三棵树厂.110.nd10958,10957,10958,1187,1187
4709,四川.三棵树厂/110kV.152开关,110,四川.三棵树厂.110.nd10959,四川.三棵树厂.110.nd10960,10959,10960,1187,1187
4710,四川.富流滩厂/10.5kV.901开关,10,四川.富流滩厂.10.nd10961,四川.富流滩厂.10.nd10962,10961,10962,1188,1188
4711,四川.富流滩厂/10.5kV.902开关,10,四川.富流滩厂.10.nd1130,四川.富流滩厂.10.nd10963,1130,10963,1188,1188
4712,四川.富流滩厂/110kV.101开关,110,四川.富流滩厂.110.nd10964,四川.富流滩厂.110.nd10965,10964,10965,1191,1191
4713,四川.富流滩厂/10kV.102开关,110,四川.富流滩厂.110.nd10966,四川.富流滩厂.110.nd10967,10966,10967,1191,1191
4714,四川.富流滩厂/110kV.152开关,110,四川.富流滩厂.110.nd10968,四川.富流滩厂.110.nd10969,10968,10969,1191,1191
4715,四川.富流滩厂/110kV.151开关,110,四川.富流滩厂.110.nd10970,四川.富流滩厂.110.nd10971,10970,10971,1191,1191
4716,四川.富流滩厂/10.5kV.903开关,10,四川.富流滩厂.10.nd1130,四川.富流滩厂.10.nd10972,1130,10972,1188,1188
4717,四川.富流滩厂/35kV.301开关,35,四川.富流滩厂.35.nd10973,四川.富流滩厂.35.nd10974,10973,10974,1189,1189
4718,四川.富流滩厂/35kV.351开关,35,四川.富流滩厂.35.nd10975,四川.富流滩厂.35.nd10976,10975,10976,1189,1189
4719,四川.富流滩厂/10.5kV.906开关,10,四川.富流滩厂.10.nd10977,四川.富流滩厂.10.nd1130,10977,1130,1188,1188
4720,四川.风滩厂/10.5kV.1开关,10,四川.风滩厂.10.nd10978,四川.风滩厂.10.nd10979,10978,10979,1193,1193
4721,四川.中坝厂/6.3kV.2开关,6,四川.中坝厂.6.nd1135,四川.中坝厂.6.nd10980,1135,10980,1195,1195
4722,四川.中坝厂/6.3kV.1开关,6,四川.中坝厂.6.nd1134,四川.中坝厂.6.nd10981,1134,10981,1195,1195
4723,四川.中坝厂/6.3kV.3开关,6,四川.中坝厂.6.nd1135,四川.中坝厂.6.nd10982,1135,10982,1195,1195
4724,四川.中坝厂/6.3kV.601开关,6,四川.中坝厂.6.nd10983,四川.中坝厂.6.nd1134,10983,1134,1195,1195
4725,四川.中坝厂/110kV.101开关,110,四川.中坝厂.110.nd10984,四川.中坝厂.110.nd10985,10984,10985,1198,1198
4726,四川.中坝厂/110kV.102开关,110,四川.中坝厂.110.nd10986,四川.中坝厂.110.nd10987,10986,10987,1198,1198
4727,四川.中坝厂/110kV.151开关,110,四川.中坝厂.110.nd10988,四川.中坝厂.110.nd10989,10988,10989,1198,1198
4728,四川.风滩厂/10.5kV.2开关,10,四川.风滩厂.10.nd10990,四川.风滩厂.10.nd10991,10990,10991,1193,1193
4729,四川.风滩厂/110kV.151开关,110,四川.风滩厂.110.nd10992,四川.风滩厂.110.nd10993,10992,10993,1192,1192
4730,四川.风滩厂/110kV.152开关,110,四川.风滩厂.110.nd10994,四川.风滩厂.110.nd10995,10994,10995,1192,1192
4731,四川.风滩厂/110kV.101开关,110,四川.风滩厂.110.nd10996,四川.风滩厂.110.nd10997,10996,10997,1192,1192
4732,四川.宏阳厂/10.5kV.1开关,10,四川.宏阳厂.10.nd10998,四川.宏阳厂.10.nd10999,10998,10999,1197,1197
4733,四川.宏阳厂/10.5kV.2开关,10,四川.宏阳厂.10.nd11000,四川.宏阳厂.10.nd11001,11000,11001,1197,1197
4734,四川.宏阳厂/110kV.101开关,110,四川.宏阳厂.110.nd11002,四川.宏阳厂.110.nd11003,11002,11003,1196,1196
4735,四川.宏阳厂/110kV.151开关,110,四川.宏阳厂.110.nd11004,四川.宏阳厂.110.nd11005,11004,11005,1196,1196
4736,四川.宏阳厂/110kV.152开关,110,四川.宏阳厂.110.nd11006,四川.宏阳厂.110.nd11007,11006,11007,1196,1196
4737,四川.宏阳厂/110kV.153开关,110,四川.宏阳厂.110.nd11008,四川.宏阳厂.110.nd11009,11008,11009,1196,1196
4738,四川.千佛岩厂/10.5kV.4开关,10,四川.千佛岩厂.10.nd11010,四川.千佛岩厂.10.nd11011,11010,11011,1199,1199
4739,四川.千佛岩厂/10.5kV.3开关,10,四川.千佛岩厂.10.nd11012,四川.千佛岩厂.10.nd11013,11012,11013,1199,1199
4740,四川.千佛岩厂/10.5kV.1开关,10,四川.千佛岩厂.10.nd11014,四川.千佛岩厂.10.nd11015,11014,11015,1199,1199
4741,四川.千佛岩厂/10.5kV.2开关,10,四川.千佛岩厂.10.nd11016,四川.千佛岩厂.10.nd11017,11016,11017,1199,1199
4742,四川.千佛岩厂/10.5kV.5开关,10,四川.千佛岩厂.10.nd11018,四川.千佛岩厂.10.nd11019,11018,11019,1199,1199
4743,四川.千佛岩厂/110kV.101开关,110,四川.千佛岩厂.110.nd11020,四川.千佛岩厂.110.nd11021,11020,11021,1200,1200
4744,四川.千佛岩厂/110kV.102开关,110,四川.千佛岩厂.110.nd11022,四川.千佛岩厂.110.nd11023,11022,11023,1200,1200
4745,四川.千佛岩厂/110kV.151开关,110,四川.千佛岩厂.110.nd11024,四川.千佛岩厂.110.nd11025,11024,11025,1200,1200
4746,四川.千佛岩厂/110kV.152开关,110,四川.千佛岩厂.110.nd11026,四川.千佛岩厂.110.nd11027,11026,11027,1200,1200
4747,四川.毕棚沟厂/6.3kV.1开关,6,四川.毕棚沟厂.6.nd11028,四川.毕棚沟厂.6.nd11029,11028,11029,1202,1202
4748,四川.毕棚沟厂/6.3kV.2开关,6,四川.毕棚沟厂.6.nd11030,四川.毕棚沟厂.6.nd11031,11030,11031,1202,1202
4749,四川.毕棚沟厂/35kV.352开关,35,四川.毕棚沟厂.35.nd11032,四川.毕棚沟厂.35.nd1144,11032,1144,1203,1203
4750,四川.毕棚沟厂/35kV.351开关,35,四川.毕棚沟厂.35.nd11033,四川.毕棚沟厂.35.nd1144,11033,1144,1203,1203
4751,四川.毕棚沟厂/35kV.301开关,35,四川.毕棚沟厂.35.nd1144,四川.毕棚沟厂.35.nd11034,1144,11034,1203,1203
4752,四川.毕棚沟二级厂/35kV.301开关,35,四川.毕棚沟二级厂.35.nd1145,四川.毕棚沟二级厂.35.nd11035,1145,11035,1205,1205
4753,四川.毕棚沟二级厂/35kV.302开关,35,四川.毕棚沟二级厂.35.nd1146,四川.毕棚沟二级厂.35.nd11036,1146,11036,1205,1205
4754,四川.毕棚沟二级厂/35kV.351开关,35,四川.毕棚沟二级厂.35.nd11037,四川.毕棚沟二级厂.35.nd1145,11037,1145,1205,1205
4755,四川.毕棚沟二级厂/35kV.352开关,35,四川.毕棚沟二级厂.35.nd11038,四川.毕棚沟二级厂.35.nd1146,11038,1146,1205,1205
4756,四川.毕棚沟二级厂/35kV.312开关,35,四川.毕棚沟二级厂.35.nd1145,四川.毕棚沟二级厂.35.nd11039,1145,11039,1205,1205
4757,四川.岩坝厂/110kV.151开关,110,四川.岩坝厂.110.nd11040,四川.岩坝厂.110.nd11041,11040,11041,1207,1207
4758,四川.岩坝厂/6.3kV.3开关,6,四川.岩坝厂.6.nd11042,四川.岩坝厂.6.nd11043,11042,11043,1208,1208
4759,四川.岩坝厂/6.3kV.1开关,6,四川.岩坝厂.6.nd11044,四川.岩坝厂.6.nd11045,11044,11045,1208,1208
4760,四川.岩坝厂/6.3kV.2开关,6,四川.岩坝厂.6.nd11046,四川.岩坝厂.6.nd11047,11046,11047,1208,1208
4761,四川.岩坝厂/110kV.152开关,110,四川.岩坝厂.110.nd11048,四川.岩坝厂.110.nd11049,11048,11049,1207,1207
4762,四川.岩坝厂/110kV.101开关,110,四川.岩坝厂.110.nd11050,四川.岩坝厂.110.nd11051,11050,11051,1207,1207
4763,四川.岩坝厂/110kV.102开关,110,四川.岩坝厂.110.nd11052,四川.岩坝厂.110.nd11053,11052,11053,1207,1207
4764,四川.岩坝厂/6.3kV.4开关,6,四川.岩坝厂.6.nd11054,四川.岩坝厂.6.nd11055,11054,11055,1208,1208
4765,四川.五通燃机厂/35kV.301开关,35,四川.五通燃机厂.35.nd11056,四川.五通燃机厂.35.nd11057,11056,11057,1209,1209
4766,四川.五通燃机厂/35kV.1开关,10,四川.五通燃机厂.10.nd11058,四川.五通燃机厂.10.nd11059,11058,11059,1226,1226
4767,四川.明礼厂/35kV.301开关,35,四川.明礼厂.35.nd11060,四川.明礼厂.35.nd11061,11060,11061,1212,1212
4768,四川.明礼厂/6.3kV.1开关,6,四川.明礼厂.6.nd11062,四川.明礼厂.6.nd11063,11062,11063,1213,1213
4769,四川.明礼厂/6.3kV.2开关,6,四川.明礼厂.6.nd11064,四川.明礼厂.6.nd11065,11064,11065,1213,1213
4770,四川.金洞子厂/110kV.151开关,110,四川.金洞子厂.110.nd11066,四川.金洞子厂.110.nd11067,11066,11067,1221,1221
4771,四川.金洞子厂/10.5kV.1开关,10,四川.金洞子厂.10.nd1152,四川.金洞子厂.10.nd11068,1152,11068,1222,1222
4772,四川.金洞子厂/10.5kV.2开关,10,四川.金洞子厂.10.nd1152,四川.金洞子厂.10.nd11069,1152,11069,1222,1222
4773,四川.通口厂/110kV.151开关,110,四川.通口厂.110.nd11070,四川.通口厂.110.nd11071,11070,11071,1224,1224
4774,四川.通口厂/10.5kV.1开关,10,四川.通口厂.10.nd1153,四川.通口厂.10.nd11072,1153,11072,1225,1225
4775,四川.通口厂/10.5kV.2开关,10,四川.通口厂.10.nd1153,四川.通口厂.10.nd11073,1153,11073,1225,1225
4776,四川.成都嘉陵厂/220kV.212开关,220,四川.成都嘉陵厂.220.nd11074,四川.成都嘉陵厂.220.nd11075,11074,11075,1026,1026
4777,四川.马回厂/110kV.J11开关,110,四川.马回厂.110.nd11076,四川.马回厂.110.nd11077,11076,11077,1227,1227
4778,四川.马回厂/110kV.A11开关,110,四川.马回厂.110.nd11078,四川.马回厂.110.nd11079,11078,11079,1227,1227
4779,四川.马回厂/110kV.A12开关,110,四川.马回厂.110.nd11080,四川.马回厂.110.nd11081,11080,11081,1227,1227
4780,四川.马回厂/110kV.A13开关,110,四川.马回厂.110.nd11082,四川.马回厂.110.nd11083,11082,11083,1227,1227
4781,四川.马回厂/110kV.A14开关,110,四川.马回厂.110.nd11084,四川.马回厂.110.nd11085,11084,11085,1227,1227
4782,四川.马回厂/110kV.A15开关,110,四川.马回厂.110.nd11086,四川.马回厂.110.nd11087,11086,11087,1227,1227
4783,四川.马回厂/35kV.A34开关,35,四川.马回厂.35.nd11088,四川.马回厂.35.nd1155,11088,1155,1228,1228
4784,四川.马回厂/35kV.A31开关,35,四川.马回厂.35.nd1155,四川.马回厂.35.nd11089,1155,11089,1228,1228
4785,四川.马回厂/10.5kV.J91开关,10,四川.马回厂.10.nd1157,四川.马回厂.10.nd11090,1157,11090,1229,1229
4786,四川.马回厂/10.5kV.J92开关,10,四川.马回厂.10.nd1157,四川.马回厂.10.nd11091,1157,11091,1229,1229
4787,四川.马回厂/10.5kV.A92开关,10,四川.马回厂.10.nd11092,四川.马回厂.10.nd11093,11092,11093,1229,1229
4788,四川.马回厂/10.5kV.A91开关,10,四川.马回厂.10.nd11094,四川.马回厂.10.nd11095,11094,11095,1229,1229
4789,四川.小兴场厂/110kV.151开关,110,四川.小兴场厂.110.nd11096,四川.小兴场厂.110.nd11097,11096,11097,1219,1219
4790,四川.广宁厂/6.3kV.2开关,6,四川.广宁厂.6.nd1105,四川.广宁厂.6.nd11098,1105,11098,1164,1164
4791,四川.小兴场厂/110kV.152开关,110,四川.小兴场厂.110.nd11099,四川.小兴场厂.110.nd11100,11099,11100,1219,1219
4792,四川.小兴场厂/110kV.101开关,110,四川.小兴场厂.110.nd11101,四川.小兴场厂.110.nd11102,11101,11102,1219,1219
4793,四川.小兴场厂/110kV.102开关,110,四川.小兴场厂.110.nd11103,四川.小兴场厂.110.nd11104,11103,11104,1219,1219
4794,四川.小兴场厂/35kV.302开关,35,四川.小兴场厂.35.nd11105,四川.小兴场厂.35.nd11106,11105,11106,1231,1231
4795,四川.小兴场厂/35kV.303开关,35,四川.小兴场厂.35.nd11107,四川.小兴场厂.35.nd11108,11107,11108,1231,1231
4796,四川.小兴场厂/35kV.351开关,35,四川.小兴场厂.35.nd11109,四川.小兴场厂.35.nd11110,11109,11110,1231,1231
4797,四川.小兴场厂/35kV.353开关,35,四川.小兴场厂.35.nd11111,四川.小兴场厂.35.nd11112,11111,11112,1231,1231
4798,四川.小兴场厂/6.3kV.601开关,6,四川.小兴场厂.6.nd11113,四川.小兴场厂.6.nd11114,11113,11114,1230,1230
4799,四川.小兴场厂/6.3kV.2开关,6,四川.小兴场厂.6.nd11115,四川.小兴场厂.6.nd11116,11115,11116,1230,1230
4800,四川.小兴场厂/6.3kV.3开关,6,四川.小兴场厂.6.nd11117,四川.小兴场厂.6.nd11118,11117,11118,1230,1230
4801,四川.小兴场厂/6.3kV.4开关,6,四川.小兴场厂.6.nd11119,四川.小兴场厂.6.nd11120,11119,11120,1230,1230
4802,四川.小兴场厂/6.3kV.5开关,6,四川.小兴场厂.6.nd11121,四川.小兴场厂.6.nd11122,11121,11122,1230,1230
4803,四川.小兴场厂/6.3kV.1开关,6,四川.小兴场厂.6.nd11123,四川.小兴场厂.6.nd11124,11123,11124,1230,1230
4804,四川.南充/220kV.213开关,220,四川.南充.220.1823,四川.南充.220.1823,11125,11126,189,189
4805,四川.南充/220kV.224开关,220,四川.南充.220.1823,四川.南充.220.1823,11127,11128,189,189
4806,四川.映秀湾厂/10.5kV.8开关,10,四川.映秀湾厂.10.nd29080,四川.映秀湾厂.10.nd29081,29080,29081,283,283
4807,四川.映秀湾厂/10.5kV.6开关,10,四川.映秀湾厂.10.nd29082,四川.映秀湾厂.10.nd29083,29082,29083,283,283
4808,四川.龙潭厂/6.3kV.62开关,6,四川.龙潭厂.6.nd29084,四川.龙潭厂.6.nd29085,29084,29085,518,518
4809,四川.龙潭厂/35kV.501开关,35,四川.龙潭厂.35.nd29086,四川.龙潭厂.35.nd29087,29086,29087,553,553
4810,四川.明台厂/10.5kV.1开关,10,四川.明台厂.10.nd11129,四川.明台厂.10.nd11130,11129,11130,1234,1234
4811,四川.明台厂/10.5kV.2开关,10,四川.明台厂.10.nd11131,四川.明台厂.10.nd11132,11131,11132,1234,1234
4812,四川.明台厂/110kV.101开关,110,四川.明台厂.110.nd11133,四川.明台厂.110.nd11134,11133,11134,1235,1235
4813,四川.明台厂/10.5kV.3开关,10,四川.明台厂.10.nd11135,四川.明台厂.10.nd11136,11135,11136,1234,1234
4814,四川.江油燃机厂/110kV.181开关,110,四川.江油燃机厂.110.nd11137,四川.江油燃机厂.110.nd11138,11137,11138,1238,1238
