id,name,type,I_Vol,K_Vol,J_Vol,I_S,K_S,J_S,Itap_H,Itap_L,Itap_E,Itap_C,Itap_V,Ktap_H,Ktap_L,Ktap_E,Ktap_C,Ktap_V,Jtap_V,Ri,Xi,Rk,Xk,Rj,Xj,I_node,K_node,J_node,I_P,I_Q,K_P,K_Q,J_P,J_Q,I_tap,K_tap,I_off,K_off,J_off,Pi_meas,Qi_meas,Pk_meas,Qk_meas,Pj_meas,Qj_meas,Ti_meas,Tk_meas,G,B,I_nd,K_nd,J_nd,I_bs,K_bs,J_bs,I_island,K_island,J_island,Ri*,Xi*,Rk*,Xk*,Rj*,Xj*,I_t,K_t,J_t,IBase_V,KBase_V,JBase_V
3933,四川.兰错玛光伏厂/#1201箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46294,四川.兰错玛光伏厂.0.nd46295,四川.兰错玛光伏厂.0.nd46296,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46294,46295,46296,14552,14673,14674,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3934,四川.兰错玛光伏厂/#1202箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46297,四川.兰错玛光伏厂.0.nd46298,四川.兰错玛光伏厂.0.nd46299,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46297,46298,46299,14553,14675,14676,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3935,四川.兰错玛光伏厂/#1203箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46300,四川.兰错玛光伏厂.0.nd46301,四川.兰错玛光伏厂.0.nd46302,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46300,46301,46302,14554,14677,14678,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3936,四川.兰错玛光伏厂/#1204箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46303,四川.兰错玛光伏厂.0.nd46304,四川.兰错玛光伏厂.0.nd46305,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46303,46304,46305,14555,14679,14680,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3937,四川.兰错玛光伏厂/#1205箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46306,四川.兰错玛光伏厂.0.nd46307,四川.兰错玛光伏厂.0.nd46308,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46306,46307,46308,14556,14681,14682,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3938,四川.兰错玛光伏厂/#1206箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46309,四川.兰错玛光伏厂.0.nd46310,四川.兰错玛光伏厂.0.nd46311,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46309,46310,46311,14557,14683,14684,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3939,四川.兰错玛光伏厂/#1207箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46312,四川.兰错玛光伏厂.0.nd46313,四川.兰错玛光伏厂.0.nd46314,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46312,46313,46314,14558,14685,14686,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3940,四川.兰错玛光伏厂/#1208箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46315,四川.兰错玛光伏厂.0.nd46316,四川.兰错玛光伏厂.0.nd46317,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46315,46316,46317,14559,14687,14688,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3941,四川.兰错玛光伏厂/#1209箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46318,四川.兰错玛光伏厂.0.nd46319,四川.兰错玛光伏厂.0.nd46320,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46318,46319,46320,14560,14689,14690,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3942,四川.兰错玛光伏厂/#1301箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46321,四川.兰错玛光伏厂.0.nd46322,四川.兰错玛光伏厂.0.nd46323,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46321,46322,46323,14561,14691,14692,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3943,四川.兰错玛光伏厂/#1302箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46324,四川.兰错玛光伏厂.0.nd46325,四川.兰错玛光伏厂.0.nd46326,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46324,46325,46326,14562,14693,14694,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3944,四川.兰错玛光伏厂/#1303箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46327,四川.兰错玛光伏厂.0.nd46328,四川.兰错玛光伏厂.0.nd46329,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46327,46328,46329,14563,14695,14696,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3945,四川.兰错玛光伏厂/#1304箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46330,四川.兰错玛光伏厂.0.nd46331,四川.兰错玛光伏厂.0.nd46332,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46330,46331,46332,14564,14697,14698,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3946,四川.兰错玛光伏厂/#1305箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46333,四川.兰错玛光伏厂.0.nd46334,四川.兰错玛光伏厂.0.nd46335,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46333,46334,46335,14565,14699,14700,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3947,四川.兰错玛光伏厂/#1306箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46336,四川.兰错玛光伏厂.0.nd46337,四川.兰错玛光伏厂.0.nd46338,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46336,46337,46338,14566,14701,14702,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3948,四川.兰错玛光伏厂/#1307箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46339,四川.兰错玛光伏厂.0.nd46340,四川.兰错玛光伏厂.0.nd46341,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46339,46340,46341,14567,14703,14704,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3949,四川.兰错玛光伏厂/#1308箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46342,四川.兰错玛光伏厂.0.nd46343,四川.兰错玛光伏厂.0.nd46344,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46342,46343,46344,14568,14705,14706,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3950,四川.兰错玛光伏厂/#1309箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46345,四川.兰错玛光伏厂.0.nd46346,四川.兰错玛光伏厂.0.nd46347,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46345,46346,46347,14569,14707,14708,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3951,四川.兰错玛光伏厂/#1310箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46348,四川.兰错玛光伏厂.0.nd46349,四川.兰错玛光伏厂.0.nd46350,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46348,46349,46350,14570,14709,14710,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3952,四川.兰错玛光伏厂/#1401箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46351,四川.兰错玛光伏厂.0.nd46352,四川.兰错玛光伏厂.0.nd46353,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46351,46352,46353,14571,14711,14712,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3953,四川.兰错玛光伏厂/#1402箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46354,四川.兰错玛光伏厂.0.nd46355,四川.兰错玛光伏厂.0.nd46356,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46354,46355,46356,14572,14713,14714,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3954,四川.兰错玛光伏厂/#1403箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46357,四川.兰错玛光伏厂.0.nd46358,四川.兰错玛光伏厂.0.nd46359,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46357,46358,46359,14573,14715,14716,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3955,四川.兰错玛光伏厂/#1404箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46360,四川.兰错玛光伏厂.0.nd46361,四川.兰错玛光伏厂.0.nd46362,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46360,46361,46362,14574,14717,14718,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3956,四川.兰错玛光伏厂/#1405箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46363,四川.兰错玛光伏厂.0.nd46364,四川.兰错玛光伏厂.0.nd46365,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46363,46364,46365,14575,14719,14720,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3957,四川.兰错玛光伏厂/#1406箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46366,四川.兰错玛光伏厂.0.nd46367,四川.兰错玛光伏厂.0.nd46368,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46366,46367,46368,14576,14721,14722,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3958,四川.兰错玛光伏厂/#1407箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46369,四川.兰错玛光伏厂.0.nd46370,四川.兰错玛光伏厂.0.nd46371,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46369,46370,46371,14577,14723,14724,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3959,四川.兰错玛光伏厂/#1408箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46372,四川.兰错玛光伏厂.0.nd46373,四川.兰错玛光伏厂.0.nd46374,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46372,46373,46374,14578,14725,14726,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3960,四川.兰错玛光伏厂/#1409箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46375,四川.兰错玛光伏厂.0.nd46376,四川.兰错玛光伏厂.0.nd46377,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46375,46376,46377,14579,14727,14728,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3961,四川.兰错玛光伏厂/#1410箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46378,四川.兰错玛光伏厂.0.nd46379,四川.兰错玛光伏厂.0.nd46380,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46378,46379,46380,14580,14729,14730,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3962,四川.兰错玛光伏厂/#1411箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.兰错玛光伏厂.35.nd46381,四川.兰错玛光伏厂.0.nd46382,四川.兰错玛光伏厂.0.nd46383,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46381,46382,46383,14581,14731,14732,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3995,四川.宜木光伏厂/#2301箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46448,四川.宜木光伏厂.0.nd46449,四川.宜木光伏厂.0.nd46450,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46448,46449,46450,19031,19095,19096,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3996,四川.宜木光伏厂/#2302箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46451,四川.宜木光伏厂.0.nd46452,四川.宜木光伏厂.0.nd46453,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46451,46452,46453,19032,19097,19098,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3997,四川.宜木光伏厂/#2303箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46454,四川.宜木光伏厂.0.nd46455,四川.宜木光伏厂.0.nd46456,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46454,46455,46456,19033,19099,19100,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3998,四川.宜木光伏厂/#2304箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46457,四川.宜木光伏厂.0.nd46458,四川.宜木光伏厂.0.nd46459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46457,46458,46459,19034,19101,19102,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
3999,四川.宜木光伏厂/#2305箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46460,四川.宜木光伏厂.0.nd46461,四川.宜木光伏厂.0.nd46462,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46460,46461,46462,19035,19103,19104,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4000,四川.宜木光伏厂/#2306箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46463,四川.宜木光伏厂.0.nd46464,四川.宜木光伏厂.0.nd46465,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46463,46464,46465,19036,19105,19106,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4001,四川.宜木光伏厂/#2307箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46466,四川.宜木光伏厂.0.nd46467,四川.宜木光伏厂.0.nd46468,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46466,46467,46468,19037,19107,19108,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4002,四川.宜木光伏厂/#2308箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46469,四川.宜木光伏厂.0.nd46470,四川.宜木光伏厂.0.nd46471,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46469,46470,46471,19038,19109,19110,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4003,四川.宜木光伏厂/#2401箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46472,四川.宜木光伏厂.0.nd46473,四川.宜木光伏厂.0.nd46474,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46472,46473,46474,19039,19111,19112,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4004,四川.宜木光伏厂/#2402箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46475,四川.宜木光伏厂.0.nd46476,四川.宜木光伏厂.0.nd46477,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46475,46476,46477,19040,19113,19114,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4005,四川.宜木光伏厂/#2403箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46478,四川.宜木光伏厂.0.nd46479,四川.宜木光伏厂.0.nd46480,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46478,46479,46480,19041,19115,19116,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4006,四川.宜木光伏厂/#2404箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46481,四川.宜木光伏厂.0.nd46482,四川.宜木光伏厂.0.nd46483,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46481,46482,46483,19042,19117,19118,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4007,四川.宜木光伏厂/#2405箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46484,四川.宜木光伏厂.0.nd46485,四川.宜木光伏厂.0.nd46486,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46484,46485,46486,19043,19119,19120,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4008,四川.宜木光伏厂/#2406箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46487,四川.宜木光伏厂.0.nd46488,四川.宜木光伏厂.0.nd46489,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46487,46488,46489,19044,19121,19122,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4009,四川.宜木光伏厂/#2407箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46490,四川.宜木光伏厂.0.nd46491,四川.宜木光伏厂.0.nd46492,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46490,46491,46492,19045,19123,19124,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4010,四川.宜木光伏厂/#2408箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.宜木光伏厂.35.nd46493,四川.宜木光伏厂.0.nd46494,四川.宜木光伏厂.0.nd46495,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46493,46494,46495,19046,19125,19126,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4052,四川.洛乌沟光伏厂/#1301箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46578,四川.洛乌沟光伏厂.0.nd46579,四川.洛乌沟光伏厂.0.nd46580,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46578,46579,46580,15449,15576,15577,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4053,四川.洛乌沟光伏厂/#1302箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46581,四川.洛乌沟光伏厂.0.nd46582,四川.洛乌沟光伏厂.0.nd46583,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46581,46582,46583,15450,15578,15579,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
4054,四川.洛乌沟光伏厂/#1303箱变,3,35,0,0,1,0,1,1,1,1,0.0,37.0,1,1,1,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,四川.洛乌沟光伏厂.35.nd46584,四川.洛乌沟光伏厂.0.nd46585,四川.洛乌沟光伏厂.0.nd46586,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,'','','','','','','','','','',46584,46585,46586,15451,15580,15581,-1,-1,-1,0.0001,0.001,0.0001,0.001,0.0001,0.001,1.0,1.0,1.0,37.0,0.4,0.4
