id,name,volt,Q_rate,V_rate,position,node,P,Q,off,Q_meas,nd,bs,island,type,base_value
序号,并补名,电压等级,额定容量,额定电压,连接位置,所在拓扑节点,有功功率,无功功率,停运标志,无功量测,物理节点,计算节点,电气岛号,类型,电压等级
537,达州.35kV.1-3#电抗器,35,-60.000,37.000,0,四川.达州.35.4455,0.000,0.000,1,0,6619,4455,0,Compensator_P,35
538,丹巴.35kV.1-1#电抗器,35,-60.000,37.000,0,四川.丹巴.35.nd12810,0.000,0.000,1,0,12810,7659,-1,Compensator_P,35
539,丹巴.35kV.1-2#电抗器,35,-60.000,37.000,0,四川.丹巴.35.nd12812,0.000,0.000,1,0,12812,7659,-1,Compensator_P,35
540,丹巴.35kV.1-3#电抗器,35,-60.000,37.000,0,四川.丹巴.35.nd12814,0.000,0.000,1,0,12814,7659,-1,Compensator_P,35
541,丹巴.35kV.2-1#电抗器,35,-60.000,37.000,0,四川.丹巴.35.7660,0.000,-52.747,0,-55.87,12816,7660,0,Compensator_P,35
542,丹巴.35kV.2-2#电抗器,35,-60.000,37.000,0,四川.丹巴.35.7660,0.000,0.000,1,0,12818,7660,0,Compensator_P,35
543,丹巴.35kV.2-3#电抗器,35,-60.000,37.000,0,四川.丹巴.35.7660,0.000,0.000,1,0,12820,7660,0,Compensator_P,35
544,木里.35kV.1-2#电抗器,35,-60.000,37.000,0,西南.木里站.35.5764,0.000,0.000,1,0,12490,5764,0,Compensator_P,35
545,木里.35kV.2-2#电抗器,35,-60.000,37.000,0,西南.木里站.35.5763,0.000,-54.491,0,-56.07,12494,5763,0,Compensator_P,35
546,南天.500kV.东天Ⅰ线电抗器,500,-150.000,525.000,国调.东天一线,国调.南天站.500.1984,0.000,-137.086,0,-136.64,23874,1984,0,Compensator_P,525
547,南天.500kV.东天Ⅱ线电抗器,500,-150.000,525.000,国调.东天二线,国调.南天站.500.1984,0.000,-137.086,0,-136.46,23875,1984,0,Compensator_P,525
548,水洛.35kV.1-2#电抗器,35,-60.000,37.000,0,四川.水洛.35.7744,0.000,-51.923,0,-51.08,12961,7744,0,Compensator_P,35
549,水洛.35kV.1-1#电抗器,35,-60.000,37.000,0,四川.水洛.35.7744,0.000,-51.923,0,-50.63,12959,7744,0,Compensator_P,35
550,乡城.35kV.2-1#电抗器,35,-60.000,37.000,0,四川.乡城.35.7891,0.000,-51.640,0,-53.05,13060,7891,0,Compensator_P,35
551,乡城.35kV.1-1#电抗器,35,-60.000,37.000,0,四川.乡城.35.7892,0.000,-51.724,0,-53.28,14181,7892,0,Compensator_P,35
552,乡城.35kV.2-2#电抗器,35,-60.000,37.000,0,四川.乡城.35.7891,0.000,-51.640,0,-53.08,13062,7891,0,Compensator_P,35
553,乡城.35kV.1-2#电抗器,35,-60.000,37.000,0,四川.乡城.35.7892,0.000,-51.724,0,-53.31,14183,7892,0,Compensator_P,35
554,乡城.35kV.1-3#电抗器,35,-60.000,37.000,0,四川.乡城.35.7892,0.000,0.000,1,0,14185,7892,0,Compensator_P,35
555,乡城.35kV.2-3#电抗器,35,-60.000,37.000,0,四川.乡城.35.7891,0.000,0.000,1,0,17260,7891,0,Compensator_P,35
556,乡城.35kV.3-1#电抗器,35,-60.000,37.000,0,四川.乡城.35.nd50433,0.000,0.000,1,0,50433,7895,-1,Compensator_P,35
557,乡城.35kV.3-2#电抗器,35,-60.000,37.000,0,四川.乡城.35.nd50434,0.000,0.000,1,0,50434,7896,-1,Compensator_P,35
558,乡城.35kV.3-3#电抗器,35,-60.000,37.000,0,四川.乡城.35.nd50435,0.000,0.000,1,0,50435,7897,-1,Compensator_P,35
559,水洛.500kV.乡水一线电抗器,500,-120.000,525.000,四川.乡水一线,四川.水洛.500.7715,0.000,-110.508,0,-110.75,24014,7715,0,Compensator_P,525
560,水洛.500kV.乡水二线电抗器,500,-120.000,525.000,四川.乡水二线,四川.水洛.500.7715,0.000,-110.508,0,-110.71,24013,7715,0,Compensator_P,525
561,宜宾换流站.500kV.5611ACF,500,235.000,525.000,0,国调.宜宾换流.500.8912,0.000,233.914,0,250.28,13450,8912,0,Compensator_P,525
562,宜宾换流站.500kV.5612ACF,500,235.000,525.000,0,国调.宜宾换流.500.8912,0.000,233.914,0,229.22,13452,8912,0,Compensator_P,525
563,宜宾换流站.500kV.5613SC,500,285.000,525.000,0,国调.宜宾换流.500.8912,0.000,283.683,0,277.57,13454,8912,0,Compensator_P,525
564,宜宾换流站.500kV.5614SC,500,285.000,525.000,0,国调.宜宾换流.500.8912,0.000,283.683,0,277.46,13456,8912,0,Compensator_P,525
565,宜宾换流站.500kV.5621ACF,500,235.000,525.000,0,国调.宜宾换流.500.8912,0.000,233.914,0,250.95,13457,8912,0,Compensator_P,525
566,宜宾换流站.500kV.5622ACF,500,235.000,525.000,0,国调.宜宾换流.500.8912,0.000,233.914,0,229.05,13459,8912,0,Compensator_P,525
567,宜宾换流站.500kV.5623ACF,500,235.000,525.000,0,国调.宜宾换流.500.8912,0.000,233.914,0,230.62,13461,8912,0,Compensator_P,525
568,宜宾换流站.500kV.5624SC,500,285.000,525.000,0,国调.宜宾换流.500.8912,0.000,283.683,0,278.24,13463,8912,0,Compensator_P,525
569,宜宾换流站.500kV.5631ACF,500,235.000,525.000,0,国调.宜宾换流.500.8912,0.000,233.914,0,250.45,13466,8912,0,Compensator_P,525
570,宜宾换流站.500kV.5632ACF,500,235.000,525.000,0,国调.宜宾换流.500.8912,0.000,233.914,0,228.38,13468,8912,0,Compensator_P,525
571,宜宾换流站.500kV.5633ACF,500,235.000,525.000,0,国调.宜宾换流.500.8912,0.000,233.914,0,229.69,13470,8912,0,Compensator_P,525
572,宜宾换流站.500kV.5634SC,500,285.000,525.000,0,国调.宜宾换流.500.8912,0.000,283.683,0,277.29,13472,8912,0,Compensator_P,525
573,宜宾换流站.500kV.5641ACF,500,235.000,525.000,0,国调.宜宾换流.500.8912,0.000,233.914,0,251.54,13474,8912,0,Compensator_P,525
574,宜宾换流站.500kV.5642ACF,500,235.000,525.000,0,国调.宜宾换流.500.8912,0.000,233.914,0,228.54,13476,8912,0,Compensator_P,525
575,宜宾换流站.500kV.5643SC,500,285.000,525.000,0,国调.宜宾换流.500.8912,0.000,0.000,1,0.11,13478,8912,0,Compensator_P,525
576,宜宾换流站.500kV.5644SC,500,285.000,525.000,0,国调.宜宾换流.500.8912,0.000,0.000,1,0.11,13480,8912,0,Compensator_P,525
577,宜宾换流站.500kV.5645SC,500,285.000,525.000,0,国调.宜宾换流.500.8912,0.000,0.000,1,0.17,13506,8912,0,Compensator_P,525
578,宜宾换流站.35kV.311L,35,-60.000,37.000,0,国调.宜宾换流.35.8942,0.000,0.000,1,-0.01,13483,8942,0,Compensator_P,35
579,宜宾换流站.35kV.312L,35,-60.000,37.000,0,国调.宜宾换流.35.8942,0.000,0.000,1,0,13485,8942,0,Compensator_P,35
580,宜宾换流站.35kV.313L,35,-60.000,37.000,0,国调.宜宾换流.35.8942,0.000,0.000,1,-0.01,13487,8942,0,Compensator_P,35
581,宜宾换流站.35kV.321L,35,-60.000,37.000,0,国调.宜宾换流.35.8943,0.000,0.000,1,0,13492,8943,0,Compensator_P,35
582,宜宾换流站.35kV.322L,35,-60.000,37.000,0,国调.宜宾换流.35.8943,0.000,0.000,1,0,13494,8943,0,Compensator_P,35
583,宜宾换流站.35kV.323L,35,-60.000,37.000,0,国调.宜宾换流.35.8943,0.000,0.000,1,-0.01,13496,8943,0,Compensator_P,35
584,宜宾换流站.500kV.5615SC,500,285.000,525.000,0,国调.宜宾换流.500.8912,0.000,283.683,0,277.96,13500,8912,0,Compensator_P,525
585,宜宾换流站.500kV.5625SC,500,285.000,525.000,0,国调.宜宾换流.500.8912,0.000,0.000,1,0,13501,8912,0,Compensator_P,525
586,宜宾换流站.500kV.5635SC,500,285.000,525.000,0,国调.宜宾换流.500.8912,0.000,0.000,1,0.17,13504,8912,0,Compensator_P,525
587,蜀州.500kV.康蜀三线电抗器,500,-180.000,525.000,四川.康蜀三线,四川.蜀州.500.2649,0.000,-179.184,0,-0.73,24234,2649,0,Compensator_P,525
588,蜀州.500kV.康蜀四线电抗器,500,-180.000,525.000,四川.康蜀四线,四川.蜀州.500.2649,0.000,-179.184,0,-179.52,24233,2649,0,Compensator_P,525
589,巴中.35kV.1-2电容器,35,60.000,37.000,0,四川.巴中.35.9615,0.000,0.000,1,0,13646,9615,0,Compensator_P,35
590,巴中.35kV.1-1电容器,35,60.000,37.000,0,四川.巴中.35.9615,0.000,0.000,1,0,13644,9615,0,Compensator_P,35
591,巴中.35kV.1-3电容器,35,60.000,37.000,0,四川.巴中.35.9615,0.000,0.000,1,0,13648,9615,0,Compensator_P,35
592,巴中.35kV.1-1电抗器,35,-60.000,37.000,0,四川.巴中.35.9615,0.000,-60.741,0,-59.18,13650,9615,0,Compensator_P,35
593,巴中.35kV.1-2电抗器,35,-60.000,37.000,0,四川.巴中.35.9615,0.000,-60.741,0,-59.59,13652,9615,0,Compensator_P,35
594,巴中.35kV.2-1电容器,35,60.000,37.000,0,四川.巴中.35.9616,0.000,0.000,1,0,13654,9616,0,Compensator_P,35
595,巴中.35kV.2-2电容器,35,60.000,37.000,0,四川.巴中.35.9616,0.000,0.000,1,0,13656,9616,0,Compensator_P,35
596,巴中.35kV.2-3电容器,35,60.000,37.000,0,四川.巴中.35.9616,0.000,0.000,1,0,13658,9616,0,Compensator_P,35
597,巴中.35kV.2-1电抗器,35,-60.000,37.000,0,四川.巴中.35.9616,0.000,-60.790,0,-58.96,13660,9616,0,Compensator_P,35
598,巴中.35kV.2-2电抗器,35,-60.000,37.000,0,四川.巴中.35.9616,0.000,-60.790,0,-59.73,13662,9616,0,Compensator_P,35
599,达州.500kV.中达二线电抗器,500,-90.000,525.000,四川.中达二线,四川.达州.500.4442,0.000,-82.049,0,-82.32,24362,4442,0,Compensator_P,525
600,澜沧江站.220kV.塘澜二线线路高抗,220,-31.500,230.000,0,西南.澜沧江站.220.9888,0.000,0.000,1,0,24515,9888,27,Compensator_P,230
601,澜沧江站.220kV.塘澜一线线路高抗,220,-31.500,230.000,0,西南.澜沧江站.220.9888,0.000,0.000,1,0,24514,9888,27,Compensator_P,230
602,澜沧江站.10.5kV.171电抗器,10,-6.000,10.500,0,西南.澜沧江站.10.9903,0.000,0.000,1,0,14308,9903,27,Compensator_P,10.5
603,澜沧江站.10.5kV.172电抗器,10,-6.000,10.500,0,西南.澜沧江站.10.9904,0.000,0.000,0,-5.35,14309,9904,27,Compensator_P,10.5
604,澜沧江站.10.5kV.173电抗器,10,-6.000,10.500,0,西南.澜沧江站.10.9903,0.000,0.000,0,-5.45,14310,9903,27,Compensator_P,10.5
605,澜沧江站.10.5kV.174电抗器,10,-6.000,10.500,0,西南.澜沧江站.10.9904,0.000,0.000,0,-5.35,14311,9904,27,Compensator_P,10.5
606,澜沧江站.10.5kV.175电抗器,10,-6.000,10.500,0,西南.澜沧江站.10.9903,0.000,0.000,0,-5.45,14312,9903,27,Compensator_P,10.5
607,澜沧江站.10.5kV.176电抗器,10,-6.000,10.500,0,西南.澜沧江站.10.9904,0.000,0.000,0,-5.36,14313,9904,27,Compensator_P,10.5
608,澜沧江站.10.5kV.177电抗器,10,-6.000,10.500,0,西南.澜沧江站.10.9903,0.000,0.000,0,-5.46,14314,9903,27,Compensator_P,10.5
609,澜沧江站.10.5kV.178电抗器,10,-6.000,10.500,0,西南.澜沧江站.10.9904,0.000,0.000,0,-5.34,14315,9904,27,Compensator_P,10.5
610,新都桥.35kV.#2-1电抗器,35,-60.000,37.000,0,四川.新都桥.35.nd14052,0.000,0.000,1,0,14052,9992,-1,Compensator_P,35
611,新都桥.35kV.#1-1电抗器,35,-60.000,37.000,0,四川.新都桥.35.9993,0.000,-56.867,0,-58.14,14050,9993,0,Compensator_P,35
612,甘谷地.500kV.甘桥二线电抗器,500,-90.000,525.000,四川.甘桥二线,四川.甘谷地.500.5695,0.000,-84.036,0,-84.45,24571,5695,0,Compensator_P,525
613,甘谷地.500kV.甘桥一线电抗器,500,-90.000,525.000,四川.甘桥一线,四川.甘谷地.500.5695,0.000,-84.036,0,-84.45,24570,5695,0,Compensator_P,525
614,巴塘.10.5kV.电容器Ⅲ路,10,7.000,10.500,0,西南.巴塘站.10.9959,0.000,0.000,1,0,14221,9959,0,Compensator_P,10.5
615,巴塘.10.5kV.电容器Ⅱ路,10,7.000,10.500,0,西南.巴塘站.10.9959,0.000,0.000,1,0,14222,9959,0,Compensator_P,10.5
616,巴塘.10.5kV.电容器Ⅰ路,10,7.000,10.500,0,西南.巴塘站.10.9959,0.000,0.000,1,0,14223,9959,0,Compensator_P,10.5
617,巴塘.10.5kV.电抗器Ⅲ路,10,-7.000,10.500,0,西南.巴塘站.10.9959,0.000,0.000,1,0,14224,9959,0,Compensator_P,10.5
618,巴塘.10.5kV.电抗器Ⅱ路,10,-7.000,10.500,0,西南.巴塘站.10.9959,0.000,-5.956,0,-6.63,14225,9959,0,Compensator_P,10.5
619,巴塘.10.5kV.电抗器Ⅰ路,10,-7.000,10.500,0,西南.巴塘站.10.9959,0.000,-5.956,0,-6.58,14226,9959,0,Compensator_P,10.5
620,巴塘.10.5kV.电抗器Ⅵ路,10,-7.000,10.500,0,西南.巴塘站.10.9959,0.000,0.000,1,0,14227,9959,0,Compensator_P,10.5
621,巴塘.10.5kV.电抗器Ⅴ路,10,-7.000,10.500,0,西南.巴塘站.10.9959,0.000,-5.956,0,-6.68,14228,9959,0,Compensator_P,10.5
622,巴塘.10.5kV.电抗器Ⅳ路,10,-7.000,10.500,0,西南.巴塘站.10.9959,0.000,-5.956,0,-6.53,14229,9959,0,Compensator_P,10.5
623,巴塘.220kV.269线路高抗,220,-26.200,230.000,0,西南.巴塘站.220.9922,0.000,0.000,1,0,24616,9922,0,Compensator_P,230
624,巴塘.220kV.268线路高抗,220,-26.200,230.000,0,西南.巴塘站.220.9922,0.000,0.000,1,0,24615,9922,0,Compensator_P,230
625,巴塘.220kV.塘乡二线电抗器,220,-31.500,230.000,0,西南.巴塘站.220.nd50436,0.000,0.000,1,0,50436,9929,-1,Compensator_P,230
626,巴塘.220kV.塘乡一线电抗器,220,-31.500,230.000,0,西南.巴塘站.220.nd50437,0.000,0.000,1,0,50437,9930,-1,Compensator_P,230
627,玉龙.10.5kV.171电抗器,10,-4.000,10.500,0,西藏.玉龙.10.9917,0.000,0.000,0,-3.75,14282,9917,27,Compensator_P,10.5
628,玉龙.10.5kV.172电抗器,10,-4.000,10.500,0,西藏.玉龙.10.nd14283,0.000,0.000,1,-3.67,14283,9918,-1,Compensator_P,10.5
629,玉龙.10.5kV.173电抗器,10,-4.000,10.500,0,西藏.玉龙.10.9917,0.000,0.000,0,-3.75,14284,9917,27,Compensator_P,10.5
630,玉龙.10.5kV.174电抗器,10,-4.000,10.500,0,西藏.玉龙.10.nd14285,0.000,0.000,1,-3.67,14285,9918,-1,Compensator_P,10.5
631,玉龙.10.5kV.175电抗器,10,-4.000,10.500,0,西藏.玉龙.10.9917,0.000,0.000,0,-3.74,14286,9917,27,Compensator_P,10.5
632,玉龙.10.5kV.176电抗器,10,-4.000,10.500,0,西藏.玉龙.10.nd14287,0.000,0.000,1,-3.67,14287,9918,-1,Compensator_P,10.5
633,玉龙.10.5kV.177电抗器,10,-4.000,10.500,0,西藏.玉龙.10.9917,0.000,0.000,1,0,14288,9917,27,Compensator_P,10.5
634,玉龙.10.5kV.178电抗器,10,-4.000,10.500,0,西藏.玉龙.10.nd14289,0.000,0.000,1,-3.68,14289,9918,-1,Compensator_P,10.5
635,邦达.10.5kV.171电抗器,10,-8.000,10.500,0,西藏.邦达.10.19792,0.000,0.000,0,-1.97,14321,19792,27,Compensator_P,10.5
636,邦达.10.5kV.172电抗器,10,-8.000,10.500,0,西藏.邦达.10.9910,0.000,0.000,1,0,14322,9910,27,Compensator_P,10.5
637,邦达.10.5kV.173电抗器,10,-8.000,10.500,0,西藏.邦达.10.19792,0.000,0.000,0,-1.97,14323,19792,27,Compensator_P,10.5
638,邦达.10.5kV.174电抗器,10,-8.000,10.500,0,西藏.邦达.10.9910,0.000,0.000,0,-2.05,14320,9910,27,Compensator_P,10.5
639,邦达.10.5kV.161电容器,10,2.000,10.500,0,西藏.邦达.10.19792,0.000,0.000,1,0,24702,19792,27,Compensator_P,10.5
640,邦达.10.5kV.162电容器,10,2.000,10.500,0,西藏.邦达.10.9910,0.000,0.000,1,0,24699,9910,27,Compensator_P,10.5
641,邦达.10.5kV.163电容器,10,2.000,10.500,0,西藏.邦达.10.19792,0.000,0.000,1,0,24701,19792,27,Compensator_P,10.5
642,邦达.10.5kV.164电容器,10,2.000,10.500,0,西藏.邦达.10.9910,0.000,0.000,1,0,24698,9910,27,Compensator_P,10.5
643,丹景.35kV.3-1#电抗器,35,-60.000,37.000,0,四川.丹景.35.651,0.000,0.000,1,0,14814,651,0,Compensator_P,35
644,丹景.35kV.3-1#电容器,35,60.000,37.000,0,四川.丹景.35.651,0.000,66.542,0,61.78,25067,651,0,Compensator_P,35
645,丹景.35kV.3-2#电抗器,35,-60.000,37.000,0,四川.丹景.35.651,0.000,0.000,1,0,14818,651,0,Compensator_P,35
646,丹景.35kV.3-2#电容器,35,60.000,37.000,0,四川.丹景.35.651,0.000,66.542,0,61.78,25068,651,0,Compensator_P,35
647,大岗山厂.500kV.5013K17电抗器,500,-120.000,525.000,四川.大雅一线,四川.大岗山厂.500.12029,0.000,-111.464,0,-110.39,25081,12029,0,Compensator_P,525
648,雅安.35kV.1-3#电抗器,35,-60.000,37.000,0,四川.雅安.35.3371,0.000,0.000,1,0,14964,3371,0,Compensator_P,35
649,纳日.35kV.1-1#电抗器,35,-45.000,37.000,0,四川.纳日.35.nd25299,0.000,0.000,1,0,25299,11879,-1,Compensator_P,35
650,纳日.35kV.1-2#电抗器,35,-60.000,37.000,0,四川.纳日.35.nd15093,0.000,0.000,1,0,15093,11879,-1,Compensator_P,35
651,广草坪.10.5kV.1#电抗器,10,1.000,10.500,0,四川.广草坪厂.10.10145,0.000,0.000,1,0,15204,10145,16,Compensator_P,10.5
652,广都.66kV.#1-1电容器,60,50.000,66.000,0,四川.广都.60.13302,0.000,58.476,0,53.31,15269,13302,0,Compensator_P,66
653,广都.66kV.#1-2电容器,60,50.000,66.000,0,四川.广都.60.13302,0.000,58.476,0,53.31,15271,13302,0,Compensator_P,66
654,广都.66kV.#1-3电容器,60,50.000,66.000,0,四川.广都.60.nd50438,0.000,0.000,1,0,50438,13308,-1,Compensator_P,66
655,广都.66kV.#1-4电容器,60,55.000,66.000,0,四川.广都.60.13302,0.000,0.000,1,0,15275,13302,0,Compensator_P,66
656,广都.66kV.#1-5电容器,60,55.000,66.000,0,四川.广都.60.13302,0.000,64.324,0,60.00,15277,13302,0,Compensator_P,66
657,广都.66kV.#1-6电容器,60,55.000,66.000,0,四川.广都.60.13302,0.000,64.324,0,59.93,15279,13302,0,Compensator_P,66
658,广都.66kV.#1-7电容器,60,50.000,66.000,0,四川.广都.60.nd50439,0.000,0.000,1,0,50439,13309,-1,Compensator_P,66
659,广都.66kV.#1-1电抗器,60,-60.000,66.000,0,四川.广都.60.13302,0.000,0.000,1,0,15273,13302,0,Compensator_P,66
660,广都.66kV.#2-1电容器,60,55.000,66.000,0,四川.广都.60.13304,0.000,65.503,0,61.14,15284,13304,0,Compensator_P,66
661,广都.66kV.#2-2电容器,60,55.000,66.000,0,四川.广都.60.13304,0.000,65.503,0,60.94,15286,13304,0,Compensator_P,66
662,广都.66kV.#2-3电容器,60,50.000,66.000,0,四川.广都.60.nd50440,0.000,0.000,1,0,50440,13310,-1,Compensator_P,66
663,广都.66kV.#2-4电容器,60,50.000,66.000,0,四川.广都.60.13304,0.000,59.548,0,54.51,15290,13304,0,Compensator_P,66
664,广都.66kV.#2-5电容器,60,50.000,66.000,0,四川.广都.60.13304,0.000,59.548,0,54.24,15292,13304,0,Compensator_P,66
665,广都.66kV.#2-6电容器,60,50.000,66.000,0,四川.广都.60.13304,0.000,0.000,1,0,15293,13304,0,Compensator_P,66
666,广都.66kV.#2-7电容器,60,60.000,66.000,0,四川.广都.60.nd50441,0.000,0.000,1,0,50441,13311,-1,Compensator_P,66
667,广都.66kV.#2-1电抗器,60,-60.000,66.000,0,四川.广都.60.13304,0.000,0.000,1,0,15281,13304,0,Compensator_P,66
668,广都.66kV.#2-FC滤波电容器,60,80.000,66.000,0,四川.广都.60.13304,0.000,95.277,0,70.05,15364,13304,0,Compensator_P,66
669,广都.66kV.#1-FC滤波电容器,60,75.000,66.000,0,四川.广都.60.13302,0.000,0.000,1,0,15267,13302,0,Compensator_P,66
670,白泉.66kV.#1-1电抗器,60,-60.000,66.000,0,四川.白泉.60.nd15563,0.000,0.000,1,-0.00,15563,14020,-1,Compensator_P,66
671,白泉.66kV.#1-2电抗器,60,-60.000,66.000,0,四川.白泉.60.nd15565,0.000,0.000,1,-0.00,15565,14020,-1,Compensator_P,66
672,白泉.66kV.#1-1电容器,60,60.000,66.000,0,四川.白泉.60.nd15557,0.000,0.000,1,0.01,15557,14020,-1,Compensator_P,66
673,白泉.66kV.#1-2电容器,60,60.000,66.000,0,四川.白泉.60.nd15559,0.000,0.000,1,0,15559,14020,-1,Compensator_P,66
674,白泉.66kV.#1-3电容器,60,60.000,66.000,0,四川.白泉.60.nd15561,0.000,0.000,1,0.01,15561,14020,-1,Compensator_P,66
675,白泉.66kV.#4-1电抗器,60,-60.000,66.000,0,四川.白泉.60.nd15574,0.000,0.000,1,-0.01,15574,14021,-1,Compensator_P,66
676,白泉.66kV.#4-2电抗器,60,-60.000,66.000,0,四川.白泉.60.nd15575,0.000,0.000,1,0,15575,14021,-1,Compensator_P,66
677,白泉.66kV.#4-1电容器,60,60.000,66.000,0,四川.白泉.60.nd15568,0.000,0.000,1,0.00,15568,14021,-1,Compensator_P,66
678,白泉.66kV.#4-2电容器,60,60.000,66.000,0,四川.白泉.60.nd15570,0.000,0.000,1,0.00,15570,14021,-1,Compensator_P,66
679,白泉.66kV.#4-3电容器,60,60.000,66.000,0,四川.白泉.60.nd15572,0.000,0.000,1,0.00,15572,14021,-1,Compensator_P,66
680,贡唐岗光伏厂.10.5kV.#1SVG静态无功发生器,10,15.000,10.500,0,四川.贡唐岗光伏厂.10.14877,0.000,0.000,0,0.92,28006,14877,40,Compensator_P,10.5
681,白乌光伏厂.35kV.#2SVG静态无功发生器,35,-13.000,37.000,0,四川.白乌光伏厂.35.10642,0.000,-14.236,0,-0.80,15372,10642,0,Compensator_P,35
682,什邡.66kV.#1SVC静态无功补偿器,60,-144.738,66.000,0,四川.什邡.60.5945,0.000,-128.885,0,-144.74,9940,5945,0,Compensator_P,66
683,什邡.66kV.#2SVC静态无功补偿器,60,-145.062,66.000,0,四川.什邡.60.5944,0.000,-129.019,0,-145.06,9954,5944,0,Compensator_P,66
684,广都.66kV.#2SVC静态无功补偿器,60,-45.223,66.000,0,四川.广都.60.13304,0.000,-63.050,0,-45.22,15288,13304,0,Compensator_P,66
685,广都.66kV.#1SVC静态无功补偿器,60,-0.000,66.000,0,四川.广都.60.13302,0.000,0.000,1,0,15365,13302,0,Compensator_P,66
686,桃乡.66kV.#1SVC静态无功补偿器,60,-54.870,66.000,0,四川.桃乡.60.4712,0.000,-64.160,0,-54.87,7115,4712,0,Compensator_P,66
687,桃乡.66kV.#2SVC静态无功补偿器,60,-53.664,66.000,0,四川.桃乡.60.4713,0.000,-64.237,0,-53.66,7133,4713,0,Compensator_P,66
688,伊达厂.35kV.#1SVG静态无功发生器,35,-5.986,37.000,0,四川.伊达厂.35.8490,0.000,-6.290,0,-5.99,24412,8490,0,Compensator_P,35
689,伊达厂.35kV.#2SVG静态无功发生器,35,-8.701,37.000,0,四川.伊达厂.35.8490,0.000,-9.144,0,-8.70,24413,8490,0,Compensator_P,35
690,伊达厂.35kV.#3SVG静态无功发生器,35,-12.271,37.000,0,四川.伊达厂.35.19786,0.000,-12.827,0,-12.27,24784,19786,0,Compensator_P,35
691,火烈风电厂.35kV.#1SVG静态无功发生器,35,-7.889,37.000,0,四川.火烈风电厂.35.10201,0.000,-8.277,0,-7.89,24783,10201,0,Compensator_P,35
692,火烈风电厂.35kV.#2SVG静态无功发生器,35,-7.435,37.000,0,四川.火烈风电厂.35.10201,0.000,-7.800,0,-7.43,24782,10201,0,Compensator_P,35
693,芳地坪风电厂.35kV.#1SVG静态无功发生器,35,3.766,37.000,0,四川.芳地坪风电厂.35.10471,0.000,0.000,0,3.77,14471,10471,28,Compensator_P,35
694,白乌光伏厂.35kV.#1SVG静态无功发生器,35,-0.751,37.000,0,四川.白乌光伏厂.35.10642,0.000,-0.823,0,-0.75,14563,10642,0,Compensator_P,35
695,斯乡龙光伏电厂.35kV.#1SVG静态无功发生器,35,-6.872,37.000,0,四川.斯乡龙光伏厂.35.12048,0.000,0.000,0,-6.87,25140,12048,32,Compensator_P,35
696,三地风电厂.35kV.#1SVG静态无功发生器,35,-6.955,37.000,0,四川.三地风电厂.35.19798,0.000,-7.286,0,-6.95,25193,19798,0,Compensator_P,35
697,三地风电厂.35kV.#2SVG静态无功发生器,35,-7.435,37.000,0,四川.三地风电厂.35.19798,0.000,-7.789,0,-7.43,25195,19798,0,Compensator_P,35
698,三地风电厂.35kV.#3SVG静态无功发生器,35,-7.352,37.000,0,四川.三地风电厂.35.12471,0.000,-7.737,0,-7.35,25208,12471,0,Compensator_P,35
699,三地风电厂.35kV.#4SVG静态无功发生器,35,-7.329,37.000,0,四川.三地风电厂.35.12471,0.000,-7.713,0,-7.33,25210,12471,0,Compensator_P,35
700,红和风电厂.35kV.#1SVG静态无功发生器,35,-2.789,37.000,0,四川.红和风电厂.35.11482,0.000,-2.829,0,-2.79,25356,11482,0,Compensator_P,35
701,大德风电厂.35kV.#1SVG静态无功发生器,35,-0.000,37.000,0,四川.大德厂.35.13498,0.000,-0.000,0,0,15328,13498,0,Compensator_P,35
702,兰错玛光伏厂.35kV.#1SVG静态无功发生器,35,-0.238,37.000,0,四川.兰错玛光伏厂.35.14548,0.000,0.000,0,-0.24,15623,14548,38,Compensator_P,35
703,浑水塘光伏厂.35kV.#1SVG静态无功发生器,35,0.000,37.000,0,四川.浑水塘光伏厂.35.15066,0.000,0.000,0,0,15687,15066,0,Compensator_P,35
704,马鸣风电厂.35kV.#1SVG静态无功发生器,35,0.084,37.000,0,四川.马鸣风电厂.35.nd25699,0.000,0.000,1,0.08,25699,15954,-1,Compensator_P,35
705,鲁基风电厂.35kV.#1SVG静态无功发生器,35,-19.314,37.000,0,四川.鲁基厂.35.16012,0.000,-20.671,0,-19.31,25704,16012,0,Compensator_P,35
706,德昌风电厂.11.5kV.#2SVG静态无功发生器,11,3.214,11.500,0,四川.德昌风电厂.11.6898,0.000,3.515,0,3.21,27997,6898,0,Compensator_P,11
707,德昌风电厂.11.5kV.#3SVG静态无功发生器,11,20.022,11.500,0,四川.德昌风电厂.11.6899,0.000,23.938,0,20.02,27998,6899,0,Compensator_P,11
708,德昌风电厂.11.5kV.#4SVG静态无功发生器,11,3.553,11.500,0,四川.德昌风电厂.11.6900,0.000,4.028,0,3.55,28005,6900,0,Compensator_P,11
709,树堡光伏厂.10.5kV.#1SVG静态无功发生器,10,0.000,10.500,0,四川.树堡光伏厂.10.nd13336,0.000,0.000,1,0,13336,8112,-1,Compensator_P,10.5
710,树堡光伏厂.10.5kV.#2SVG静态无功发生器,10,0.000,10.500,0,四川.树堡光伏厂.10.nd14489,0.000,0.000,1,0,14489,8113,-1,Compensator_P,10.5
711,拉马厂.10.5kV.#2SVG静态无功发生器,10,4.448,10.500,0,四川.拉马厂.10.nd50442,0.000,0.000,1,4.45,50442,9100,-1,Compensator_P,10.5
